,number,value,datetime_start,datetime_complete,duration,params_highPt.lL1,params_highPt.lL2,params_highPt.lL3,params_highPt.rA2,params_highPt.rL1,params_highPt.rL2,params_highPt.rL3,params_highPt.x2,params_highPt.y2,params_low.legHeight,params_low.motorDistanceCenter,params_low.pulleyRadius,params_lowPt.lL1,params_lowPt.lL2,params_lowPt.lL3,params_lowPt.rA2,params_lowPt.rL1,params_lowPt.rL2,params_lowPt.rL3,params_lowPt.x2,params_lowPt.y2,user_attrs_prune,system_attrs_cma:generation,system_attrs_cma:optimizer:0,system_attrs_cma:optimizer:1,system_attrs_cma:optimizer:2,system_attrs_cma:optimizer:3,system_attrs_cma:optimizer:4,system_attrs_cma:optimizer:5,system_attrs_cma:optimizer:6,state
34,34,,2026-06-16 14:32:35.201101,2026-06-16 14:32:35.449296,0 days 00:00:00.248195,20.437974067565495,68.67316664404787,66.91235802199343,-32.376867578079725,58.11443003385776,51.69812116342853,24.188311455799422,-9.8941090673645,22.087316353798606,107,79,38,28.80487652956973,27.93480518877669,57.27385232833527,-14.977691162858363,44.45326036403217,49.64569854670948,22.150801448733155,-15.806577947312622,5.92745305681706,Unfeasible shape,1.0,,,,,,,,PRUNED
35,35,,2026-06-16 14:32:35.567395,2026-06-16 14:32:35.828566,0 days 00:00:00.261171,49.910179800460725,91.54429541678614,39.59721576138698,-19.62743097892958,43.75268990688558,33.62723544752214,28.961496463365783,22.67230052083388,111.54695554402787,98,72,28,27.539165877847346,75.97569217965722,2.988481590796343,-39.58674926813966,43.07435976952184,31.65180067754001,67.62945001240334,46.37581218740584,54.95218581038036,Unfeasible shape,1.0,,,,,,,,PRUNED
36,36,,2026-06-16 14:32:35.940090,2026-06-16 14:32:36.203669,0 days 00:00:00.263579,56.02888669162257,63.52666542249136,60.88123307455572,-33.020913879119824,30.77703925981108,56.49091795559155,22.30579245891789,37.22286886258797,70.65383369095025,101,67,44,13.822358759043148,22.463153437244404,9.039104064343087,-22.69161775631926,34.922782762205514,22.464919752520885,19.732507685453108,29.134158997819412,13.246474180908544,Unfeasible shape,1.0,,,,,,,,PRUNED
37,37,,2026-06-16 14:32:36.322208,2026-06-16 14:32:36.620706,0 days 00:00:00.298498,13.346311952547312,40.35722636744771,54.81128849425653,-73.86894516375477,34.321624313677,38.55621893944288,24.546993686166953,-19.51373242716648,14.746957886708685,104,53,44,15.092453889169605,52.935691797219114,23.77961984622224,-19.69193040464512,43.42210639772784,67.7742879929739,40.64000971885227,18.172891947632813,66.3107561943385,Unfeasible shape,1.0,,,,,,,,PRUNED
38,38,,2026-06-16 14:32:36.737289,2026-06-16 14:32:37.034497,0 days 00:00:00.297208,33.97079083672022,55.54804102336901,77.70264494532529,-45.33189802272074,48.709204058899374,76.1068690616578,36.75367804837097,41.25735846486937,112.75570640658098,101,78,34,39.03132442598429,83.5917733759158,61.89401261003703,-30.58144545448104,16.03274718831854,49.69716498979699,34.80953488532797,-13.029965046141363,30.3246529924642,Unfeasible shape,1.0,,,,,,,,PRUNED
39,39,,2026-06-16 14:32:37.167037,2026-06-16 14:32:37.439081,0 days 00:00:00.272044,60.29491799328069,65.26500646529617,56.43136563751351,-38.94155609396379,19.998549509562107,41.9544399726593,16.492047184963504,3.8192232928364476,26.20872163554617,88,78,35,55.66896836677059,49.922760415915825,3.882148132450851,-42.831434825224086,42.751645340554724,68.75042566365504,33.159554602691145,-34.353451860599264,29.623343549498813,Unfeasible shape,1.0,,,,,,,,PRUNED
40,40,,2026-06-16 14:32:37.555611,2026-06-16 14:32:37.867181,0 days 00:00:00.311570,40.36174675462722,43.20990623762526,62.44467300874857,-33.07270643805312,55.22985089552264,15.011489885586172,25.57410676674456,65.66297713428963,38.46114891046987,89,92,39,23.965730611528222,52.74329888274957,29.339857773537908,-35.447858844767275,63.843608031379055,41.137811705311805,48.6304487660841,-25.69494422596121,19.919295112814048,Unfeasible shape,1.0,,,,,,,,PRUNED
41,41,29.080165520995163,2026-06-16 14:32:37.999714,2026-06-16 14:32:58.098313,0 days 00:00:20.098599,34.36710362135055,72.35896325325413,70.34834659807987,-28.030678713021757,45.63786972786288,20.604087394412204,33.88265443601812,-2.6370397620706,120.50097825739913,94,81,39,51.28142796336083,69.48294332385306,40.50387811663286,-58.5328631802649,40.482992956589776,21.505602638010313,23.014067468177636,12.87906217433661,44.99321336929138,,1.0,,,,,,,,COMPLETE
42,42,,2026-06-16 14:32:59.482557,2026-06-16 14:32:59.753108,0 days 00:00:00.270551,10.095030650074328,56.5220354789831,45.88772626233853,-31.796162247437607,67.50054156494731,18.577523144304664,16.97336190821792,14.669820707086252,41.521206754714214,108,95,45,8.296999207260345,47.554639670365674,25.34480786876632,-39.93672904778147,31.02014317984464,53.91004571415898,35.151473366627634,70.49367539305335,19.639019074378403,Unfeasible shape,1.0,,,,,,,,PRUNED
43,43,69.76349879132037,2026-06-16 14:32:59.883632,2026-06-16 14:33:17.370469,0 days 00:00:17.486837,19.057311568475452,55.02387818354866,31.80744000522988,-48.87647654098504,86.52401749815154,25.631516665774516,47.756263223203085,38.94857109116546,60.32148278746338,90,114,47,57.99663852792664,64.5972010008359,49.170580880214054,-55.557370629178294,52.258913649658645,71.98899044092329,28.66305103267052,-6.837490292777069,2.2132168412719677,,1.0,,,,,,,,COMPLETE
44,44,,2026-06-16 14:33:18.504092,2026-06-16 14:33:18.779773,0 days 00:00:00.275681,27.988312306477802,46.27994898394976,56.6080264258937,-66.32407683150427,68.28835288488318,33.660580092389466,37.20918535251815,55.74392973699884,31.143045786706416,100,84,26,22.95402460929755,94.94072681875393,47.570723911166546,-36.573132528335975,46.286476232858575,27.317056676757026,70.75270810648914,-21.36691238750096,19.5052524965628,Unfeasible shape,1.0,,,,,,,,PRUNED
45,45,,2026-06-16 14:33:18.912325,2026-06-16 14:33:19.179914,0 days 00:00:00.267589,71.5726128765984,32.955048560610265,49.84928642517847,-41.91326171105999,29.73505792302526,33.01061432906216,44.6155037309432,63.306753585050885,35.34006964067906,116,85,53,32.51204190705947,48.15346071903441,41.00269942090009,-39.33621059779724,54.525488690754266,57.35123066812511,49.417834950255134,-35.90240509323567,42.09293738387042,Unfeasible shape,1.0,,,,,,,,PRUNED
46,46,8.731100977576912,2026-06-16 14:33:19.316447,2026-06-16 14:33:34.643039,0 days 00:00:15.326592,17.195504199419894,37.248186586390666,51.83656387468265,-38.77165063981313,56.81497688942639,74.27178466592576,30.40707322346428,-18.37498349669163,86.65774548481129,89,71,40,24.974959253703506,43.46302894290543,10.452745434143786,-33.80881598983139,45.49167180402735,25.70570773700138,48.98223875625429,21.16433481393495,44.93555730439434,,1.0,,,,,,,,COMPLETE
47,47,,2026-06-16 14:33:35.757892,2026-06-16 14:33:36.084766,0 days 00:00:00.326874,50.82001232500169,46.838914214794876,24.011795240827453,-42.656484072333555,43.108083400783556,49.94316435820947,36.112532160034775,10.514728307067102,78.22310387491474,116,58,37,19.194501300164283,58.54160010714793,50.148930733228056,-28.84545578353736,50.90171601254608,28.417268750676012,33.33460256113387,-9.416265046056008,54.37830143104784,Unfeasible shape,1.0,,,,,,,,PRUNED
48,48,,2026-06-16 14:33:36.210286,2026-06-16 14:33:36.573545,0 days 00:00:00.363259,46.24268153100623,86.20915476881673,59.91350792889637,-48.766323523917805,54.169111125053774,26.7065415169994,34.247859206251114,-19.468732398306905,23.687850820781488,97,80,57,20.315769500230804,58.751165062610916,35.72473149261746,-31.891807827392938,72.85828247947236,48.083526984733936,32.49764225282527,-46.43609690363423,55.96526720447894,Unfeasible shape,1.0,,,,,,,,PRUNED
49,49,,2026-06-16 14:33:36.698069,2026-06-16 14:33:37.025094,0 days 00:00:00.327025,7.4782499543269605,31.823231833735427,58.90876621147093,-61.61060872085385,41.66360910430585,77.19045914351035,71.09359391549229,28.597465973704757,2.3057082209720052,109,86,50,24.403515020826475,51.257811948801844,34.56295970119566,-31.688072568598884,21.30475446372907,45.983632820992014,19.097326633931807,-45.270083579647384,46.6805425118711,Unfeasible shape,1.0,,,,,,,,PRUNED
50,50,63.80332406474448,2026-06-16 14:33:37.153138,2026-06-16 14:33:55.244249,0 days 00:00:18.091111,51.59415785046256,74.77456389441971,85.52741493129112,-37.199390601158946,52.34466509139479,47.5966760935155,33.60750408003228,32.61417973544893,26.154964350748717,120,92,39,17.512001304509862,62.855139489204035,7.32294782432343,-45.3789491545439,40.94881189123163,64.0610904213124,41.39420861877584,17.84232947122019,20.384619767814417,,1.0,,,,,,,,COMPLETE
51,51,,2026-06-16 14:33:56.521626,2026-06-16 14:33:56.862703,0 days 00:00:00.341077,74.42027517540814,91.85243378515682,69.82324018021241,-26.74105906726909,54.43630355597053,26.652170769363998,33.85969029499443,43.293378806093855,17.190118018249155,95,70,56,39.53946177155835,34.05905185384016,42.21922539500278,-47.8728348075016,42.2298480206782,40.23907163943704,44.34522884268514,17.239400238861393,25.13779750953493,Unfeasible shape,1.0,,,,,,,,PRUNED
52,52,,2026-06-16 14:33:56.982224,2026-06-16 14:33:57.294512,0 days 00:00:00.312288,51.41153373518521,59.3078181371873,35.02000480279822,-45.83955306575487,26.03194991599278,48.48481194455472,33.45432016398206,26.879166042942266,107.03540111247969,92,52,36,12.711598208229523,63.574007735306225,23.676585768664694,-40.526606796175884,31.61929986399846,18.359801338989577,31.525866730248055,-12.80748812858242,7.035358316916522,Unfeasible shape,1.0,,,,,,,,PRUNED
53,53,,2026-06-16 14:33:57.429053,2026-06-16 14:33:57.771153,0 days 00:00:00.342100,59.12338431919465,80.65600484381612,11.105792722472533,-60.83430156573272,47.84482557966934,61.23229204333448,28.29080044292616,35.163330822938605,70.51050307313172,97,76,58,53.83341717848128,58.28402360622643,19.80744124651401,-19.522294410714295,13.895467485134343,3.5090024249058063,39.4042173945245,-28.59465444047226,44.21893108429,Unfeasible shape,1.0,,,,,,,,PRUNED
54,54,,2026-06-16 14:33:57.896254,2026-06-16 14:33:58.211290,0 days 00:00:00.315036,26.7628683172095,66.16373392196357,65.91864091954602,-50.912441611946804,47.00928257792235,29.331679627684036,18.31962553568901,-25.458675807722166,107.66589095439922,90,68,33,12.656158945236422,82.49339119191627,27.992971034626063,-58.66829146322375,15.729472375716352,24.135357946987348,15.27667441748844,9.901696846836522,14.5111374540271,Unfeasible shape,1.0,,,,,,,,PRUNED
55,55,,2026-06-16 14:33:58.343335,2026-06-16 14:33:58.651857,0 days 00:00:00.308522,57.514774448386575,82.96209727643857,36.698745033914236,-53.95432530101274,86.33136326628687,61.58811984244556,41.29724444553748,-4.367693193594228,41.90514895351931,90,89,42,7.511966378149582,41.66800230073505,40.915091882253236,-47.43633232507934,39.986436128149585,77.41777652663883,81.26401995162367,57.94640434512968,37.986087436396076,Unfeasible shape,1.0,,,,,,,,PRUNED
56,56,,2026-06-16 14:33:58.789488,2026-06-16 14:33:59.134120,0 days 00:00:00.344632,51.657968426654946,50.05794489644779,60.623736366227384,-40.723686465836586,29.97191134385311,42.6921855528305,27.717011239646002,48.80533382063267,98.26431877806061,96,81,47,41.98778419207846,47.90747695176935,45.08701965913687,-15.808069411179076,34.02789391647091,28.892852056026406,26.177850885009985,31.40321331798586,59.20927715687009,Unfeasible shape,1.0,,,,,,,,PRUNED
57,57,,2026-06-16 14:33:59.274609,2026-06-16 14:33:59.652500,0 days 00:00:00.377891,47.63716897917119,74.89219393226983,58.355493994809606,-22.116099586736375,60.113722522152614,67.71476709922844,24.652896213665805,-23.29178701739015,121.3048154511557,105,73,38,25.53771256237676,45.37295999473933,14.80842011459782,-37.78406639387333,52.52678111495334,26.360331238488662,42.673542076357876,20.424879800040188,6.310497374628662,Unfeasible shape,1.0,,,,,,,,PRUNED
58,58,,2026-06-16 14:33:59.786024,2026-06-16 14:34:00.103091,0 days 00:00:00.317067,43.340878962075415,91.3593753268978,46.68832982009641,-43.17116604948627,37.391176106637936,59.7752449873244,68.78724963557515,-45.14254491333456,82.27421936939892,94,71,56,8.318246750533188,82.58598214677062,12.298779448026664,-34.319115032134995,66.56415101287988,68.54275016622034,14.214729925985981,8.88790938357613,0.5886113034642975,Unfeasible shape,1.0,,,,,,,,PRUNED
59,59,,2026-06-16 14:34:00.243636,2026-06-16 14:34:00.537452,0 days 00:00:00.293816,18.88706201225605,65.11131952618341,45.101214236663424,-25.23598324603406,28.05488586426241,72.85901671166837,67.02029058699947,7.970846515391784,76.80036694388895,81,74,48,13.160332435376754,68.03426596498444,22.158857840232667,-40.7029473088074,81.8623457762063,61.40147571579658,43.64831778108272,-47.483718447685696,8.20121062229243,Unfeasible shape,1.0,,,,,,,,PRUNED
60,60,,2026-06-16 14:34:00.676526,2026-06-16 14:34:00.972334,0 days 00:00:00.295808,37.516917800891406,55.559176152010764,11.987970604157436,-39.443281790362825,5.6236970313687324,28.72867550320981,20.45801540244654,16.00382860893737,31.31687954957761,102,55,31,19.065340461556474,43.30728717018894,11.38879811332643,-42.39668660345893,39.42602241853462,49.235248430484695,39.166072618978944,12.029443127171632,16.147390281160305,Unfeasible shape,1.0,,,,,,,,PRUNED
61,61,,2026-06-16 14:34:01.088864,2026-06-16 14:34:01.378687,0 days 00:00:00.289823,36.71844347496901,35.909460748180464,10.52013804968788,-56.850814159967754,49.32284101299704,23.300786235335433,46.4971517252395,28.46696091424932,112.94671359572567,103,80,30,32.474294070452686,64.71673817102663,17.71941259958092,-23.11603361636496,46.398481332014036,8.68607660336301,19.033027100932102,-0.7140271656659039,54.49387257361576,Unfeasible shape,1.0,,,,,,,,PRUNED
62,62,,2026-06-16 14:34:01.516154,2026-06-16 14:34:01.808729,0 days 00:00:00.292575,40.56617398282513,84.10067807880162,35.08722290614041,-67.50053430116331,47.53230661726377,23.780271910934186,40.45704872627795,-34.88071764506497,53.31879144361786,115,54,42,35.76335280138415,50.54078212822978,19.289091619190195,-41.82171500369026,27.507668121413246,62.37174309850911,24.315872535563372,7.978579814826098,48.30623128351509,Unfeasible shape,1.0,,,,,,,,PRUNED
63,63,,2026-06-16 14:34:01.924262,2026-06-16 14:34:02.221673,0 days 00:00:00.297411,51.731336492145665,81.36469435641129,55.79356354492628,-36.88898603449802,91.802995194034,55.06369627711918,26.501607811432674,40.32804492049212,52.28199738067914,103,63,56,12.258759797556705,14.328755785789621,51.82089083885205,-38.31516606996698,10.075559489858849,80.20704704512488,25.492406202247196,-29.74496559950918,17.8112439666731,Unfeasible shape,1.0,,,,,,,,PRUNED
64,64,,2026-06-16 14:34:02.346755,2026-06-16 14:34:02.661322,0 days 00:00:00.314567,48.73234471705845,62.15630675145017,63.08965300064105,-50.88281939506398,23.887161921425825,71.97003304264449,12.119168706733342,45.533017318748364,64.84018501056978,99,84,26,42.564906999085395,58.372971406527526,23.4582005292813,-40.087743645342925,35.995292459475806,61.23003728046652,21.910362615171433,54.2841899659402,43.54856519381114,Unfeasible shape,1.0,,,,,,,,PRUNED
65,65,,2026-06-16 14:34:02.791846,2026-06-16 14:34:03.137359,0 days 00:00:00.345513,62.41777485183832,49.251824807291946,41.36406605431759,-67.16044290237487,29.69349311072623,51.01684287926682,56.0051426706505,-17.375598476436615,96.80858344504172,104,100,41,25.21910818988008,68.86576685965765,33.1118121904558,-36.01996447700411,51.22069824860192,46.54886221815489,36.76916535500895,28.80537003978945,36.44630934259593,Unfeasible shape,1.0,,,,,,,,PRUNED
66,66,13.182247774331351,2026-06-16 14:34:03.273423,2026-06-16 14:34:22.042584,0 days 00:00:18.769161,23.837123794042764,47.48014385721784,55.62962516577566,-33.54872514942093,31.81671266454371,38.63219754887612,34.15402271611032,10.19270188662395,24.9726057963939,111,66,55,34.43997175058147,34.94320883557272,28.63923455010133,-60.24559428051685,42.91272003270746,32.581310406018666,26.424762520671457,-26.641991393473564,1.969593280947761,,1.0,,,,,,,,COMPLETE
