,number,value,datetime_start,datetime_complete,duration,params_lLegPt.rA1,params_lLegPt.rL0,params_lLegPt.rL1,params_lLegPt.rL2,params_lLegPt.x1,params_lLegPt.y1,params_sLegPt.rA1,params_sLegPt.rL0,params_sLegPt.rL1,params_sLegPt.rL2,params_sLegPt.x1,params_sLegPt.y1,user_attrs_prune,system_attrs_auto:sampler,state
2165,2165,6.0,2026-04-22 16:57:21.565860,2026-04-22 16:57:22.198831,0 days 00:00:00.632971,-59.99687464354325,10.0,10.296261091083776,55.39984038731878,44.30536661131279,2.5165376616935617,-33.88810616020989,21.451152717621,51.54942700427287,44.833979653249656,-5.412899194391525,46.088213983538715,Unfeasible shape,GPSampler,PRUNED
2166,2166,6.0,2026-04-22 16:57:22.351279,2026-04-22 16:57:22.957686,0 days 00:00:00.606407,-60.04197887532093,10.0,10.321254003822466,55.44810831530431,44.373210201718976,2.4971926360909507,-33.898855988156015,21.453243025452238,51.42057209512721,44.82209239889136,-5.484721849520557,46.2541152958933,Unfeasible shape,GPSampler,PRUNED
2167,2167,6.0,2026-04-22 16:57:23.122038,2026-04-22 16:57:23.765517,0 days 00:00:00.643479,-60.05859009981471,10.0,10.327787691069993,55.486996848536855,44.34877917220691,2.560079208007494,-33.907086307473904,21.45823497833635,51.32990396908183,44.84180735279824,-5.48427907090408,46.201444839673364,Unfeasible shape,GPSampler,PRUNED
2168,2168,6.0,2026-04-22 16:57:23.929241,2026-04-22 16:57:24.024100,0 days 00:00:00.094859,-60.02417346098561,10.0,10.335408990680845,55.79446425404908,44.33265768956913,2.4868935217925454,-33.87985160214244,21.351459385382835,50.9455555502144,44.90842797121432,-5.488894013263408,46.226798388409165,Unfeasible shape,GPSampler,PRUNED
2169,2169,6.0,2026-04-22 16:57:24.239508,2026-04-22 16:57:25.021489,0 days 00:00:00.781981,-60.024169555065065,10.0,10.335407226821129,55.794462745910366,44.332660087354114,2.4868904930251077,-33.8798522108738,21.351461765283275,50.94555469983944,44.90842491031752,-5.488891661395478,46.22680484262704,Unfeasible shape,GPSampler,PRUNED
2170,2170,6.0,2026-04-22 16:57:25.171038,2026-04-22 16:57:25.797431,0 days 00:00:00.626393,-60.08239986410247,10.0,10.334157333250921,55.43272528151642,44.34847447447806,2.557679600844608,-33.89416112625516,21.45071097521315,51.38909978704535,44.881035822524716,-5.501335876676485,46.165717700297016,Unfeasible shape,GPSampler,PRUNED
2171,2171,6.0,2026-04-22 16:57:25.940604,2026-04-22 16:57:26.032913,0 days 00:00:00.092309,-60.05049989004364,10.0,10.34631296303014,55.53518885448914,44.33412850870131,2.5368311479817294,-33.886157978431264,21.44727294988362,51.22287248048301,44.83889526550294,-5.524364243626678,46.20281868424413,Unfeasible shape,GPSampler,PRUNED
2172,2172,6.0,2026-04-22 16:57:26.161853,2026-04-22 16:57:26.889668,0 days 00:00:00.727815,-60.02415783858616,10.0,10.335401934701027,55.79445821696728,44.33266728050127,2.4868814087623434,-33.87985403750351,21.351468904365497,50.94555215704217,44.90841572772091,-5.488884604817972,46.22682420723226,Unfeasible shape,GPSampler,PRUNED
2173,2173,6.0,2026-04-22 16:57:27.050782,2026-04-22 16:57:27.153551,0 days 00:00:00.102769,-60.09832746692531,10.0,10.37802905724958,55.3537191537993,44.352246922715004,2.505377076303702,-33.93625211593135,21.54286189262244,51.13354851396379,44.850726055495805,-5.385930018751591,46.296366795010286,Unfeasible shape,GPSampler,PRUNED
2174,2174,6.0,2026-04-22 16:57:27.279754,2026-04-22 16:57:28.102400,0 days 00:00:00.822646,-60.050093536078094,10.0,10.34253379921808,55.527695848178254,44.301109738253594,2.5486852123136927,-33.93962578125561,21.427121283706796,51.37843797213231,44.89631458596452,-5.435057359648905,46.16042457782785,Unfeasible shape,GPSampler,PRUNED
