,number,value,datetime_start,datetime_complete,duration,params_lLegPt.rA1,params_lLegPt.rL0,params_lLegPt.rL1,params_lLegPt.rL2,params_lLegPt.x1,params_lLegPt.y1,params_sLegPt.rA1,params_sLegPt.rL0,params_sLegPt.rL1,params_sLegPt.rL2,params_sLegPt.x1,params_sLegPt.y1,user_attrs_prune,system_attrs_auto:sampler,state
162,162,6.0,2026-04-22 12:38:16.591850,2026-04-22 12:38:16.682354,0 days 00:00:00.090504,-25.087736714283892,22.022451279670893,47.65346302083484,70.21901359471164,53.8450854959769,-14.65622806704258,-50.307566253919,17.55015946406811,83.30936083447669,49.933138195312594,16.28279869906745,27.29792397837675,Unfeasible shape,GPSampler,PRUNED
163,163,6.0,2026-04-22 12:38:16.880531,2026-04-22 12:38:16.944576,0 days 00:00:00.064045,-45.84821742584278,22.87931763802791,14.993927279269116,80.19246213829464,32.89993600330247,33.31496883961529,-35.398731364114525,90.11508350297736,56.49829625145697,52.40500226994167,5.303306533388287,6.70266025837666,Unfeasible shape,GPSampler,PRUNED
164,164,25.05899953609098,2026-04-22 12:38:17.081571,2026-04-22 12:38:23.610194,0 days 00:00:06.528623,-62.2608918731311,55.00559549236691,63.16180123379325,15.026501672458078,20.20022789157051,-6.045317963007683,-49.82440286554369,81.5185037797884,18.773137250548746,42.00059027446221,15.023111091335124,4.195947663327118,Unattained target,GPSampler,PRUNED
165,165,6.0,2026-04-22 12:38:23.750715,2026-04-22 12:38:23.821244,0 days 00:00:00.070529,-34.51647584258489,79.49433472940538,89.10172388019792,58.151944886574576,54.42855639964121,25.167264032306456,-43.04593156482124,54.049713986019086,80.1066337723316,57.99838191030544,7.202827393128693,-1.748763547460232,Unfeasible shape,GPSampler,PRUNED
166,166,6.0,2026-04-22 12:38:23.968455,2026-04-22 12:38:24.031835,0 days 00:00:00.063380,-63.324827610307565,29.255815720970766,33.52124817992851,74.96177989936061,20.96599724473586,39.67335938634399,-44.36383463514853,89.23300232757579,76.68824668604618,57.592067484882634,8.603913300341311,46.135489612109005,Unfeasible shape,GPSampler,PRUNED
167,167,6.0,2026-04-22 12:38:24.170027,2026-04-22 12:38:24.243994,0 days 00:00:00.073967,-45.040576995845186,81.24409576821209,50.75584182964575,66.84203223673566,41.981645811284714,-5.18815499962216,-23.5635929797621,17.530022439113118,86.31467497095963,22.781225236628117,-3.4109616964083322,49.234587724954494,Unfeasible shape,GPSampler,PRUNED
168,168,6.0,2026-04-22 12:38:24.388990,2026-04-22 12:38:24.455818,0 days 00:00:00.066828,-62.829835262470354,71.27512932752535,18.86820307995317,34.7747554712826,4.0916041183148995,-22.954407872905584,-79.9395816038572,25.017057080313172,39.64850606245638,26.448657821319077,11.248642493568596,42.25099838268542,Unfeasible shape,GPSampler,PRUNED
169,169,6.0,2026-04-22 12:38:24.587641,2026-04-22 12:38:24.643106,0 days 00:00:00.055465,-61.48807938761938,14.88462725281396,23.910198735936977,70.6288790177291,8.188472286260527,28.689726198829085,-73.00436059122272,16.332695962316052,35.773735010100395,85.11997495139117,-7.226606033271004,39.85571094088495,Unfeasible shape,GPSampler,PRUNED
170,170,6.0,2026-04-22 12:38:24.776032,2026-04-22 12:38:24.850101,0 days 00:00:00.074069,-47.96395873392653,44.22051938105235,26.574625375358774,96.48677734556557,32.68177540463302,3.164158244889201,-43.29975059207425,92.66905947563998,57.20783326954907,43.73913255795766,5.2865437131885855,9.91959046999348,Unfeasible shape,GPSampler,PRUNED
171,171,6.0,2026-04-22 12:38:24.993322,2026-04-22 12:38:25.065356,0 days 00:00:00.072034,-41.27925733072028,23.863155306817347,88.41255146299258,66.04470636278239,21.633558427685557,48.0872372929381,-20.195096807890693,87.2680060020622,78.72058163363864,42.48262992409986,17.594048669326142,-4.732847479940848,Unfeasible shape,GPSampler,PRUNED
172,172,6.0,2026-04-22 12:38:25.195541,2026-04-22 12:38:25.251756,0 days 00:00:00.056215,-38.57780765489323,97.40193968137172,46.30475246785413,79.29818861495171,58.04073327337079,-9.521094996824786,-40.59159719994461,60.08308711854885,60.230910720302155,13.686963867220575,-7.511060134255729,8.206795750386735,Unfeasible shape,GPSampler,PRUNED
173,173,6.0,2026-04-22 12:38:25.375369,2026-04-22 12:38:25.449872,0 days 00:00:00.074503,-68.23160924390639,44.015302785148144,90.57918069235983,67.53852873878853,21.879771776026733,41.89198486458082,-35.113739726771755,43.59984801091293,42.646073173599035,86.92153733701038,-26.501959609371134,52.656369294024465,Unfeasible shape,GPSampler,PRUNED
174,174,6.0,2026-04-22 12:38:25.601824,2026-04-22 12:38:25.663520,0 days 00:00:00.061696,-25.023292833642515,60.33227516971832,79.13623352481348,71.65181316902306,37.74648324724658,25.587849854577748,-48.42960446844125,63.58540950163318,80.2533138550067,64.08719165836624,-12.30635787595304,61.28209914594049,Unfeasible shape,GPSampler,PRUNED
175,175,6.0,2026-04-22 12:38:25.791268,2026-04-22 12:38:25.889745,0 days 00:00:00.098477,-24.86738586700364,10.286760925593919,62.88067434037013,47.317568493379625,19.05140818368015,-20.43633861157843,-71.39500872290736,68.18481857183924,95.25651914356865,76.69604557668396,-23.70698249026076,43.31548898242335,Unfeasible shape,GPSampler,PRUNED
176,176,6.0,2026-04-22 12:38:26.028753,2026-04-22 12:38:26.098067,0 days 00:00:00.069314,-27.546950488034454,72.56862791535684,81.28599218989055,66.29192290886215,59.62554739980939,-1.567965843260442,-42.933691980982665,92.04819085860447,34.99786255282821,25.305251518494998,-29.841032309737226,18.30801821200349,Unfeasible shape,GPSampler,PRUNED
177,177,6.0,2026-04-22 12:38:26.285982,2026-04-22 12:38:26.372900,0 days 00:00:00.086918,-72.06536187108456,18.629674661855,81.26050057202578,68.13944681678336,8.817665361392084,-24.97092717789822,-58.28364874939629,78.27835737917206,84.01459086674251,24.30893913698511,15.124144043369299,38.454767365719114,Unfeasible shape,GPSampler,PRUNED
178,178,6.0,2026-04-22 12:38:26.512834,2026-04-22 12:38:26.588022,0 days 00:00:00.075188,-28.932747519960863,81.37020285031899,94.75292339604972,79.39378408858767,50.28729276204631,14.593571036501274,-61.35833893633938,92.46886061033514,46.4426861265661,68.03096357112784,-28.629371211596162,52.49499354371384,Unfeasible shape,GPSampler,PRUNED
179,179,6.0,2026-04-22 12:38:26.739772,2026-04-22 12:38:26.794871,0 days 00:00:00.055099,-33.83907783480882,82.97600185990879,94.32316285664892,37.87815336824878,21.949567699421195,14.233042481933083,-51.293133892973756,41.415664980730796,24.190194990458238,83.72429833930691,-14.576277909654474,-0.6311760093034255,Unfeasible shape,GPSampler,PRUNED
180,180,6.0,2026-04-22 12:38:26.953256,2026-04-22 12:38:27.013312,0 days 00:00:00.060056,-72.30587545401671,98.40744714064249,34.931110497993174,31.148844202335134,27.550316416233095,36.38360409198911,-34.76960938382846,65.7173275008155,30.395220670853547,30.401470999478608,-4.0524634150330705,24.333453455962854,Unfeasible shape,GPSampler,PRUNED
181,181,6.0,2026-04-22 12:38:27.146720,2026-04-22 12:38:27.201256,0 days 00:00:00.054536,-53.72001113150527,68.24057526753731,71.32010182765518,92.27201741692954,54.777785956006184,27.802407522656246,-37.75759721332957,68.66385844020789,17.900265464129376,73.17184178441795,5.248697880902377,-7.981434335249109,Unfeasible shape,GPSampler,PRUNED
182,182,6.0,2026-04-22 12:38:27.333917,2026-04-22 12:38:27.425958,0 days 00:00:00.092041,-62.48797385528843,26.950338401737174,86.47348518407271,40.11218724610641,25.02014217854795,27.128365300660874,-59.2082149462123,91.35169945100556,63.78618125204861,99.78445000268924,13.905426062431253,60.62156459522585,Unfeasible shape,GPSampler,PRUNED
183,183,6.0,2026-04-22 12:38:27.561878,2026-04-22 12:38:27.622968,0 days 00:00:00.061090,-55.598639482566455,98.49296585614324,59.71784230818608,55.889637030407826,3.203453029543196,-23.888641713823105,-32.55823520677255,61.296690287758786,91.52873044168923,52.83265924725525,19.62339140818105,59.998447530700275,Unfeasible shape,GPSampler,PRUNED
184,184,6.0,2026-04-22 12:38:27.757852,2026-04-22 12:38:27.828685,0 days 00:00:00.070833,-60.85492183868837,51.116930601444196,54.30372020473417,25.887451328628742,49.07376254738885,-12.777124375303703,-73.08487691637546,55.17255345137654,84.66592689587874,57.552673345057116,-2.512020390515282,28.124304301115437,Unfeasible shape,GPSampler,PRUNED
185,185,6.0,2026-04-22 12:38:27.990434,2026-04-22 12:38:28.071529,0 days 00:00:00.081095,-39.211650970690734,37.81466681832647,84.37893264645807,36.38285893228685,14.946095164846806,-0.2611350246978219,-25.617327226572613,12.20367658870163,20.448196096784482,72.19759880207047,-9.748532419106215,30.991298134171068,Unfeasible shape,GPSampler,PRUNED
186,186,6.0,2026-04-22 12:38:28.199767,2026-04-22 12:38:28.268267,0 days 00:00:00.068500,-73.93571113388917,65.66736815772174,82.62774174289497,76.23852793750439,30.06757477707926,-14.972926352825716,-38.393570782512604,59.98666039763308,30.566687676436516,13.208059225732171,-29.715805856496782,43.258612904025796,Unfeasible shape,GPSampler,PRUNED
187,187,6.0,2026-04-22 12:38:28.418580,2026-04-22 12:38:28.491398,0 days 00:00:00.072818,-48.36683013473283,47.80497657628004,35.39592663961905,36.62691596039453,29.869100291435032,35.31084689397055,-62.321815803965,87.28051993347961,88.86251567356298,99.20895421639187,-7.454974261565436,-1.1407498196761505,Unfeasible shape,GPSampler,PRUNED
188,188,6.0,2026-04-22 12:38:28.615855,2026-04-22 12:38:28.698161,0 days 00:00:00.082306,-25.014253764635882,41.77944852059515,43.586071893579444,93.6143768043827,36.062211265693726,56.8247779202335,-76.27811613098655,14.488767169549652,47.251833791663046,24.904352921937033,12.810280800717813,20.29825766060434,Unfeasible shape,GPSampler,PRUNED
189,189,6.0,2026-04-22 12:38:28.870528,2026-04-22 12:38:28.942058,0 days 00:00:00.071530,-43.21908974318808,18.898246611366368,67.00683845003104,39.747042104057584,-8.799041940978343,19.88155733369362,-44.63208505014341,74.48868194314687,87.04342062084883,45.7858956066272,-19.654421949487467,-9.57594057849137,Unfeasible shape,GPSampler,PRUNED
190,190,6.0,2026-04-22 12:38:29.102230,2026-04-22 12:38:29.168168,0 days 00:00:00.065938,-23.04306050620476,36.54087822502624,28.950841668536142,67.09408289178984,46.776954167458776,54.313193927043386,-59.41583706645427,42.142966922072326,48.48757363322699,71.69964726066698,-6.252160616884275,19.161115583420994,Unfeasible shape,GPSampler,PRUNED
191,191,6.0,2026-04-22 12:38:29.307844,2026-04-22 12:38:29.370098,0 days 00:00:00.062254,-33.527416155075734,32.83602987927772,17.727463950452698,35.67210202262342,46.756857522889426,23.136048344888238,-39.07843958748418,13.017421648949178,97.82655131578139,91.0947768654914,-5.775897256356217,0.5675942186231158,Unfeasible shape,GPSampler,PRUNED
192,192,6.0,2026-04-22 12:38:29.511250,2026-04-22 12:38:29.598780,0 days 00:00:00.087530,-27.263085106030523,94.88935397289472,66.25408490281443,99.18314901937244,49.41365354298373,41.61855346534493,-34.12139398497009,56.649316797521784,66.1889350695026,93.74806589763057,-16.895229649795645,-0.917517078162339,Unfeasible shape,GPSampler,PRUNED
193,193,6.0,2026-04-22 12:38:29.737746,2026-04-22 12:38:29.816136,0 days 00:00:00.078390,-63.80246137713331,51.15649269491102,20.695898280242233,35.14723772303536,58.38957719509777,16.158421883509128,-56.41695396048091,55.366197485360026,76.65468601996632,91.59255788207425,12.511515791555212,12.394707896951203,Unfeasible shape,GPSampler,PRUNED
194,194,6.0,2026-04-22 12:38:29.988235,2026-04-22 12:38:30.065602,0 days 00:00:00.077367,-51.05338548672431,84.9344902620669,21.084534101653105,52.89848437042058,-7.219367796804406,-0.1859866368859926,-68.97747687127693,96.58316127313913,48.83648251576538,69.18975224927806,-23.440495624942216,35.592334794642234,Unfeasible shape,GPSampler,PRUNED
195,195,6.0,2026-04-22 12:38:30.219347,2026-04-22 12:38:30.310444,0 days 00:00:00.091097,-21.440336569700747,68.99813768577596,23.716543906838567,74.25591222020093,33.7890191570751,35.5383019479457,-77.10128922633052,15.824034019471096,88.23775834387233,90.97179776574987,11.60261387715964,26.929770662521896,Unfeasible shape,GPSampler,PRUNED
196,196,6.0,2026-04-22 12:38:30.478370,2026-04-22 12:38:30.564938,0 days 00:00:00.086568,-69.71229956903463,90.70313522643646,33.194445021699195,14.888157359705193,59.402415742062644,54.27642735649057,-71.78149721791519,89.21930717296902,41.742888225368546,97.75471853413094,13.563054522033582,60.27367413169536,Unfeasible shape,GPSampler,PRUNED
197,197,6.0,2026-04-22 12:38:30.691425,2026-04-22 12:38:30.810033,0 days 00:00:00.118608,-22.952478662565113,77.25129700978889,86.07695052240487,96.39659088787096,16.85891216371481,13.814365828009201,-65.39966781765649,39.01655681207893,49.408002956920896,83.15707348654392,-0.34577883447607505,53.40292886520105,Unfeasible shape,GPSampler,PRUNED
198,198,6.0,2026-04-22 12:38:30.951564,2026-04-22 12:38:31.013864,0 days 00:00:00.062300,-48.44262319927564,18.40012167088818,55.289098197173594,27.5298311253249,5.042228737192856,28.95254756908821,-37.66169905179578,82.7487387106097,95.11283482687303,62.36123747781805,0.3536325908500828,39.025043390401876,Unfeasible shape,GPSampler,PRUNED
199,199,6.0,2026-04-22 12:38:31.148837,2026-04-22 12:38:31.189388,0 days 00:00:00.040551,-21.116132725088434,39.43463424317541,83.23089275341023,12.791299054971287,56.038918497231975,21.95923384179916,-23.887612162218232,49.76385262611549,11.832268118776073,63.92501080817598,-17.553505296756533,49.21709354075676,Unfeasible shape,GPSampler,PRUNED
200,200,6.0,2026-04-22 12:38:31.347865,2026-04-22 12:38:31.416914,0 days 00:00:00.069049,-36.363693889264894,47.83659533278981,98.41987308330106,68.22895702018316,36.26412669101932,59.559573074231594,-75.32526101473546,24.45922516980551,10.97174172509506,22.85786465343476,-6.222916226174043,55.14357237863109,Unfeasible shape,GPSampler,PRUNED
201,201,6.0,2026-04-22 12:38:31.540879,2026-04-22 12:38:31.613961,0 days 00:00:00.073082,-27.143393486715794,16.193297078421445,21.38341355094794,14.533045917311643,6.982408521495557,3.1981092826393365,-59.09001285370807,39.73892117626746,55.430230538153445,39.884408570126794,-0.41695091987407196,16.98778119079188,Unfeasible shape,GPSampler,PRUNED
202,202,6.0,2026-04-22 12:38:31.741371,2026-04-22 12:38:31.818555,0 days 00:00:00.077184,-79.36634843192415,69.44782493294043,14.241111199540232,59.171284510203414,-9.002456135733961,26.80084833854196,-28.095623801415726,14.193490820671926,19.623172843575855,86.41873256505448,-17.45184395308896,55.76149401909288,Unfeasible shape,GPSampler,PRUNED
203,203,6.0,2026-04-22 12:38:31.977605,2026-04-22 12:38:32.033454,0 days 00:00:00.055849,-22.003389439345504,72.11400160167494,54.9710688423507,91.69621288881167,10.496682401871979,41.557765244969005,-64.1006463844929,24.330148578119683,33.56012689127769,94.02168443354172,-18.689181499954174,15.264122967021486,Unfeasible shape,GPSampler,PRUNED
204,204,6.0,2026-04-22 12:38:32.164006,2026-04-22 12:38:32.234815,0 days 00:00:00.070809,-52.981606754694184,30.47374544150913,92.81438816842831,42.95840941943725,2.275446839144175,-26.156805579246647,-44.04443141084464,76.63738557420828,69.89835402803038,74.41776460895304,11.979460222604395,41.1965610122979,Unfeasible shape,GPSampler,PRUNED
205,205,6.0,2026-04-22 12:38:32.359162,2026-04-22 12:38:32.431312,0 days 00:00:00.072150,-33.531730775541526,88.69536056676355,59.37346032321443,45.080128177949625,56.99089759660626,-4.068353181432936,-27.535322376741156,54.841616240068234,94.38283416557285,69.62006730089035,18.14119573322975,16.29257051557735,Unfeasible shape,GPSampler,PRUNED
206,206,6.0,2026-04-22 12:38:32.586077,2026-04-22 12:38:32.657157,0 days 00:00:00.071080,-71.8881283846682,60.717455149947504,42.068793126627305,58.49071345281548,43.62603804490372,-6.989184109859707,-73.97019302509842,81.57661685748377,16.534403988745268,44.11791185052702,-20.826857884091496,-8.71305634062487,Unfeasible shape,GPSampler,PRUNED
207,207,6.0,2026-04-22 12:38:32.781259,2026-04-22 12:38:32.854651,0 days 00:00:00.073392,-43.20044724951025,89.358558848969,71.20779970821982,54.08916148027984,31.20431372167713,-19.12470187967716,-58.79112692589598,94.930512387055,70.67664885582842,26.894484144965013,-1.3442977141719652,55.425661143543735,Unfeasible shape,GPSampler,PRUNED
208,208,6.0,2026-04-22 12:38:33.009940,2026-04-22 12:38:33.077742,0 days 00:00:00.067802,-73.15467203298867,73.82508505175882,92.24211635159955,99.07619661548674,30.059913821922912,-3.29446665043357,-46.09166719941532,14.56205234823181,29.888516224870795,32.77924628139789,-23.765587433081024,20.12679915915295,Unfeasible shape,GPSampler,PRUNED
209,209,6.0,2026-04-22 12:38:33.209504,2026-04-22 12:38:33.273868,0 days 00:00:00.064364,-35.4349299670696,81.97790579469886,98.06058568431821,84.75622260080142,57.79836552791653,-27.103039307595214,-61.91655900993452,30.67568732417626,75.35429220758144,71.53038394527945,-24.051286887649297,29.29786076189056,Unfeasible shape,GPSampler,PRUNED
210,210,6.0,2026-04-22 12:38:33.424854,2026-04-22 12:38:33.489092,0 days 00:00:00.064238,-25.473196250821857,24.243776551218964,18.58564686506625,33.5803323577258,58.62126379686994,-4.1181215021965585,-71.17865418477417,10.058382726229429,80.32774761410154,10.321868979769896,1.738701115550338,-5.107879644639755,Unfeasible shape,GPSampler,PRUNED
211,211,6.0,2026-04-22 12:38:33.640867,2026-04-22 12:38:33.728398,0 days 00:00:00.087531,-33.534502049944365,89.58525370656857,65.43135921920648,43.70530670701078,35.42722416299442,59.175901684177404,-37.49030693328894,48.474763938847516,27.77519522403158,63.694104843339595,-2.059372664885572,49.17855370192517,Unfeasible shape,GPSampler,PRUNED
212,212,6.0,2026-04-22 12:38:33.861779,2026-04-22 12:38:33.952610,0 days 00:00:00.090831,-45.94185430659031,36.99875153812408,61.64252725975631,60.76703429677709,47.74129835297232,-29.445890641920986,-74.31586273996356,30.877324219525036,12.880329584269779,46.00354879198294,17.847838599345224,10.945592158122608,Unfeasible shape,GPSampler,PRUNED
213,213,0.04889978127467387,2026-04-22 12:38:34.096315,2026-04-22 12:38:45.317629,0 days 00:00:11.221314,-21.6386907437021,19.54415648331511,27.216159949733523,33.85074028266101,22.54817728759201,6.655779388588805,-22.514366601527286,29.025585318237034,52.18198429283999,35.665367437277006,11.733872576272674,2.293066629785253,,GPSampler,COMPLETE
214,214,6.0,2026-04-22 12:38:46.343439,2026-04-22 12:38:46.395247,0 days 00:00:00.051808,-27.751116819360234,40.76041964708544,62.0972572283029,29.118357621355976,42.90212881123891,52.311252286720105,-71.26388785113434,49.44552598356063,58.825119787048905,15.308255262252416,-20.85991146178373,45.57817076373382,Unfeasible shape,GPSampler,PRUNED
215,215,6.0,2026-04-22 12:38:46.532973,2026-04-22 12:38:46.601238,0 days 00:00:00.068265,-24.18058967559673,30.705770980582386,55.31471989440546,47.74894092324026,9.073266316288734,-28.0866335044734,-33.84139187821047,16.101490597827613,35.86898362521919,10.161376300476224,-11.863427766135082,-4.07824920892782,Unfeasible shape,GPSampler,PRUNED
216,216,6.0,2026-04-22 12:38:46.751986,2026-04-22 12:38:46.812218,0 days 00:00:00.060232,-27.07538660597102,52.860336094833585,64.33662821983597,14.960305081443597,34.30541727403151,-23.18431683428451,-32.53002724238791,80.29389204735615,75.11098154453691,83.19868108596684,10.258904984853373,48.048563417228515,Unfeasible shape,GPSampler,PRUNED
217,217,6.0,2026-04-22 12:38:46.937916,2026-04-22 12:38:47.014050,0 days 00:00:00.076134,-79.06954411911804,76.68786372658073,65.67601461485287,96.49260880100789,19.347866424383728,34.05007541289892,-31.107146482887778,83.332802423971,84.49980163702774,73.85590851057793,10.488418641737482,16.00769267348861,Unfeasible shape,GPSampler,PRUNED
218,218,6.0,2026-04-22 12:38:47.213141,2026-04-22 12:38:47.275897,0 days 00:00:00.062756,-52.59490065546552,98.13258880164466,11.197547630663205,35.37626282117333,23.10540220615806,28.75675914147682,-30.029439195683743,57.16594534624601,89.95097438421386,84.86033373443014,7.671416953073525,28.241866507008915,Unfeasible shape,GPSampler,PRUNED
219,219,6.0,2026-04-22 12:38:47.402864,2026-04-22 12:38:47.506618,0 days 00:00:00.103754,-52.4687699046913,94.64685955965508,73.89429433835107,10.571890399008577,31.56321739807668,15.345995015869818,-43.175261055335426,85.20351644523578,10.942416005500034,99.51138998366145,-13.978133247448195,58.23298431714417,Unfeasible shape,GPSampler,PRUNED
220,220,6.0,2026-04-22 12:38:47.693597,2026-04-22 12:38:47.769123,0 days 00:00:00.075526,-43.45681631727812,65.00267264146893,61.11823585070181,33.53378645351189,22.14270905269963,3.694987186870712,-75.19709569596841,85.09678053282404,69.98925027177357,60.43570511701679,-12.043059120345617,6.5776303084697005,Unfeasible shape,GPSampler,PRUNED
221,221,6.0,2026-04-22 12:38:47.899372,2026-04-22 12:38:47.965429,0 days 00:00:00.066057,-40.00194110517881,68.47677195560243,90.11936192900306,91.63995732137684,7.137279798618774,-16.557933702330693,-65.71166450745515,27.42191635802596,46.4062203638771,11.506597979773241,-9.8263719172561,6.232655882876717,Unfeasible shape,GPSampler,PRUNED
222,222,6.0,2026-04-22 12:38:48.165869,2026-04-22 12:38:48.227633,0 days 00:00:00.061764,-49.93189189135078,59.901630533862985,90.11177412207114,95.8507875549474,-0.758580037267949,-23.68589758656503,-72.07540242734666,34.22041395137305,70.10999381590119,20.20641110756879,-24.167609030395578,-9.483761627592951,Unfeasible shape,GPSampler,PRUNED
223,223,6.0,2026-04-22 12:38:48.374505,2026-04-22 12:38:48.418768,0 days 00:00:00.044263,-50.27195285292568,49.088896197979274,97.83093861509607,26.665171898886868,8.927870905583905,-0.9703172118323664,-47.70447022378437,34.25147642947667,12.001883847218823,10.821086111987233,-27.399760557094634,36.67349337621146,Unfeasible shape,GPSampler,PRUNED
224,224,6.0,2026-04-22 12:38:48.546737,2026-04-22 12:38:48.615770,0 days 00:00:00.069033,-46.816033497604685,76.86172164275274,48.431643175409825,43.291725936710456,31.98831601570575,38.81650244887382,-33.91586466735209,95.22024575948431,52.05794147026647,59.67421262345623,14.037088513247895,40.57118056658693,Unfeasible shape,GPSampler,PRUNED
225,225,6.0,2026-04-22 12:38:48.738692,2026-04-22 12:38:48.802990,0 days 00:00:00.064298,-22.127859777127917,18.847001765758485,69.45720720981762,28.797284290884875,46.03976886638815,55.39727691726907,-76.58365036079208,65.87041700878196,90.77343172909345,27.312626513864313,-12.821180026424813,31.90158249489467,Unfeasible shape,GPSampler,PRUNED
226,226,6.0,2026-04-22 12:38:48.924741,2026-04-22 12:38:48.979711,0 days 00:00:00.054970,-70.37538723918541,78.07671836674743,70.23339692243059,49.927801982772074,10.559945107045472,26.353648948352898,-40.822467858079186,90.08074102229567,26.275101826808992,84.69963674404028,3.796142080812558,49.5923689585693,Unfeasible shape,GPSampler,PRUNED
227,227,6.0,2026-04-22 12:38:49.094973,2026-04-22 12:38:49.169456,0 days 00:00:00.074483,-67.93696113324779,93.55661103606691,41.7706412376386,25.639608794013867,33.40104557288622,-17.75387915132938,-29.374668950251994,40.95822381206911,92.87932683185915,88.34723423288948,-19.334209400103624,28.16353859982153,Unfeasible shape,GPSampler,PRUNED
228,228,5.425331492074754,2026-04-22 12:38:49.306011,2026-04-22 12:38:55.416881,0 days 00:00:06.110870,-50.76023900549153,35.66236331511858,48.717507419652634,38.106012993608715,42.03834572657016,14.91925900893036,-47.22166971997825,13.298033342055021,57.849463084450484,20.430851692971412,-9.693936719910713,54.051913335748495,Unattained target,GPSampler,PRUNED
229,229,6.0,2026-04-22 12:38:55.540510,2026-04-22 12:38:55.620416,0 days 00:00:00.079906,-20.119530281834926,84.73593070239367,53.041729174749015,20.56754689628697,30.17432195749234,10.44907579926111,-34.04550941465026,13.439821132425394,31.23681408463007,27.957701413715014,-17.823353644705122,-4.313956077857421,Unfeasible shape,GPSampler,PRUNED
230,230,6.0,2026-04-22 12:38:55.759181,2026-04-22 12:38:55.823222,0 days 00:00:00.064041,-35.061012474560954,18.900757833256833,15.760844090448872,41.26452227393719,-8.582134817584116,48.83987222010252,-69.00585574269462,12.189677801957442,81.46399274925284,22.106009836389013,-22.204592979909137,18.17795627952969,Unfeasible shape,GPSampler,PRUNED
231,231,6.0,2026-04-22 12:38:55.957720,2026-04-22 12:38:56.043685,0 days 00:00:00.085965,-76.75716330346741,97.23575251226272,43.09868259121888,59.14284764764359,32.34197861058353,-5.890651874768221,-40.042921743555425,42.96391064432536,78.94267857241996,73.26289477333586,-10.998560586459963,40.14769122218114,Unfeasible shape,GPSampler,PRUNED
232,232,6.0,2026-04-22 12:38:56.185844,2026-04-22 12:38:56.269984,0 days 00:00:00.084140,-63.501952837369366,22.426447826539224,71.3390837725704,27.71913892455764,61.73724869368225,-5.652709396203672,-40.93361289914443,56.2811078929049,97.49100585357867,51.45966824350868,-13.984007293052272,23.548237193219748,Unfeasible shape,GPSampler,PRUNED
233,233,6.0,2026-04-22 12:38:56.461190,2026-04-22 12:38:56.524347,0 days 00:00:00.063157,-37.913664170129316,15.138882848063941,55.87437018692252,30.780919486600702,6.865730074578185,-8.393713605851346,-47.385765418509216,63.0665709545678,87.82082523580614,66.23172290456587,-1.2453401799247814,59.41170549812665,Unfeasible shape,GPSampler,PRUNED
234,234,6.0,2026-04-22 12:38:56.675943,2026-04-22 12:38:56.747359,0 days 00:00:00.071416,-67.28311475191957,70.3604434612198,50.923433896333414,87.31075954170512,21.40656338722402,51.41123347481117,-36.828799471222396,96.48944191368255,48.59751194593404,44.41482144617158,-4.227721653868024,51.52769340710489,Unfeasible shape,GPSampler,PRUNED
235,235,6.0,2026-04-22 12:38:56.900862,2026-04-22 12:38:56.985712,0 days 00:00:00.084850,-48.18345214916765,76.63960188423113,19.119563982078187,37.561382774580544,-0.13321214881556998,-18.358527739637978,-49.898583866762976,95.4984744465072,32.64184674447675,48.275162807406204,-26.257447569403148,1.7677601591504555,Unfeasible shape,GPSampler,PRUNED
236,236,6.0,2026-04-22 12:38:57.126802,2026-04-22 12:38:57.204919,0 days 00:00:00.078117,-21.668741920560272,84.4789762674785,84.19596041840359,59.876667034146074,58.44838997887068,-14.60282952741675,-41.61114629675167,90.87141842299602,77.43090619924563,30.703019185026324,-26.765262632673,42.24789124263509,Unfeasible shape,GPSampler,PRUNED
237,237,6.0,2026-04-22 12:38:57.369023,2026-04-22 12:38:57.439914,0 days 00:00:00.070891,-49.223315450920964,25.323959790491458,49.92035482119514,80.26960555741316,21.280790043518625,51.40896135999725,-48.37284502020954,84.9714709030905,90.33162864737702,93.92586331874858,-23.61050434562424,-0.7217992616122242,Unfeasible shape,GPSampler,PRUNED
238,238,6.0,2026-04-22 12:38:57.583067,2026-04-22 12:38:57.692343,0 days 00:00:00.109276,-66.22775116981393,57.49189907544215,87.60621365931983,82.65387518830289,49.40931024501543,50.06795276733543,-57.8819389638725,73.44298653085349,30.68712204913937,48.08125324552776,-20.557731471371767,28.55307686686575,Unfeasible shape,GPSampler,PRUNED
239,239,6.0,2026-04-22 12:38:57.841603,2026-04-22 12:38:58.571877,0 days 00:00:00.730274,-59.156329988068855,57.888884795308996,17.772768117858316,53.84777133212861,10.18490842528264,-8.413646579985567,-66.60974137974914,70.77380771364096,27.743000293990704,62.49339123849566,14.736007833921143,47.907468204760605,Unfeasible shape,GPSampler,PRUNED
240,240,6.0,2026-04-22 12:38:58.729349,2026-04-22 12:38:58.799422,0 days 00:00:00.070073,-36.13688176133905,81.45479729308857,91.07151521970071,79.02316968068563,46.724555453361184,-7.986278420879419,-35.717845795303106,45.938746386664,82.28469354106487,76.14591235401144,18.440285925095736,18.22036265029521,Unfeasible shape,GPSampler,PRUNED
