,number,value,datetime_start,datetime_complete,duration,params_lLegPt.rA1,params_lLegPt.rL0,params_lLegPt.rL1,params_lLegPt.rL2,params_lLegPt.x1,params_lLegPt.y1,params_sLegPt.rA1,params_sLegPt.rL0,params_sLegPt.rL1,params_sLegPt.rL2,params_sLegPt.x1,params_sLegPt.y1,user_attrs_prune,system_attrs_auto:sampler,state
4061,4061,6.0,2026-04-22 14:18:59.150538,2026-04-22 14:18:59.261440,0 days 00:00:00.110902,-47.599365666869176,78.79190352133298,10.0,71.73722856871669,-2.067734819585958,60.0,-20.0,60.15353829684321,12.346276906061581,84.82742583832825,20.0,22.379875942294312,Unfeasible shape,GPSampler,PRUNED
4062,4062,6.0,2026-04-22 14:18:59.414462,2026-04-22 14:18:59.540831,0 days 00:00:00.126369,-47.55843669793004,78.75526011797639,10.0,71.79448584892792,-2.8834431948577404,60.0,-20.0,59.683609652629904,12.63897922913857,84.43486084470867,20.0,22.902534604355104,Unfeasible shape,GPSampler,PRUNED
4063,4063,6.0,2026-04-22 14:18:59.691647,2026-04-22 14:18:59.850146,0 days 00:00:00.158499,-46.98225299611633,79.0057612345688,10.0,71.4922896100042,-2.4247893423029803,60.0,-20.0,60.13935155568393,12.073181298857456,84.34514846054573,20.0,21.814124267291003,Unfeasible shape,GPSampler,PRUNED
4064,4064,6.0,2026-04-22 14:19:00.001280,2026-04-22 14:19:00.143496,0 days 00:00:00.142216,-46.835153889580916,78.83740665855579,10.0,71.59568256764803,-3.3482456101428992,60.0,-20.0,59.83622139508713,10.987701213313805,84.14150350507269,20.0,21.471181407465203,Unfeasible shape,GPSampler,PRUNED
4065,4065,6.0,2026-04-22 14:19:00.295830,2026-04-22 14:19:00.407112,0 days 00:00:00.111282,-65.12337166406824,16.345186785273803,29.089820739935504,10.0,49.70610774220875,12.093811356020353,-20.0,28.65983620943649,20.9185745121886,80.85574268807537,-3.1333820988871963,-9.221602278978313,Unfeasible shape,GPSampler,PRUNED
4066,4066,6.0,2026-04-22 14:19:00.543081,2026-04-22 14:19:00.700856,0 days 00:00:00.157775,-47.74094370201597,78.80199175939671,10.0,71.63775352812411,-2.5943249055171638,60.0,-20.0,59.819756461601735,11.944120498871294,84.92509073950265,20.0,22.1615970706561,Unfeasible shape,GPSampler,PRUNED
4067,4067,6.0,2026-04-22 14:19:00.869068,2026-04-22 14:19:00.979800,0 days 00:00:00.110732,-47.0581190036053,78.76913239358578,10.0,71.60451527610756,-2.841655710115484,60.0,-20.0,59.38448835110346,12.155600103531329,84.2268885749103,20.0,22.312915185854223,Unfeasible shape,GPSampler,PRUNED
4068,4068,6.0,2026-04-22 14:19:01.147088,2026-04-22 14:19:01.288971,0 days 00:00:00.141883,-48.67892352405484,78.78481050752448,10.0,72.29900749434,-2.131193216906686,60.0,-20.0,60.937470305577975,11.983738325377304,85.32579238438603,20.0,22.73397082872249,Unfeasible shape,GPSampler,PRUNED
4069,4069,6.0,2026-04-22 14:19:01.454613,2026-04-22 14:19:01.596670,0 days 00:00:00.142057,-48.53380254957592,78.84999882709344,10.0,71.27271138662982,-1.7491559487827324,60.0,-20.0,61.396839357289146,12.385815210524846,84.29035200735323,20.0,22.387314534071628,Unfeasible shape,GPSampler,PRUNED
4070,4070,6.0,2026-04-22 14:19:01.746819,2026-04-22 14:19:01.880025,0 days 00:00:00.133206,-47.183572539547725,78.85541260401267,10.0,71.41014442950714,-2.8887194550924438,60.0,-20.0,59.09952888327864,11.793633911974794,84.60916303783152,20.0,22.304145971267225,Unfeasible shape,GPSampler,PRUNED
4071,4071,6.0,2026-04-22 14:19:02.041108,2026-04-22 14:19:02.199014,0 days 00:00:00.157906,-48.35855989761619,78.51579581754764,10.0,72.64225201797046,-1.9659709014916231,60.0,-20.0,60.6022442030068,12.052417617642462,84.73235331949189,20.0,22.717335450847216,Unfeasible shape,GPSampler,PRUNED
4072,4072,6.0,2026-04-22 14:19:02.365916,2026-04-22 14:19:02.493195,0 days 00:00:00.127279,-47.2519148729128,79.12716433320179,10.0,71.2212905992883,-2.5405727170230827,60.0,-20.0,60.217976197892014,12.458005539566006,84.08987456095171,20.0,22.077530404806517,Unfeasible shape,GPSampler,PRUNED
4073,4073,6.0,2026-04-22 14:19:02.680881,2026-04-22 14:19:02.787440,0 days 00:00:00.106559,-46.53356571130687,79.07210608819881,10.0,71.44862819215408,-2.9533699653973784,60.0,-20.0,59.16097559589039,11.648121943997788,84.48478870715249,20.0,21.733525186847192,Unfeasible shape,GPSampler,PRUNED
4074,4074,6.0,2026-04-22 14:19:02.939770,2026-04-22 14:19:03.034391,0 days 00:00:00.094621,-65.87612817966172,16.152193658641778,30.017680445929006,10.0,50.31655122273475,12.501258807848338,-20.0,29.540426739689806,21.478035350501074,81.05220951852709,-3.1357984823143745,-7.75163884450612,Unfeasible shape,GPSampler,PRUNED
4075,4075,6.0,2026-04-22 14:19:03.201329,2026-04-22 14:19:03.327563,0 days 00:00:00.126234,-48.268757541676024,78.36964327256835,10.0,71.39098696727953,-2.7853641494120396,60.0,-20.0,59.27385217741332,11.413254287146875,84.16354851157637,20.0,23.33329466759634,Unfeasible shape,GPSampler,PRUNED
4076,4076,6.0,2026-04-22 14:19:03.510008,2026-04-22 14:19:03.620607,0 days 00:00:00.110599,-47.2609757687133,79.31844910844944,10.0,70.76102990233449,-3.652661692473183,60.0,-20.0,61.19170632716966,12.119241873522359,84.63485642185506,20.0,21.256724511685984,Unfeasible shape,GPSampler,PRUNED
4077,4077,6.0,2026-04-22 14:19:03.787702,2026-04-22 14:19:03.897919,0 days 00:00:00.110217,-46.92714077181864,78.81102061714257,10.0,71.07200246944171,-2.4975379514741114,60.0,-20.0,59.743813372050326,10.870711600331592,84.22101789401431,20.0,23.172002601472755,Unfeasible shape,GPSampler,PRUNED
4078,4078,6.0,2026-04-22 14:19:04.050019,2026-04-22 14:19:04.160632,0 days 00:00:00.110613,-48.10956974728515,78.5674835837582,10.0,71.99313092309623,-0.43953548070669335,60.0,-20.0,59.340151246405384,10.0,84.85324374268758,20.0,22.99383381522555,Unfeasible shape,GPSampler,PRUNED
4079,4079,6.0,2026-04-22 14:19:04.326949,2026-04-22 14:19:04.583451,0 days 00:00:00.256502,-46.52753880788489,79.14863153290435,10.0,71.65121635603882,-3.5183184725832346,60.0,-20.0,58.41432426987726,11.823468461861903,83.71460221528802,20.0,21.431216977791177,Unfeasible shape,GPSampler,PRUNED
