,number,value,datetime_start,datetime_complete,duration,params_lLegPt.lL0,params_lLegPt.lL1,params_lLegPt.lL2,params_lLegPt.rA1,params_lLegPt.rL0,params_lLegPt.rL1,params_lLegPt.rL2,params_lLegPt.x1,params_lLegPt.y1,params_sLegPt.lL0,params_sLegPt.lL1,params_sLegPt.lL2,params_sLegPt.rA1,params_sLegPt.rL0,params_sLegPt.rL1,params_sLegPt.rL2,params_sLegPt.x1,params_sLegPt.y1,user_attrs_prune,system_attrs_auto:sampler,system_attrs_fixed_params,state
0,0,9.553151968081814,2026-04-14 15:16:53.303383,2026-04-14 15:16:58.279747,0 days 00:00:04.976364,48.987455282518155,95.82230785024674,16.576036905104758,-42.41078162337815,74.02986709033742,20.928570518785243,98.46944291289006,30.994481832778387,24.522599499078865,49.336883639451806,95.49065320149711,38.679719918049,-67.3205295080431,62.869003991961975,69.17611725776666,39.5688459589695,46.01173978515199,11.989462842233642,Unattained target,RandomSampler,,PRUNED
1,1,9.55315150883127,2026-04-14 15:16:58.406058,2026-04-14 15:17:02.418645,0 days 00:00:04.012587,48.987455282518155,95.82230785024674,16.576036905104758,-42.41078162337815,74.02986709033742,20.928570518785243,98.46944291289006,30.994481832778387,24.522599499078865,49.336883639451806,95.49065320149711,38.679719918049,-67.3205295080431,62.869003991961975,69.17611725776666,39.5688459589695,46.01173978515199,11.989462842233642,Unattained target,RandomSampler,"{'sLegPt.rL0': 62.869003991961975, 'sLegPt.lL0': 49.336883639451806, 'sLegPt.rL1': 69.17611725776666, 'sLegPt.lL1': 95.49065320149711, 'sLegPt.x1': 46.01173978515199, 'sLegPt.y1': 11.989462842233642, 'sLegPt.rA1': -67.3205295080431, 'sLegPt.rL2': 39.5688459589695, 'sLegPt.lL2': 38.679719918049, 'lLegPt.rL0': 74.02986709033742, 'lLegPt.lL0': 48.987455282518155, 'lLegPt.rL1': 20.928570518785243, 'lLegPt.lL1': 95.82230785024674, 'lLegPt.x1': 30.994481832778387, 'lLegPt.y1': 24.522599499078865, 'lLegPt.rA1': -42.41078162337815, 'lLegPt.rL2': 98.46944291289006, 'lLegPt.lL2': 16.576036905104758}",PRUNED
2,2,9.553151591374302,2026-04-14 15:17:02.536007,2026-04-14 15:17:06.174428,0 days 00:00:03.638421,48.987455282518155,95.82230785024674,16.576036905104758,-42.41078162337815,74.02986709033742,20.928570518785243,98.46944291289006,30.994481832778387,24.522599499078865,49.336883639451806,95.49065320149711,38.679719918049,-67.3205295080431,62.869003991961975,69.17611725776666,39.5688459589695,46.01173978515199,11.989462842233642,Unattained target,RandomSampler,"{'sLegPt.rL0': 62.869003991961975, 'sLegPt.lL0': 49.336883639451806, 'sLegPt.rL1': 69.17611725776666, 'sLegPt.lL1': 95.49065320149711, 'sLegPt.x1': 46.01173978515199, 'sLegPt.y1': 11.989462842233642, 'sLegPt.rA1': -67.3205295080431, 'sLegPt.rL2': 39.5688459589695, 'sLegPt.lL2': 38.679719918049, 'lLegPt.rL0': 74.02986709033742, 'lLegPt.lL0': 48.987455282518155, 'lLegPt.rL1': 20.928570518785243, 'lLegPt.lL1': 95.82230785024674, 'lLegPt.x1': 30.994481832778387, 'lLegPt.y1': 24.522599499078865, 'lLegPt.rA1': -42.41078162337815, 'lLegPt.rL2': 98.46944291289006, 'lLegPt.lL2': 16.576036905104758}",PRUNED
3,3,7.8024042102873885,2026-04-14 15:17:06.310805,2026-04-14 15:17:09.976262,0 days 00:00:03.665457,70.29346212772896,34.704182960818606,45.147176575092914,-72.37115625567625,90.13235890175356,14.505186278828049,69.06003001390445,33.03222934144349,20.914610602950304,64.92284670880954,27.668279148614143,54.124836466128826,-79.99453610630805,45.22784479977503,87.33965370433215,53.88351281853456,40.39093531800388,27.256109952838607,Unattained target,RandomSampler,,PRUNED
4,4,7.802403648849769,2026-04-14 15:17:10.137988,2026-04-14 15:17:24.517406,0 days 00:00:14.379418,70.29346212772896,34.704182960818606,45.147176575092914,-72.37115625567625,90.13235890175356,14.505186278828049,69.06003001390445,33.03222934144349,20.914610602950304,64.92284670880954,27.668279148614143,54.124836466128826,-79.99453610630805,45.22784479977503,87.33965370433215,53.88351281853456,40.39093531800388,27.256109952838607,Unattained target,RandomSampler,"{'sLegPt.rL0': 45.22784479977503, 'sLegPt.lL0': 64.92284670880954, 'sLegPt.rL1': 87.33965370433215, 'sLegPt.lL1': 27.668279148614143, 'sLegPt.x1': 40.39093531800388, 'sLegPt.y1': 27.256109952838607, 'sLegPt.rA1': -79.99453610630805, 'sLegPt.rL2': 53.88351281853456, 'sLegPt.lL2': 54.124836466128826, 'lLegPt.rL0': 90.13235890175356, 'lLegPt.lL0': 70.29346212772896, 'lLegPt.rL1': 14.505186278828049, 'lLegPt.lL1': 34.704182960818606, 'lLegPt.x1': 33.03222934144349, 'lLegPt.y1': 20.914610602950304, 'lLegPt.rA1': -72.37115625567625, 'lLegPt.rL2': 69.06003001390445, 'lLegPt.lL2': 45.147176575092914}",PRUNED
5,5,7.8024033804368536,2026-04-14 15:17:24.687519,2026-04-14 15:17:41.029674,0 days 00:00:16.342155,70.29346212772896,34.704182960818606,45.147176575092914,-72.37115625567625,90.13235890175356,14.505186278828049,69.06003001390445,33.03222934144349,20.914610602950304,64.92284670880954,27.668279148614143,54.124836466128826,-79.99453610630805,45.22784479977503,87.33965370433215,53.88351281853456,40.39093531800388,27.256109952838607,Unattained target,RandomSampler,"{'sLegPt.rL0': 45.22784479977503, 'sLegPt.lL0': 64.92284670880954, 'sLegPt.rL1': 87.33965370433215, 'sLegPt.lL1': 27.668279148614143, 'sLegPt.x1': 40.39093531800388, 'sLegPt.y1': 27.256109952838607, 'sLegPt.rA1': -79.99453610630805, 'sLegPt.rL2': 53.88351281853456, 'sLegPt.lL2': 54.124836466128826, 'lLegPt.rL0': 90.13235890175356, 'lLegPt.lL0': 70.29346212772896, 'lLegPt.rL1': 14.505186278828049, 'lLegPt.lL1': 34.704182960818606, 'lLegPt.x1': 33.03222934144349, 'lLegPt.y1': 20.914610602950304, 'lLegPt.rA1': -72.37115625567625, 'lLegPt.rL2': 69.06003001390445, 'lLegPt.lL2': 45.147176575092914}",PRUNED
6,6,21.691211976395216,2026-04-14 15:17:41.162433,2026-04-14 15:18:00.697517,0 days 00:00:19.535084,78.32790197302216,40.798708392275834,92.75744550621911,-25.31885847735493,62.75060118737399,82.81312544017669,60.0776996885001,34.796816285873305,18.032327861016245,95.70044417872988,65.33008669230166,21.755203459716917,-33.29466023447071,76.08421440615022,49.53110007301091,22.097528596798046,34.187910274459085,26.680302412079005,Unattained target,RandomSampler,,PRUNED
7,7,21.691211684052,2026-04-14 15:18:00.838367,2026-04-14 15:18:16.143206,0 days 00:00:15.304839,78.32790197302216,40.798708392275834,92.75744550621911,-25.31885847735493,62.75060118737399,82.81312544017669,60.0776996885001,34.796816285873305,18.032327861016245,95.70044417872988,65.33008669230166,21.755203459716917,-33.29466023447071,76.08421440615022,49.53110007301091,22.097528596798046,34.187910274459085,26.680302412079005,Unattained target,RandomSampler,"{'sLegPt.rL0': 76.08421440615022, 'sLegPt.lL0': 95.70044417872988, 'sLegPt.rL1': 49.53110007301091, 'sLegPt.lL1': 65.33008669230166, 'sLegPt.x1': 34.187910274459085, 'sLegPt.y1': 26.680302412079005, 'sLegPt.rA1': -33.29466023447071, 'sLegPt.rL2': 22.097528596798046, 'sLegPt.lL2': 21.755203459716917, 'lLegPt.rL0': 62.75060118737399, 'lLegPt.lL0': 78.32790197302216, 'lLegPt.rL1': 82.81312544017669, 'lLegPt.lL1': 40.798708392275834, 'lLegPt.x1': 34.796816285873305, 'lLegPt.y1': 18.032327861016245, 'lLegPt.rA1': -25.31885847735493, 'lLegPt.rL2': 60.0776996885001, 'lLegPt.lL2': 92.75744550621911}",PRUNED
8,8,21.691211632206013,2026-04-14 15:18:16.505266,2026-04-14 15:18:31.099811,0 days 00:00:14.594545,78.32790197302216,40.798708392275834,92.75744550621911,-25.31885847735493,62.75060118737399,82.81312544017669,60.0776996885001,34.796816285873305,18.032327861016245,95.70044417872988,65.33008669230166,21.755203459716917,-33.29466023447071,76.08421440615022,49.53110007301091,22.097528596798046,34.187910274459085,26.680302412079005,Unattained target,RandomSampler,"{'sLegPt.rL0': 76.08421440615022, 'sLegPt.lL0': 95.70044417872988, 'sLegPt.rL1': 49.53110007301091, 'sLegPt.lL1': 65.33008669230166, 'sLegPt.x1': 34.187910274459085, 'sLegPt.y1': 26.680302412079005, 'sLegPt.rA1': -33.29466023447071, 'sLegPt.rL2': 22.097528596798046, 'sLegPt.lL2': 21.755203459716917, 'lLegPt.rL0': 62.75060118737399, 'lLegPt.lL0': 78.32790197302216, 'lLegPt.rL1': 82.81312544017669, 'lLegPt.lL1': 40.798708392275834, 'lLegPt.x1': 34.796816285873305, 'lLegPt.y1': 18.032327861016245, 'lLegPt.rA1': -25.31885847735493, 'lLegPt.rL2': 60.0776996885001, 'lLegPt.lL2': 92.75744550621911}",PRUNED
9,9,15.906582131191719,2026-04-14 15:18:31.250882,2026-04-14 15:18:43.701727,0 days 00:00:12.450845,87.71870226818713,83.11861523546372,44.913396684544736,-73.62836014428292,24.21712059731119,85.84381978743278,15.733539952893615,33.8940400380553,21.265932396141878,43.75571515268088,96.03364795379451,10.75089953481821,-53.89814115891524,56.34643104294892,28.609061441065823,46.67852179978125,36.001239269899166,28.365097438054182,Unattained target,RandomSampler,,PRUNED
10,10,15.906582100442876,2026-04-14 15:18:43.830798,2026-04-14 15:18:59.861356,0 days 00:00:16.030558,87.71870226818713,83.11861523546372,44.913396684544736,-73.62836014428292,24.21712059731119,85.84381978743278,15.733539952893615,33.8940400380553,21.265932396141878,43.75571515268088,96.03364795379451,10.75089953481821,-53.89814115891524,56.34643104294892,28.609061441065823,46.67852179978125,36.001239269899166,28.365097438054182,Unattained target,RandomSampler,"{'sLegPt.rL0': 56.34643104294892, 'sLegPt.lL0': 43.75571515268088, 'sLegPt.rL1': 28.609061441065823, 'sLegPt.lL1': 96.03364795379451, 'sLegPt.x1': 36.001239269899166, 'sLegPt.y1': 28.365097438054182, 'sLegPt.rA1': -53.89814115891524, 'sLegPt.rL2': 46.67852179978125, 'sLegPt.lL2': 10.75089953481821, 'lLegPt.rL0': 24.21712059731119, 'lLegPt.lL0': 87.71870226818713, 'lLegPt.rL1': 85.84381978743278, 'lLegPt.lL1': 83.11861523546372, 'lLegPt.x1': 33.8940400380553, 'lLegPt.y1': 21.265932396141878, 'lLegPt.rA1': -73.62836014428292, 'lLegPt.rL2': 15.733539952893615, 'lLegPt.lL2': 44.913396684544736}",PRUNED
11,11,15.906582049010353,2026-04-14 15:19:00.179175,2026-04-14 15:19:17.297148,0 days 00:00:17.117973,87.71870226818713,83.11861523546372,44.913396684544736,-73.62836014428292,24.21712059731119,85.84381978743278,15.733539952893615,33.8940400380553,21.265932396141878,43.75571515268088,96.03364795379451,10.75089953481821,-53.89814115891524,56.34643104294892,28.609061441065823,46.67852179978125,36.001239269899166,28.365097438054182,Unattained target,RandomSampler,"{'sLegPt.rL0': 56.34643104294892, 'sLegPt.lL0': 43.75571515268088, 'sLegPt.rL1': 28.609061441065823, 'sLegPt.lL1': 96.03364795379451, 'sLegPt.x1': 36.001239269899166, 'sLegPt.y1': 28.365097438054182, 'sLegPt.rA1': -53.89814115891524, 'sLegPt.rL2': 46.67852179978125, 'sLegPt.lL2': 10.75089953481821, 'lLegPt.rL0': 24.21712059731119, 'lLegPt.lL0': 87.71870226818713, 'lLegPt.rL1': 85.84381978743278, 'lLegPt.lL1': 83.11861523546372, 'lLegPt.x1': 33.8940400380553, 'lLegPt.y1': 21.265932396141878, 'lLegPt.rA1': -73.62836014428292, 'lLegPt.rL2': 15.733539952893615, 'lLegPt.lL2': 44.913396684544736}",PRUNED
12,12,7.8573366586881335,2026-04-14 15:19:17.470731,2026-04-14 15:19:22.011135,0 days 00:00:04.540404,85.1368766448785,55.978469309544536,69.58864989625347,-25.68873522770359,48.421068660321914,99.99613856688913,95.03754087754865,35.06663169801178,16.797506954942868,60.59030306439181,31.002873565193582,34.85332450507049,-66.27446889176773,28.56239553216504,65.1854503186969,73.48026445706145,42.89347960402492,27.746441882469,Unattained target,RandomSampler,,PRUNED
13,13,7.857336882851776,2026-04-14 15:19:22.146246,2026-04-14 15:19:26.462259,0 days 00:00:04.316013,85.1368766448785,55.978469309544536,69.58864989625347,-25.68873522770359,48.421068660321914,99.99613856688913,95.03754087754865,35.06663169801178,16.797506954942868,60.59030306439181,31.002873565193582,34.85332450507049,-66.27446889176773,28.56239553216504,65.1854503186969,73.48026445706145,42.89347960402492,27.746441882469,Unattained target,RandomSampler,"{'sLegPt.rL0': 28.56239553216504, 'sLegPt.lL0': 60.59030306439181, 'sLegPt.rL1': 65.1854503186969, 'sLegPt.lL1': 31.002873565193582, 'sLegPt.x1': 42.89347960402492, 'sLegPt.y1': 27.746441882469, 'sLegPt.rA1': -66.27446889176773, 'sLegPt.rL2': 73.48026445706145, 'sLegPt.lL2': 34.85332450507049, 'lLegPt.rL0': 48.421068660321914, 'lLegPt.lL0': 85.1368766448785, 'lLegPt.rL1': 99.99613856688913, 'lLegPt.lL1': 55.978469309544536, 'lLegPt.x1': 35.06663169801178, 'lLegPt.y1': 16.797506954942868, 'lLegPt.rA1': -25.68873522770359, 'lLegPt.rL2': 95.03754087754865, 'lLegPt.lL2': 69.58864989625347}",PRUNED
14,14,7.857334884610744,2026-04-14 15:19:26.610222,2026-04-14 15:19:30.782141,0 days 00:00:04.171919,85.1368766448785,55.978469309544536,69.58864989625347,-25.68873522770359,48.421068660321914,99.99613856688913,95.03754087754865,35.06663169801178,16.797506954942868,60.59030306439181,31.002873565193582,34.85332450507049,-66.27446889176773,28.56239553216504,65.1854503186969,73.48026445706145,42.89347960402492,27.746441882469,Unattained target,RandomSampler,"{'sLegPt.rL0': 28.56239553216504, 'sLegPt.lL0': 60.59030306439181, 'sLegPt.rL1': 65.1854503186969, 'sLegPt.lL1': 31.002873565193582, 'sLegPt.x1': 42.89347960402492, 'sLegPt.y1': 27.746441882469, 'sLegPt.rA1': -66.27446889176773, 'sLegPt.rL2': 73.48026445706145, 'sLegPt.lL2': 34.85332450507049, 'lLegPt.rL0': 48.421068660321914, 'lLegPt.lL0': 85.1368766448785, 'lLegPt.rL1': 99.99613856688913, 'lLegPt.lL1': 55.978469309544536, 'lLegPt.x1': 35.06663169801178, 'lLegPt.y1': 16.797506954942868, 'lLegPt.rA1': -25.68873522770359, 'lLegPt.rL2': 95.03754087754865, 'lLegPt.lL2': 69.58864989625347}",PRUNED
15,15,5.231560926627758,2026-04-14 15:19:30.935792,2026-04-14 15:19:38.554688,0 days 00:00:07.618896,83.84465574108341,13.452249619732548,60.666926820116274,-50.983772079667816,47.09642404046335,13.815515804291202,48.67101154647753,31.51212909127161,21.645414928198573,93.43862146543758,14.047380928702255,52.820951146882635,-57.60936982040044,21.335979635816454,97.12252953987309,82.09712406825209,43.316384015894656,28.159352369208584,Unattained target,RandomSampler,,PRUNED
16,16,5.231566979784098,2026-04-14 15:19:38.709061,2026-04-14 15:19:46.150677,0 days 00:00:07.441616,83.84465574108341,13.452249619732548,60.666926820116274,-50.983772079667816,47.09642404046335,13.815515804291202,48.67101154647753,31.51212909127161,21.645414928198573,93.43862146543758,14.047380928702255,52.820951146882635,-57.60936982040044,21.335979635816454,97.12252953987309,82.09712406825209,43.316384015894656,28.159352369208584,Unattained target,RandomSampler,"{'sLegPt.rL0': 21.335979635816454, 'sLegPt.lL0': 93.43862146543758, 'sLegPt.rL1': 97.12252953987309, 'sLegPt.lL1': 14.047380928702255, 'sLegPt.x1': 43.316384015894656, 'sLegPt.y1': 28.159352369208584, 'sLegPt.rA1': -57.60936982040044, 'sLegPt.rL2': 82.09712406825209, 'sLegPt.lL2': 52.820951146882635, 'lLegPt.rL0': 47.09642404046335, 'lLegPt.lL0': 83.84465574108341, 'lLegPt.rL1': 13.815515804291202, 'lLegPt.lL1': 13.452249619732548, 'lLegPt.x1': 31.51212909127161, 'lLegPt.y1': 21.645414928198573, 'lLegPt.rA1': -50.983772079667816, 'lLegPt.rL2': 48.67101154647753, 'lLegPt.lL2': 60.666926820116274}",PRUNED
17,17,5.2315637372723245,2026-04-14 15:19:46.315818,2026-04-14 15:19:53.415216,0 days 00:00:07.099398,83.84465574108341,13.452249619732548,60.666926820116274,-50.983772079667816,47.09642404046335,13.815515804291202,48.67101154647753,31.51212909127161,21.645414928198573,93.43862146543758,14.047380928702255,52.820951146882635,-57.60936982040044,21.335979635816454,97.12252953987309,82.09712406825209,43.316384015894656,28.159352369208584,Unattained target,RandomSampler,"{'sLegPt.rL0': 21.335979635816454, 'sLegPt.lL0': 93.43862146543758, 'sLegPt.rL1': 97.12252953987309, 'sLegPt.lL1': 14.047380928702255, 'sLegPt.x1': 43.316384015894656, 'sLegPt.y1': 28.159352369208584, 'sLegPt.rA1': -57.60936982040044, 'sLegPt.rL2': 82.09712406825209, 'sLegPt.lL2': 52.820951146882635, 'lLegPt.rL0': 47.09642404046335, 'lLegPt.lL0': 83.84465574108341, 'lLegPt.rL1': 13.815515804291202, 'lLegPt.lL1': 13.452249619732548, 'lLegPt.x1': 31.51212909127161, 'lLegPt.y1': 21.645414928198573, 'lLegPt.rA1': -50.983772079667816, 'lLegPt.rL2': 48.67101154647753, 'lLegPt.lL2': 60.666926820116274}",PRUNED
18,18,6.079758459394242,2026-04-14 15:19:53.570761,2026-04-14 15:19:57.745275,0 days 00:00:04.174514,53.22425791642511,88.11774461686295,34.9537486440478,-38.81726618897242,76.87211802880753,70.32285281982067,57.984803938211805,36.51086299525889,11.856687711627735,28.808469718380415,33.073413972176596,88.88811299590861,-28.916292691476016,66.85480435278299,80.14014383893038,79.73722007723458,49.45696684137845,22.656081467624347,Unattained target,RandomSampler,,PRUNED
19,19,6.079758427123146,2026-04-14 15:19:57.903089,2026-04-14 15:20:01.706733,0 days 00:00:03.803644,53.22425791642511,88.11774461686295,34.9537486440478,-38.81726618897242,76.87211802880753,70.32285281982067,57.984803938211805,36.51086299525889,11.856687711627735,28.808469718380415,33.073413972176596,88.88811299590861,-28.916292691476016,66.85480435278299,80.14014383893038,79.73722007723458,49.45696684137845,22.656081467624347,Unattained target,RandomSampler,"{'sLegPt.rL0': 66.85480435278299, 'sLegPt.lL0': 28.808469718380415, 'sLegPt.rL1': 80.14014383893038, 'sLegPt.lL1': 33.073413972176596, 'sLegPt.x1': 49.45696684137845, 'sLegPt.y1': 22.656081467624347, 'sLegPt.rA1': -28.916292691476016, 'sLegPt.rL2': 79.73722007723458, 'sLegPt.lL2': 88.88811299590861, 'lLegPt.rL0': 76.87211802880753, 'lLegPt.lL0': 53.22425791642511, 'lLegPt.rL1': 70.32285281982067, 'lLegPt.lL1': 88.11774461686295, 'lLegPt.x1': 36.51086299525889, 'lLegPt.y1': 11.856687711627735, 'lLegPt.rA1': -38.81726618897242, 'lLegPt.rL2': 57.984803938211805, 'lLegPt.lL2': 34.9537486440478}",PRUNED
20,20,6.079758505630444,2026-04-14 15:20:01.877347,2026-04-14 15:20:05.825090,0 days 00:00:03.947743,53.22425791642511,88.11774461686295,34.9537486440478,-38.81726618897242,76.87211802880753,70.32285281982067,57.984803938211805,36.51086299525889,11.856687711627735,28.808469718380415,33.073413972176596,88.88811299590861,-28.916292691476016,66.85480435278299,80.14014383893038,79.73722007723458,49.45696684137845,22.656081467624347,Unattained target,RandomSampler,"{'sLegPt.rL0': 66.85480435278299, 'sLegPt.lL0': 28.808469718380415, 'sLegPt.rL1': 80.14014383893038, 'sLegPt.lL1': 33.073413972176596, 'sLegPt.x1': 49.45696684137845, 'sLegPt.y1': 22.656081467624347, 'sLegPt.rA1': -28.916292691476016, 'sLegPt.rL2': 79.73722007723458, 'sLegPt.lL2': 88.88811299590861, 'lLegPt.rL0': 76.87211802880753, 'lLegPt.lL0': 53.22425791642511, 'lLegPt.rL1': 70.32285281982067, 'lLegPt.lL1': 88.11774461686295, 'lLegPt.x1': 36.51086299525889, 'lLegPt.y1': 11.856687711627735, 'lLegPt.rA1': -38.81726618897242, 'lLegPt.rL2': 57.984803938211805, 'lLegPt.lL2': 34.9537486440478}",PRUNED
21,21,6.432895833750351,2026-04-14 15:20:05.997808,2026-04-14 15:20:10.071439,0 days 00:00:04.073631,53.4112206325452,58.49070389462365,22.425174613638593,-48.44004265361226,62.13543737862447,61.76819926792857,40.70893580122955,40.65119796592304,15.221637483656245,57.71206133284934,33.97818672908953,77.21785229089265,-34.155659063751415,23.54223119404452,45.09561515953485,91.69405913830964,41.192001218987855,23.174111464041133,Unattained target,RandomSampler,,PRUNED
22,22,6.432895199180919,2026-04-14 15:20:10.229206,2026-04-14 15:20:14.242199,0 days 00:00:04.012993,53.4112206325452,58.49070389462365,22.425174613638593,-48.44004265361226,62.13543737862447,61.76819926792857,40.70893580122955,40.65119796592304,15.221637483656245,57.71206133284934,33.97818672908953,77.21785229089265,-34.155659063751415,23.54223119404452,45.09561515953485,91.69405913830964,41.192001218987855,23.174111464041133,Unattained target,RandomSampler,"{'sLegPt.rL0': 23.54223119404452, 'sLegPt.lL0': 57.71206133284934, 'sLegPt.rL1': 45.09561515953485, 'sLegPt.lL1': 33.97818672908953, 'sLegPt.x1': 41.192001218987855, 'sLegPt.y1': 23.174111464041133, 'sLegPt.rA1': -34.155659063751415, 'sLegPt.rL2': 91.69405913830964, 'sLegPt.lL2': 77.21785229089265, 'lLegPt.rL0': 62.13543737862447, 'lLegPt.lL0': 53.4112206325452, 'lLegPt.rL1': 61.76819926792857, 'lLegPt.lL1': 58.49070389462365, 'lLegPt.x1': 40.65119796592304, 'lLegPt.y1': 15.221637483656245, 'lLegPt.rA1': -48.44004265361226, 'lLegPt.rL2': 40.70893580122955, 'lLegPt.lL2': 22.425174613638593}",PRUNED
23,23,6.432895525396958,2026-04-14 15:20:14.395057,2026-04-14 15:20:18.223474,0 days 00:00:03.828417,53.4112206325452,58.49070389462365,22.425174613638593,-48.44004265361226,62.13543737862447,61.76819926792857,40.70893580122955,40.65119796592304,15.221637483656245,57.71206133284934,33.97818672908953,77.21785229089265,-34.155659063751415,23.54223119404452,45.09561515953485,91.69405913830964,41.192001218987855,23.174111464041133,Unattained target,RandomSampler,"{'sLegPt.rL0': 23.54223119404452, 'sLegPt.lL0': 57.71206133284934, 'sLegPt.rL1': 45.09561515953485, 'sLegPt.lL1': 33.97818672908953, 'sLegPt.x1': 41.192001218987855, 'sLegPt.y1': 23.174111464041133, 'sLegPt.rA1': -34.155659063751415, 'sLegPt.rL2': 91.69405913830964, 'sLegPt.lL2': 77.21785229089265, 'lLegPt.rL0': 62.13543737862447, 'lLegPt.lL0': 53.4112206325452, 'lLegPt.rL1': 61.76819926792857, 'lLegPt.lL1': 58.49070389462365, 'lLegPt.x1': 40.65119796592304, 'lLegPt.y1': 15.221637483656245, 'lLegPt.rA1': -48.44004265361226, 'lLegPt.rL2': 40.70893580122955, 'lLegPt.lL2': 22.425174613638593}",PRUNED
24,24,8.50850805416119,2026-04-14 15:20:18.376749,2026-04-14 15:20:22.681549,0 days 00:00:04.304800,69.9056701462631,54.681540277828816,54.88995944150784,-46.9236114559943,92.01910674472134,25.75956402849642,30.394924372625304,42.770617833732075,16.66260450811154,17.593361558071305,27.707964224075578,92.39372187328536,-49.32419516795389,54.76615446430609,35.604242428650394,28.91281983694045,38.6815601266936,16.08703435628877,Unattained target,RandomSampler,,PRUNED
25,25,8.50850934128998,2026-04-14 15:20:22.821750,2026-04-14 15:20:26.911824,0 days 00:00:04.090074,69.9056701462631,54.681540277828816,54.88995944150784,-46.9236114559943,92.01910674472134,25.75956402849642,30.394924372625304,42.770617833732075,16.66260450811154,17.593361558071305,27.707964224075578,92.39372187328536,-49.32419516795389,54.76615446430609,35.604242428650394,28.91281983694045,38.6815601266936,16.08703435628877,Unattained target,RandomSampler,"{'sLegPt.rL0': 54.76615446430609, 'sLegPt.lL0': 17.593361558071305, 'sLegPt.rL1': 35.604242428650394, 'sLegPt.lL1': 27.707964224075578, 'sLegPt.x1': 38.6815601266936, 'sLegPt.y1': 16.08703435628877, 'sLegPt.rA1': -49.32419516795389, 'sLegPt.rL2': 28.91281983694045, 'sLegPt.lL2': 92.39372187328536, 'lLegPt.rL0': 92.01910674472134, 'lLegPt.lL0': 69.9056701462631, 'lLegPt.rL1': 25.75956402849642, 'lLegPt.lL1': 54.681540277828816, 'lLegPt.x1': 42.770617833732075, 'lLegPt.y1': 16.66260450811154, 'lLegPt.rA1': -46.9236114559943, 'lLegPt.rL2': 30.394924372625304, 'lLegPt.lL2': 54.88995944150784}",PRUNED
26,26,8.50850762526504,2026-04-14 15:20:27.073679,2026-04-14 15:20:30.997780,0 days 00:00:03.924101,69.9056701462631,54.681540277828816,54.88995944150784,-46.9236114559943,92.01910674472134,25.75956402849642,30.394924372625304,42.770617833732075,16.66260450811154,17.593361558071305,27.707964224075578,92.39372187328536,-49.32419516795389,54.76615446430609,35.604242428650394,28.91281983694045,38.6815601266936,16.08703435628877,Unattained target,RandomSampler,"{'sLegPt.rL0': 54.76615446430609, 'sLegPt.lL0': 17.593361558071305, 'sLegPt.rL1': 35.604242428650394, 'sLegPt.lL1': 27.707964224075578, 'sLegPt.x1': 38.6815601266936, 'sLegPt.y1': 16.08703435628877, 'sLegPt.rA1': -49.32419516795389, 'sLegPt.rL2': 28.91281983694045, 'sLegPt.lL2': 92.39372187328536, 'lLegPt.rL0': 92.01910674472134, 'lLegPt.lL0': 69.9056701462631, 'lLegPt.rL1': 25.75956402849642, 'lLegPt.lL1': 54.681540277828816, 'lLegPt.x1': 42.770617833732075, 'lLegPt.y1': 16.66260450811154, 'lLegPt.rA1': -46.9236114559943, 'lLegPt.rL2': 30.394924372625304, 'lLegPt.lL2': 54.88995944150784}",PRUNED
27,27,6.271763508298086,2026-04-14 15:20:31.133122,2026-04-14 15:20:35.355170,0 days 00:00:04.222048,50.589763875423714,19.779493072638555,69.34510748522133,-23.081617867184605,58.8628243796803,36.374324714088935,72.04552209203595,32.15048575685463,17.212881907769408,73.27270365935081,99.34836958043562,95.32992461322864,-20.892699142159934,13.152202178863956,31.885512373704852,16.302885567990966,36.08313083972565,18.63710741964344,Unattained target,RandomSampler,,PRUNED
28,28,6.271762128541788,2026-04-14 15:20:35.491921,2026-04-14 15:20:39.511724,0 days 00:00:04.019803,50.589763875423714,19.779493072638555,69.34510748522133,-23.081617867184605,58.8628243796803,36.374324714088935,72.04552209203595,32.15048575685463,17.212881907769408,73.27270365935081,99.34836958043562,95.32992461322864,-20.892699142159934,13.152202178863956,31.885512373704852,16.302885567990966,36.08313083972565,18.63710741964344,Unattained target,RandomSampler,"{'sLegPt.rL0': 13.152202178863956, 'sLegPt.lL0': 73.27270365935081, 'sLegPt.rL1': 31.885512373704852, 'sLegPt.lL1': 99.34836958043562, 'sLegPt.x1': 36.08313083972565, 'sLegPt.y1': 18.63710741964344, 'sLegPt.rA1': -20.892699142159934, 'sLegPt.rL2': 16.302885567990966, 'sLegPt.lL2': 95.32992461322864, 'lLegPt.rL0': 58.8628243796803, 'lLegPt.lL0': 50.589763875423714, 'lLegPt.rL1': 36.374324714088935, 'lLegPt.lL1': 19.779493072638555, 'lLegPt.x1': 32.15048575685463, 'lLegPt.y1': 17.212881907769408, 'lLegPt.rA1': -23.081617867184605, 'lLegPt.rL2': 72.04552209203595, 'lLegPt.lL2': 69.34510748522133}",PRUNED
