,number,value,datetime_start,datetime_complete,duration,params_highPt.rA2,params_highPt.rL1,params_highPt.rL2,params_highPt.rL3,params_highPt.x2,params_highPt.y2,params_lowPt.rA2,params_lowPt.rL1,params_lowPt.rL2,params_lowPt.rL3,params_lowPt.x2,params_lowPt.y2,user_attrs_prune,system_attrs_cma:generation,system_attrs_cma:optimizer:0,system_attrs_cma:optimizer:1,system_attrs_cma:optimizer:2,system_attrs_cma:optimizer:3,system_attrs_cma:optimizer:4,state
0,0,140.0,2026-05-12 18:54:33.099156,2026-05-12 18:54:33.970597,0 days 00:00:00.871441,-70.62659955798622,18.519129638929076,22.426598893919508,50.123169776385076,60.39334928020858,69.29249292709083,-49.90909293391011,91.16782706416618,76.9062957487138,71.67234032236007,37.970525741536285,63.149656180027556,Unfeasible shape,,,,,,,PRUNED
1,1,140.0,2026-05-12 18:54:34.095701,2026-05-12 18:54:34.327310,0 days 00:00:00.231609,-20.48665352591572,47.60060818399501,58.35506175459493,68.07116713747834,39.47790871498871,1.55621518993653,-46.99343726253452,84.49836279003168,64.92896204924935,88.70158489979569,5.325616869827207,23.56845360459744,Unfeasible shape,,,,,,,PRUNED
2,2,140.0,2026-05-12 18:54:34.426831,2026-05-12 18:54:34.743992,0 days 00:00:00.317161,-24.2165228132462,63.72543892168831,33.34157437384253,54.16240884555049,4.9205941571572405,8.637944818834189,-68.37190863998691,12.46552439171858,65.14919784531932,28.332960818376883,39.48810920221675,8.78018789796895,Unfeasible shape,,,,,,,PRUNED
3,3,42.317177850425594,2026-05-12 18:54:34.840989,2026-05-12 18:54:50.888816,0 days 00:00:16.047827,-61.779820288084025,40.156430894943,42.39757364325885,55.50977784114114,31.423717999553453,60.99118599509836,-56.15512365363518,89.72427430398628,38.49630000120533,58.44507193491239,4.845856711397256,70.78603327824818,,,,,,,,COMPLETE
4,4,42.39394922505112,2026-05-12 18:54:52.202355,2026-05-12 18:55:08.662062,0 days 00:00:16.459707,-52.081210946614,48.62463267253776,61.37014501421765,58.26356698345388,35.17851709970667,62.294299073692116,-55.413754985299505,82.47734916545745,82.12531087236434,78.80560195554362,11.082746291906789,35.38839085363564,,0.0,,,,,,COMPLETE
5,5,140.0,2026-05-12 18:55:10.037628,2026-05-12 18:55:10.270908,0 days 00:00:00.233280,-43.43039162776078,55.81703488287243,43.95591336536616,33.73813315846942,38.59500092894286,44.6138729105405,-45.864472206945976,60.727587999207564,63.9022976261776,56.0842182574279,49.15657854731078,30.08641620368191,Unfeasible shape,0.0,,,,,,PRUNED
6,6,44.75081331797968,2026-05-12 18:55:10.380952,2026-05-12 18:55:24.455455,0 days 00:00:14.074503,-48.9665801830769,82.79792153032051,63.217871377707745,69.93220085435519,37.390673737517304,41.634890082642144,-48.279130156278214,61.47320108071948,58.11909163257522,70.58272504468167,36.56447470891448,30.41795632983804,,0.0,,,,,,COMPLETE
7,7,140.0,2026-05-12 18:55:25.723590,2026-05-12 18:55:26.003296,0 days 00:00:00.279706,-52.243115466018835,47.235228592628474,52.39843499661508,56.1040819948743,58.65849616606376,30.60958561626277,-44.67294757888577,81.9698442679291,23.33021787127501,31.419588922773126,42.11115020543211,37.74622369392084,Unfeasible shape,0.0,,,,,,PRUNED
8,8,43.193599742901014,2026-05-12 18:55:26.125195,2026-05-12 18:55:41.259672,0 days 00:00:15.134477,-47.42038790092303,59.892639826986255,46.46429222057111,60.67602516618393,33.89658757108789,39.98042297175154,-51.90698736350059,83.61751450206492,47.91783059318538,49.53520290556076,54.44893677968315,26.246579026312286,,0.0,,,,,,COMPLETE
9,9,43.349706865199124,2026-05-12 18:55:42.524409,2026-05-12 18:55:57.820329,0 days 00:00:15.295920,-55.80273666622565,60.187457624262684,31.92719601641735,52.57837211861013,55.03847772456155,40.825456256244685,-48.49806469805151,37.083154314923206,29.089547264925354,59.4688462992392,37.563079674246474,52.95112780136438,,0.0,,,,,,COMPLETE
10,10,44.936839353646505,2026-05-12 18:55:59.149642,2026-05-12 18:56:15.450258,0 days 00:00:16.300616,-57.75745739882213,37.43992873254774,93.17016408035778,51.35555524414355,34.24259578500058,28.932116971201182,-57.02493406192414,37.23634825701162,39.631601665704586,62.536902902852454,14.79640958245765,15.758457707177813,,0.0,,,,,,COMPLETE
11,11,44.9368393464988,2026-05-12 18:56:16.944460,2026-05-12 18:56:32.286526,0 days 00:00:15.342066,-35.75309099967975,50.09610092572722,60.41039322376528,63.064186370559426,35.94763043049833,25.443208542045564,-55.7551414074467,41.31581226341985,65.3690741937996,58.17549599749408,37.11686891275388,61.24187886874154,,0.0,,,,,,COMPLETE
12,12,43.41852126735249,2026-05-12 18:56:34.022294,2026-05-12 18:56:47.892810,0 days 00:00:13.870516,-30.215149230858287,41.2636408920732,51.38071814219,50.312228838522145,33.79848807088297,31.56099961160277,-44.77253591697377,55.94944579360234,36.483349947561265,57.99948991223744,29.76859151787928,28.03966569473657,,0.0,,,,,,COMPLETE
13,13,43.02207795212726,2026-05-12 18:56:49.301688,2026-05-12 18:57:02.817255,0 days 00:00:13.515567,-36.383491441453586,60.002248799824386,40.927775976459515,56.48466776296599,25.411547024653522,28.95038624648054,-44.07513452983673,48.8828716978684,46.21878900309511,49.4907960754772,29.526948478892592,31.065430627429983,,0.0,,,,,,COMPLETE
14,14,44.44613248187329,2026-05-12 18:57:04.061790,2026-05-12 18:57:20.191073,0 days 00:00:16.129283,-66.77860153599147,65.70326246719645,43.26849707605486,40.710432542972725,40.60748830440782,30.213573339634824,-44.665211437915744,51.41200016592297,43.76881415346852,32.63584775735643,36.29558720857106,47.16388288576149,,0.0,,,,,,COMPLETE
15,15,43.91731986491742,2026-05-12 18:57:21.587134,2026-05-12 18:57:36.194888,0 days 00:00:14.607754,-42.615076110406946,60.94848230613423,49.47306489038322,47.18160635364859,25.69032935305973,22.982295974088398,-50.7653758470159,29.16897401220694,59.51028093286486,52.36050881787129,40.99670316494556,18.063905261219816,,0.0,,,,,,COMPLETE
16,16,140.0,2026-05-12 18:57:38.008004,2026-05-12 18:57:38.237207,0 days 00:00:00.229203,-51.48874898970777,59.683847111126326,48.296459696967204,64.34508528656903,36.314094566459374,30.325000142081084,-54.18133275819897,31.139720355515326,57.491541166158896,54.17894416207434,35.89539597784777,45.083896892702995,Unfeasible shape,0.0,,,,,,PRUNED
17,17,140.0,2026-05-12 18:57:38.419522,2026-05-12 18:57:38.687296,0 days 00:00:00.267774,-72.15137825588532,43.26459806033553,63.64374383896372,29.98174524246196,30.35426110380856,52.04609209640981,-73.86682607100782,48.69525173665064,57.28141256993131,69.33009629725183,41.75053661569553,24.581900741303876,Unfeasible shape,0.0,,,,,,PRUNED
18,18,44.936839465293446,2026-05-12 18:57:38.810816,2026-05-12 18:57:54.977420,0 days 00:00:16.166604,-46.179276228935926,33.11263173015418,73.20545678727538,61.88371573331591,34.93585938968014,49.212718075036804,-55.83966575919345,31.234513227142074,38.77384934576496,46.4677249348285,49.55875120598989,41.25075344039118,,0.0,,,,,,COMPLETE
19,19,44.68255603319274,2026-05-12 18:57:56.493655,2026-05-12 18:58:10.537725,0 days 00:00:14.044070,-55.08952069461373,67.55515253257691,44.2856969246556,47.49554979928056,34.48727639231214,26.090179441516902,-57.4896241435109,59.2733048062084,63.285931177470914,60.21536802286405,36.71707731787586,20.250340325134975,,1.0,80049584100000000000008c0a636d6165732e5f636d61948c03434d419493942981947d94288c065f6e5f64696d944b0c8c085f706f7073697a65944b0b8c035f6d75944b058c075f6d755f656666948c166e756d70792e5f636f72652e6d756c74696172726179948c067363616c61729493948c056e756d7079948c0564747970659493948c02663894898887945294284b038c013c944e4e4e4affffffff4affffffff4b007494624308e9e8100774510b4094869452948c035f636394680b681143083e6c7d43b18cd03f94869452948c035f633194680b681143089fc67c4e93b7863f94869452948c045f636d7594680b68114308b90fbeb98d89913f94869452948c085f635f7369676d6194680b681143088289198da8f9d03f94869452948c085f645f7369676d6194680b68114308606246236a3ef43f94869452948c035f636d944b018c065f6368695f6e9447400b25064571943c8c085f776569676874739468098c0c5f7265636f6e737472756374949394680c8c076e6461727261799493944b0085944301629487945294284b014b0b85946811894358538e214ba67ddb3f2c5e47761ddbd03f4c60b4a91145c53f18b8b48552e2b83f8daa7d42f660a63f00000000000000009bd0b4761a8dc0bf5806fa0273e3cebff539783e76c4d5bfddd50bc2786cdbbf0820f98e2d45e0bf947494628c085f705f7369676d6194682f68314b008594683387945294284b014b0c859468118943608c7077390973db3f1b3655eb0521aebfe4776bed3f9dd9bf6b597776738ec83fe92db281d5c5d4bf00557a231d7aec3f1c1b9ed429b3b6bfc5a93e6439b6f13fbfc766846ddad93f6b94c9ac458ce63f87271bfdd096f1bf90597db3a7b6d5bf947494628c035f706394682f68314b008594683387945294284b014b0c859468118943600942d4f5a927db3f292ca5074bceadbf3d5192a1ea56d9bfea46f6bd054bc83fdda43d79cb8cd4bfcf57d47feb2bec3f5fc5fe2ed574b6bf3f5ace0a9785f13f3330013c7093d93fe06662d15b4ee63fafff7ee18466f1bfb6652b68087bd5bf947494628c055f6d65616e94682f68314b008594683387945294284b014b0c8594681189436028040dca2ad3e13fc4e9fb8ece7fdf3f54dc003b2198dc3fd793834cf7d0e03fd39f860ced3cdd3f3e71475850c9e33fc531a837d53edf3fed2d5023c4b5e43fc215cd9600b8e13fb32109557fffe23fb4ab87052ca5d63fe66b06dee71cdd3f947494628c055f635f316494682f68314b008594683387945294284b014b4e8594681189427002000008e40c15fb88ef3f281382ad7eab803ffd178999c43487bf507c7f7bceeb8abf1d1dd60f95607bbf620d9bb958fe62bf53ec4655a32a8b3f6610b331c1d98a3f8c1ca61174a490bf3d8d903,6a2d480bf23e30b0d6ca190bfceb8e3ac6c82a0bf68d04ff0c847ee3f048a3dc24be0973fc0d670790ee475bf98b4a3ffc91575bfd58282539b1668bf812f24f612a58fbfb027b71f1097a6bf5fb62247686a9dbf50b63341dc7597bf91c62f2669a08b3fa35fe49785837a3f8744d19b16c1ee3f4bcf2226a34687bf582ae20dba69813feed7192382a3503f6cdbffc9ea728c3f1fa2dc94b3d2a23f485f6dd2cbdfa03fa81aa6417b1971bf74d73c01f34a823fb96ebb8ba1f6913fee9005333a90ef3fe020bf9d282611bfe0f4b755c5522ebfe762de9bbb136c3f1b9a081ee97a8b3fb48e0dfb59774f3f5b49d6d9424c7abfeb858b2b859385bf46d066e4b0387ebf3a4cda295521f03f7c3735390c9e5bbf9691c9304a1f71bfa01a918039a18dbfc681c64997a87cbfe3c77576252c55bf9d65ab252e2e813fbe91036349897d3f078c7b166b50f03f8f2efcbde76c87bf41c16ec10f82a53f2a96e69b3380a53f9484292d27a4a13f6a139669ed90abbf0c55fbb4a847743f712403182fd4ef3fca4411d6f92f9dbfdc5b9909daf28fbfbf90cc31b63d7ebf521c7927b5067b3f7df2a2ed72b7713fd8d232a5202df03fb4687cf4bde8873f0b29e704501c933ffce37425e0849cbf063589f7231059bf26f5aa30c22ef03f86d161e6e50c8e3f3f2c7262135c9fbf4f80f231a26491bfd55cbc443b16f03f050a0c3d50f097bf09b909342602813ff12400532673f03f68889ceb01ab89bf11bdc4da8db6ee3f947494628c065f7369676d6194680b681143084a76f82984b8c33f94869452948c025f44944e8c025f42944e8c075f626f756e647394682f68314b008594683387945294284b014b0c4b02869468118943c00000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f947494628c115f6e5f6d61785f726573616d706c696e67944b788c025f67944b018c095f6c725f616461707494898c065f616c70686194473ff66666666666668c0a5f626574615f6d65616e94473fb999999999999a8c0b5f626574615f5369676d6194473f9eb851eb851eb88c065f67616d6d6194473fb999999999999a8c065f456d65616e94682f68314b008594683387945294284b014b0c4b0186946811894360000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000947494628c075f455369676d6194682f68314b008594683387945294284b014b904b018694681189428004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000947494628c065f566d65616e944700000000000000008c075f565369676d61944700000000000000008c095f6574615f6d65616e94473ff00000000000008c0a5f6574615f5369676d6194473ff00000000000008c055f746f6c7894680b6811430816383daccc74473d94869452948c075f746f6c787570944740c38800000000008c075f746f6c66756e94473d719799812dea118c105f746f6c636f6e646974696f6e636f76944742d6bcc41e9000008c0d5f66756e686973745f7465726d944b2b8c0f5f66756e686973745f76616c75657394682f68314b008594683387945294284b014b56859468118942b0020000010000000000000060dc6f62fd7f000086f09eed6c324540cc84085bea774640e43b6886d001000000000000000000004d65616e206f662061204469726963686c6574206d756c74696e6f6d69616c20646973747269627574696f6e2e0a0a2020202020202020506172616d65746572730a20202020202020202d2d2d2d2d2d2d2d2d2d0a2020202020202020616c706861203a2061727261795f6c696b650a20202020202020202020202054686520636f6e63656e74726174696f6e20706172616d65746572732e20546865206e756d626572206f6620656e747269657320616c6f6e6720746865206c61737420617869730a20202020202020202020202064657465726d696e6573207468652064696d656e73696f6e616c697479206f662074686520646973747269627574696f6e2e204561636820656e747279206d7573742062650a2020202020202020202020207374726963746c7920706f7369746976652e0a20202020202020206e203a20696e74206f722061727261795f6c696b650a202020202020202020202020546865206e756d626572206f6620747269616c732e204561636820656c656d656e74206d7573742062652061207374726963746c7920706f73697469766520696e74656765722e0a0a202020202020202052657475726e730a20202020202020202d2d2d2d2d2d2d0a20202020202020206f75743a206e6461727261790a2020202020202020202020204d65616e206f662061,204469726963686c6574206d756c74696e6f6d69616c20646973747269627574696f6e2e0a0a2020202020202020e08c5b86d0010000a0955b86d001000030846086d001000050b05b86d001000040176086d0010000b0846086d001000030856086d001000060895b86d0010000b0856086d001000030866086d0010000d09e5b86d0010000b0006086d00100009474946275622e,COMPLETE
20,20,140.0,2026-05-12 18:58:11.860609,2026-05-12 18:58:12.105146,0 days 00:00:00.244537,-48.29246566309965,60.57331789179102,42.21495911302658,68.60635931922329,19.342364881456326,31.49012021152727,-39.72185327890999,77.1497518321994,74.73904706797862,67.3265520704799,40.055493434918326,47.191046165974974,Unfeasible shape,1.0,,,,,,PRUNED
21,21,140.0,2026-05-12 18:58:12.259687,2026-05-12 18:58:12.529831,0 days 00:00:00.270144,-42.27369906303977,53.472418873023045,67.4609190680151,51.10312894660812,41.25708356931376,26.983411186147794,-41.75467982473817,74.15614879009891,68.49646917866657,66.66034013641988,25.028985463562826,30.47951732405255,Unfeasible shape,1.0,,,,,,PRUNED
22,22,42.765961814906575,2026-05-12 18:58:12.674370,2026-05-12 18:58:26.759465,0 days 00:00:14.085095,-45.793991640827,53.43549179461694,38.94550238510554,46.410704886797944,17.372512499697823,46.67897039816304,-40.75966730942562,60.35609099723039,61.93288005738666,70.08034006658255,27.723852538029387,48.15442211666496,,1.0,,,,,,COMPLETE
23,23,43.0544516765854,2026-05-12 18:58:28.216513,2026-05-12 18:58:43.329616,0 days 00:00:15.113103,-54.48587571919667,68.1776625253247,59.45846462336344,21.707003498738995,26.648532662912487,50.958485485352696,-50.39343029617323,70.48098228380388,63.739101010522056,60.640782802500816,20.232883077860254,56.30498742999775,,1.0,,,,,,COMPLETE
24,24,140.0,2026-05-12 18:58:44.898694,2026-05-12 18:58:45.171819,0 days 00:00:00.273125,-53.45049383889262,64.67590833419679,54.13819551167742,57.72449581824992,55.22403499781412,48.69407896266356,-27.79904052189849,59.09260954631322,52.63158877916535,66.05940925967272,35.73222581958493,45.105106644587956,Unfeasible shape,1.0,,,,,,PRUNED
25,25,140.0,2026-05-12 18:58:45.363912,2026-05-12 18:58:45.591993,0 days 00:00:00.228081,-37.80842965958356,77.75608430025586,52.494262748239045,60.46392955501363,37.22331330677451,44.35487380617638,-45.37126012747128,73.99254155398202,68.47711750472928,69.81721783467671,42.37761568967613,53.80987264815143,Unfeasible shape,1.0,,,,,,PRUNED
26,26,42.934316685452316,2026-05-12 18:58:45.711367,2026-05-12 18:59:00.135079,0 days 00:00:14.423712,-33.535446731761446,61.146681946889935,51.108835023427645,74.90874888770419,20.16305336387728,45.705156512429085,-63.33077981028011,67.6097670521032,80.97958763392631,84.53744115892795,32.591523489369,35.878991345243016,,1.0,,,,,,COMPLETE
27,27,44.17390752352881,2026-05-12 18:59:01.665203,2026-05-12 18:59:16.592009,0 days 00:00:14.926806,-58.63077477731679,46.01187364555117,55.547784626351486,35.37329902328595,20.935543360869474,19.12995263837408,-51.21539799590249,49.64621312306404,53.828670774248124,55.523488178847415,18.018489021018443,28.980382220672183,,1.0,,,,,,COMPLETE
28,28,44.93683936985589,2026-05-12 18:59:18.257770,2026-05-12 18:59:33.311199,0 days 00:00:15.053429,-49.41346426707495,69.18112638324507,47.66982674863405,38.21574352524548,50.598639301287754,27.875462268615767,-34.682873924010565,58.31826869716237,61.32263440150866,67.6154160907942,28.158090898483366,59.79056284557096,,1.0,,,,,,COMPLETE
29,29,140.0,2026-05-12 18:59:34.629096,2026-05-12 18:59:34.855665,0 days 00:00:00.226569,-36.873974089795226,49.79273255884914,18.92570890713827,56.53611928953281,14.653585189123955,53.42765373103415,-33.35069660782352,76.2337507345705,55.43441305355115,82.49890648686971,32.67439563816355,21.08252782366254,Unfeasible shape,1.0,,,,,,PRUNED
30,30,43.94077982263498,2026-05-12 18:59:34.980209,2026-05-12 18:59:50.601380,0 days 00:00:15.621171,-45.5124990183016,45.94288537302162,31.615686137169934,88.33363975488535,38.783957021073235,44.32202763870182,-39.28516361201188,72.33643521505087,46.436976965005336,74.66080596759654,43.20030875077041,23.477417700646257,,1.0,,,,,,COMPLETE
31,31,43.97974767766368,2026-05-12 18:59:51.954881,2026-05-12 19:00:15.263110,0 days 00:00:23.308229,-68.72304973197282,73.75171582326837,54.04885304894108,80.22267638790001,41.1020014900562,59.10069253498048,-52.78869599581252,45.82188389302575,76.99310565674945,45.475628828917024,22.83404064629884,40.71229378010202,,1.0,,,,,,COMPLETE
32,32,140.0,2026-05-12 19:00:16.769854,2026-05-12 19:00:17.049129,0 days 00:00:00.279275,-37.687027016352765,47.40036729693331,76.1344563845537,41.10086686806885,39.543381237826836,47.458522315265725,-47.774140313894584,91.297296357174,67.56061047535174,52.88201430143653,16.793266618096137,39.979808720963156,Unfeasible shape,1.0,,,,,,PRUNED
33,33,140.0,2026-05-12 19:00:17.196175,2026-05-12 19:00:17.421821,0 days 00:00:00.225646,-40.24849636050149,29.44198758257654,61.10450912077738,62.64885541937538,16.488444675822162,67.80266457686618,-40.370920464458685,86.93626239197522,70.72502673404588,23.68885898863135,40.750108339722544,50.091636617586126,Unfeasible shape,1.0,,,,,,PRUNED
34,34,140.0,2026-05-12 19:00:17.531065,2026-05-12 19:00:17.781166,0 days 00:00:00.250101,-43.26693034824387,63.12015270477796,59.85842594281449,61.34833968677537,32.959648860689775,56.0091844574042,-49.82396301303464,74.03271782265108,66.16174720343551,54.128545413679326,55.770025673240504,38.15326978103874,Unfeasible shape,1.0,,,,,,PRUNED
35,35,44.54650012520253,2026-05-12 19:00:17.887911,2026-05-12 19:00:32.678862,0 days 00:00:14.790951,-55.133844966461865,45.44764549833294,36.76745762317448,88.91338484326097,45.17037035202141,53.53379626676523,-54.94479563190207,84.15712295266138,71.66692410926895,61.80008596346053,15.465022197755943,17.51432250965577,,1.0,,,,,,COMPLETE
36,36,140.0,2026-05-12 19:00:34.488556,2026-05-12 19:00:34.729035,0 days 00:00:00.240479,-48.7286918555576,59.788414562443094,56.98045800627198,41.93287879528842,36.91843231070484,33.154521625819925,-51.11980511905978,55.30927096860878,49.80586718651475,71.3170461774137,41.47752809935424,28.013171895184747,Unfeasible shape,1.0,,,,,,PRUNED
37,37,45.10076809695863,2026-05-12 19:00:34.866132,2026-05-12 19:00:51.378758,0 days 00:00:16.512626,-62.04743266739574,55.03730570198181,69.78167085410436,55.89201663858315,35.9009213396676,34.67972966891163,-45.50246672014601,87.42550565365765,52.41589340581722,57.024981970095425,33.605342412808426,34.99546546328392,,1.0,,,,,,COMPLETE
38,38,41.66310459406438,2026-05-12 19:00:52.815347,2026-05-12 19:01:08.904832,0 days 00:00:16.089485,-36.97601161196558,40.236285071435404,56.749811161855554,56.01687643888281,27.139011606338318,63.581861907059384,-45.34835113426045,67.27911301718748,44.652029870654665,56.39450424209224,14.51953540433399,32.16848208436418,,1.0,,,,,,COMPLETE
