Study                  : no-name-71c709e9-ea47-4549-a869-03f95a4de447
- Start                : 2026-05-12 18:54:33.099156
- End                  : 2026-05-12 22:04:11.103077
- Duration             : 3:09:38.003921
- Sampler              : CmaEsSampler
- Pruner               : HyperbandPruner
- Trials               : 1000
-- Completed trials    : 612, 61.20 %
-- Pruned trials       : 388, 38.80 %
--- Unfeasible shapes  : 388, 100.00 %
--- Unattained targets : 0, 0.00 %
-- Failed trials       : 0, 0.00 %
-- Parameters          :
                         lowPt.rL1	: [10,100]
                         lowPt.rL2	: [10,100]
                         lowPt.x2	: [0,75]
                         lowPt.y2	: [0,75]
                         lowPt.rA2	: [-80,-20]
                         lowPt.rL3	: [10,100]
                         highPt.rL1	: [10,100]
                         highPt.rL2	: [10,100]
                         highPt.x2	: [0,75]
                         highPt.y2	: [0,75]
                         highPt.rA2	: [-80,-20]
                         highPt.rL3	: [10,100]
-- Results             : 
                         Trial number : 288, Value : 41.699100, Duration : 0:00:20.674703
                         Trial number : 386, Value : 41.703684, Duration : 0:00:19.111199
                         Trial number : 271, Value : 41.704689, Duration : 0:00:16.365087
                         Trial number : 54, Value : 41.711826, Duration : 0:00:15.769561
                         Trial number : 152, Value : 41.712743, Duration : 0:00:17.011633
                         Trial number : 328, Value : 41.712759, Duration : 0:00:14.609048
                         Trial number : 347, Value : 41.723273, Duration : 0:00:14.194118
                         Trial number : 339, Value : 41.727669, Duration : 0:00:17.085083
                         Trial number : 324, Value : 41.735721, Duration : 0:00:17.114169
                         Trial number : 259, Value : 41.737697, Duration : 0:00:14.531830
                         Trial number : 94, Value : 41.740388, Duration : 0:00:14.396820
                         Trial number : 375, Value : 41.740578, Duration : 0:00:16.729281
                         Trial number : 158, Value : 41.753070, Duration : 0:00:14.236729
                         Trial number : 64, Value : 41.754736, Duration : 0:00:18.310291
                         Trial number : 330, Value : 41.759710, Duration : 0:00:16.216147
                         Trial number : 163, Value : 41.774328, Duration : 0:00:31.054448
                         Trial number : 221, Value : 41.775324, Duration : 0:00:20.951412
                         Trial number : 405, Value : 41.799108, Duration : 0:00:17.757485
                         Trial number : 182, Value : 41.799425, Duration : 0:00:17.508567
                         Trial number : 194, Value : 41.801464, Duration : 0:00:18.243782
                         Trial number : 219, Value : 41.802007, Duration : 0:00:18.276706
                         Trial number : 109, Value : 41.802666, Duration : 0:00:14.799081
                         Trial number : 180, Value : 41.804455, Duration : 0:00:16.958805
                         Trial number : 155, Value : 41.806467, Duration : 0:00:15.652637
                         Trial number : 173, Value : 41.814596, Duration : 0:00:16.583382
                         Trial number : 136, Value : 41.814717, Duration : 0:00:16.753289
                         Trial number : 153, Value : 41.816072, Duration : 0:00:14.688117
                         Trial number : 319, Value : 41.816131, Duration : 0:00:18.608338
                         Trial number : 138, Value : 41.820291, Duration : 0:00:14.546021
                         Trial number : 389, Value : 41.821100, Duration : 0:00:19.336971
                         Trial number : 120, Value : 41.821723, Duration : 0:00:14.504261
                         Trial number : 151, Value : 41.824766, Duration : 0:00:19.072192
                         Trial number : 236, Value : 41.825441, Duration : 0:00:18.278418
                         Trial number : 190, Value : 41.835276, Duration : 0:00:16.729127
                         Trial number : 266, Value : 41.840420, Duration : 0:00:15.015844
                         Trial number : 167, Value : 41.851517, Duration : 0:00:17.887275
                         Trial number : 274, Value : 41.854369, Duration : 0:00:15.391248
                         Trial number : 293, Value : 41.855906, Duration : 0:00:13.968639
                         Trial number : 72, Value : 41.856635, Duration : 0:00:14.212126
                         Trial number : 246, Value : 41.856680, Duration : 0:00:14.089961
                         Trial number : 292, Value : 41.858677, Duration : 0:00:18.865474
                         Trial number : 79, Value : 41.874211, Duration : 0:00:14.922695
                         Trial number : 260, Value : 41.882171, Duration : 0:00:21.301071
                         Trial number : 250, Value : 41.886994, Duration : 0:00:16.384947
                         Trial number : 280, Value : 41.906720, Duration : 0:00:16.464414
                         Trial number : 202, Value : 41.922271, Duration : 0:00:17.087258
                         Trial number : 212, Value : 41.924162, Duration : 0:00:15.659292
                         Trial number : 298, Value : 41.924852, Duration : 0:00:15.926004
                         Trial number : 218, Value : 41.932648, Duration : 0:00:15.571752
                         Trial number : 184, Value : 41.935853, Duration : 0:00:15.953891
                         Trial number : 211, Value : 41.943038, Duration : 0:00:16.497564
                         Trial number : 165, Value : 41.950468, Duration : 0:00:16.850216
                         Trial number : 358, Value : 41.955524, Duration : 0:00:14.551729
                         Trial number : 365, Value : 41.955552, Duration : 0:00:14.119990
                         Trial number : 189, Value : 41.977516, Duration : 0:00:14.555595
                         Trial number : 159, Value : 41.979895, Duration : 0:00:13.936277
                         Trial number : 164, Value : 41.986209, Duration : 0:00:16.760819
                         Trial number : 144, Value : 41.996917, Duration : 0:00:14.137098
                         Trial number : 345, Value : 41.997598, Duration : 0:00:16.603645
                         Trial number : 142, Value : 42.000214, Duration : 0:00:14.045627
                         Trial number : 130, Value : 42.001963, Duration : 0:00:14.504150
                         Trial number : 131, Value : 42.002425, Duration : 0:00:14.680932
                         Trial number : 115, Value : 42.008022, Duration : 0:00:14.226939
                         Trial number : 242, Value : 42.013981, Duration : 0:00:15.829707
                         Trial number : 310, Value : 42.015120, Duration : 0:00:16.119025
                         Trial number : 63, Value : 42.019984, Duration : 0:00:13.998569
                         Trial number : 77, Value : 42.021149, Duration : 0:00:13.934737
                         Trial number : 127, Value : 42.021328, Duration : 0:00:17.108521
                         Trial number : 156, Value : 42.023745, Duration : 0:00:14.784466
                         Trial number : 39, Value : 42.031759, Duration : 0:00:14.435472
                         Trial number : 195, Value : 42.032370, Duration : 0:00:14.554952
                         Trial number : 132, Value : 42.037384, Duration : 0:00:14.406473
                         Trial number : 294, Value : 42.040458, Duration : 0:00:16.966617
                         Trial number : 147, Value : 42.049869, Duration : 0:00:14.618984
                         Trial number : 192, Value : 42.065021, Duration : 0:00:14.141213
                         Trial number : 82, Value : 42.066062, Duration : 0:00:14.462635
                         Trial number : 157, Value : 42.069010, Duration : 0:00:13.761973
                         Trial number : 117, Value : 42.073847, Duration : 0:00:14.045735
                         Trial number : 169, Value : 42.095717, Duration : 0:00:14.820391
                         Trial number : 316, Value : 42.100165, Duration : 0:00:14.410207
                         Trial number : 121, Value : 42.111374, Duration : 0:00:14.305528
                         Trial number : 145, Value : 42.132648, Duration : 0:00:13.617530
                         Trial number : 137, Value : 42.133495, Duration : 0:00:16.221585
                         Trial number : 43, Value : 42.133908, Duration : 0:00:13.545088
                         Trial number : 48, Value : 42.136613, Duration : 0:00:14.058313
                         Trial number : 149, Value : 42.136634, Duration : 0:00:14.248026
                         Trial number : 143, Value : 42.136932, Duration : 0:00:14.251475
                         Trial number : 68, Value : 42.137059, Duration : 0:00:15.765868
                         Trial number : 88, Value : 42.139962, Duration : 0:00:31.542389
                         Trial number : 125, Value : 42.143699, Duration : 0:00:14.512792
                         Trial number : 60, Value : 42.145519, Duration : 0:00:13.787473
                         Trial number : 98, Value : 42.148472, Duration : 0:00:15.343900
                         Trial number : 281, Value : 42.170038, Duration : 0:00:14.367826
                         Trial number : 40, Value : 42.183184, Duration : 0:00:14.090426
                         Trial number : 291, Value : 42.202435, Duration : 0:00:18.525395
                         Trial number : 205, Value : 42.204350, Duration : 0:00:14.422687
                         Trial number : 191, Value : 42.205574, Duration : 0:00:16.011384
                         Trial number : 139, Value : 42.221283, Duration : 0:00:16.418693
                         Trial number : 128, Value : 42.243324, Duration : 0:00:16.562401
                         Trial number : 108, Value : 42.244335, Duration : 0:00:14.744210
                         Trial number : 112, Value : 42.244822, Duration : 0:00:13.990804
                         Trial number : 91, Value : 42.256540, Duration : 0:00:14.465578
                         Trial number : 55, Value : 42.258119, Duration : 0:00:15.038617
                         Trial number : 53, Value : 42.304129, Duration : 0:00:13.828422
                         Trial number : 44, Value : 42.306226, Duration : 0:00:15.746879
                         Trial number : 111, Value : 42.312746, Duration : 0:00:14.305259
                         Trial number : 3, Value : 42.317178, Duration : 0:00:16.047827
                         Trial number : 113, Value : 42.318223, Duration : 0:00:14.301587
                         Trial number : 207, Value : 42.319486, Duration : 0:00:20.873491
                         Trial number : 198, Value : 42.380946, Duration : 0:00:17.434154
                         Trial number : 61, Value : 42.384123, Duration : 0:00:14.287798
                         Trial number : 66, Value : 42.389535, Duration : 0:00:14.865627
                         Trial number : 4, Value : 42.393949, Duration : 0:00:16.459707
                         Trial number : 93, Value : 42.419944, Duration : 0:00:14.007834
                         Trial number : 971, Value : 42.458888, Duration : 0:00:17.066180
                         Trial number : 800, Value : 42.462777, Duration : 0:00:16.954077
                         Trial number : 976, Value : 42.470267, Duration : 0:00:14.777366
                         Trial number : 941, Value : 42.474166, Duration : 0:00:17.225531
                         Trial number : 46, Value : 42.476664, Duration : 0:00:16.200295
                         Trial number : 97, Value : 42.480083, Duration : 0:00:14.524564
                         Trial number : 828, Value : 42.484839, Duration : 0:00:17.599946
                         Trial number : 821, Value : 42.488628, Duration : 0:00:17.287289
                         Trial number : 851, Value : 42.489029, Duration : 0:00:17.992775
                         Trial number : 141, Value : 42.493249, Duration : 0:00:14.036620
                         Trial number : 481, Value : 42.504994, Duration : 0:00:16.646570
                         Trial number : 168, Value : 42.523102, Duration : 0:00:18.882358
                         Trial number : 170, Value : 42.546541, Duration : 0:00:17.065906
                         Trial number : 643, Value : 42.601780, Duration : 0:00:19.390116
                         Trial number : 623, Value : 42.618877, Duration : 0:00:17.432636
                         Trial number : 89, Value : 42.629567, Duration : 0:00:29.032227
                         Trial number : 47, Value : 42.678413, Duration : 0:00:13.359293
                         Trial number : 57, Value : 42.707184, Duration : 0:00:14.370431
                         Trial number : 69, Value : 42.712731, Duration : 0:00:14.138667
                         Trial number : 42, Value : 42.725100, Duration : 0:00:16.586562
                         Trial number : 85, Value : 42.741655, Duration : 0:00:14.660807
                         Trial number : 124, Value : 42.749226, Duration : 0:00:14.099624
                         Trial number : 146, Value : 42.755257, Duration : 0:00:14.221944
                         Trial number : 22, Value : 42.765962, Duration : 0:00:14.085095
                         Trial number : 183, Value : 42.769482, Duration : 0:00:15.846450
                         Trial number : 100, Value : 42.784908, Duration : 0:00:14.336837
                         Trial number : 278, Value : 42.800251, Duration : 0:00:14.117009
                         Trial number : 50, Value : 42.830842, Duration : 0:00:15.678510
                         Trial number : 150, Value : 42.853907, Duration : 0:00:14.347019
                         Trial number : 92, Value : 42.859927, Duration : 0:00:16.245997
                         Trial number : 86, Value : 42.888327, Duration : 0:00:14.067214
                         Trial number : 201, Value : 42.929594, Duration : 0:00:15.589014
                         Trial number : 26, Value : 42.934317, Duration : 0:00:14.423712
                         Trial number : 13, Value : 43.022078, Duration : 0:00:13.515567
                         Trial number : 58, Value : 43.034988, Duration : 0:00:25.041312
                         Trial number : 196, Value : 43.045397, Duration : 0:00:15.712728
                         Trial number : 23, Value : 43.054452, Duration : 0:00:15.113103
                         Trial number : 56, Value : 43.126830, Duration : 0:00:14.631387
                         Trial number : 106, Value : 43.158569, Duration : 0:00:15.153078
                         Trial number : 8, Value : 43.193600, Duration : 0:00:15.134477
                         Trial number : 105, Value : 43.262147, Duration : 0:00:14.190935
                         Trial number : 213, Value : 43.320263, Duration : 0:00:18.438065
                         Trial number : 9, Value : 43.349707, Duration : 0:00:15.295920
                         Trial number : 110, Value : 43.370290, Duration : 0:00:15.439473
                         Trial number : 41, Value : 43.370599, Duration : 0:00:16.576818
                         Trial number : 12, Value : 43.418521, Duration : 0:00:13.870516
                         Trial number : 119, Value : 43.479099, Duration : 0:00:13.949806
                         Trial number : 178, Value : 43.663563, Duration : 0:00:15.443546
                         Trial number : 398, Value : 43.749262, Duration : 0:00:15.074779
                         Trial number : 83, Value : 43.809999, Duration : 0:00:15.660996
                         Trial number : 80, Value : 43.869579, Duration : 0:00:14.244378
                         Trial number : 279, Value : 43.895427, Duration : 0:00:16.392104
                         Trial number : 15, Value : 43.917320, Duration : 0:00:14.607754
                         Trial number : 30, Value : 43.940780, Duration : 0:00:15.621171
                         Trial number : 299, Value : 43.951223, Duration : 0:00:16.782432
                         Trial number : 31, Value : 43.979748, Duration : 0:00:23.308229
                         Trial number : 27, Value : 44.173908, Duration : 0:00:14.926806
                         Trial number : 52, Value : 44.241211, Duration : 0:00:16.841850
                         Trial number : 78, Value : 44.319114, Duration : 0:00:14.335970
                         Trial number : 14, Value : 44.446132, Duration : 0:00:16.129283
                         Trial number : 96, Value : 44.534756, Duration : 0:00:15.750579
                         Trial number : 35, Value : 44.546500, Duration : 0:00:14.790951
                         Trial number : 76, Value : 44.564464, Duration : 0:00:14.377993
                         Trial number : 73, Value : 44.642280, Duration : 0:00:15.021319
                         Trial number : 19, Value : 44.682556, Duration : 0:00:14.044070
                         Trial number : 6, Value : 44.750813, Duration : 0:00:14.074503
                         Trial number : 865, Value : 44.936839, Duration : 0:00:18.457821
                         Trial number : 662, Value : 44.936839, Duration : 0:00:17.249652
                         Trial number : 928, Value : 44.936839, Duration : 0:00:17.041792
                         Trial number : 822, Value : 44.936839, Duration : 0:00:17.428984
                         Trial number : 11, Value : 44.936839, Duration : 0:00:15.342066
                         Trial number : 898, Value : 44.936839, Duration : 0:00:16.502721
                         Trial number : 10, Value : 44.936839, Duration : 0:00:16.300616
                         Trial number : 704, Value : 44.936839, Duration : 0:00:17.713957
                         Trial number : 396, Value : 44.936839, Duration : 0:00:16.392144
                         Trial number : 645, Value : 44.936839, Duration : 0:00:16.852848
                         Trial number : 417, Value : 44.936839, Duration : 0:00:20.690053
                         Trial number : 28, Value : 44.936839, Duration : 0:00:15.053429
                         Trial number : 123, Value : 44.936839, Duration : 0:00:13.705234
                         Trial number : 985, Value : 44.936839, Duration : 0:00:14.574506
                         Trial number : 538, Value : 44.936839, Duration : 0:00:14.895489
                         Trial number : 814, Value : 44.936839, Duration : 0:00:19.137030
                         Trial number : 649, Value : 44.936839, Duration : 0:00:17.067548
                         Trial number : 557, Value : 44.936839, Duration : 0:00:17.586443
                         Trial number : 854, Value : 44.936839, Duration : 0:00:14.495390
                         Trial number : 799, Value : 44.936839, Duration : 0:00:17.756866
                         Trial number : 951, Value : 44.936839, Duration : 0:00:16.686959
                         Trial number : 972, Value : 44.936839, Duration : 0:00:16.625706
                         Trial number : 801, Value : 44.936839, Duration : 0:00:14.385343
                         Trial number : 762, Value : 44.936839, Duration : 0:00:16.596078
                         Trial number : 995, Value : 44.936839, Duration : 0:00:16.392946
                         Trial number : 950, Value : 44.936839, Duration : 0:00:16.291399
                         Trial number : 391, Value : 44.936839, Duration : 0:00:16.146264
                         Trial number : 923, Value : 44.936839, Duration : 0:00:16.342517
                         Trial number : 470, Value : 44.936839, Duration : 0:00:16.733802
                         Trial number : 839, Value : 44.936839, Duration : 0:00:14.502999
                         Trial number : 835, Value : 44.936839, Duration : 0:00:14.859774
                         Trial number : 434, Value : 44.936839, Duration : 0:00:19.462084
                         Trial number : 882, Value : 44.936839, Duration : 0:00:16.317573
                         Trial number : 523, Value : 44.936839, Duration : 0:00:17.072166
                         Trial number : 568, Value : 44.936839, Duration : 0:00:17.573571
                         Trial number : 736, Value : 44.936839, Duration : 0:00:17.331903
                         Trial number : 657, Value : 44.936839, Duration : 0:00:17.554565
                         Trial number : 186, Value : 44.936839, Duration : 0:00:15.310215
                         Trial number : 765, Value : 44.936839, Duration : 0:00:16.743898
                         Trial number : 733, Value : 44.936839, Duration : 0:00:18.414093
                         Trial number : 18, Value : 44.936839, Duration : 0:00:16.166604
                         Trial number : 403, Value : 44.936839, Duration : 0:00:16.769268
                         Trial number : 739, Value : 44.936839, Duration : 0:00:19.241992
                         Trial number : 556, Value : 44.936839, Duration : 0:00:14.537352
                         Trial number : 488, Value : 44.936839, Duration : 0:00:16.608457
                         Trial number : 81, Value : 44.936839, Duration : 0:00:14.658548
                         Trial number : 741, Value : 44.936839, Duration : 0:00:19.196535
                         Trial number : 442, Value : 44.936839, Duration : 0:00:15.071081
                         Trial number : 655, Value : 44.936839, Duration : 0:00:17.536576
                         Trial number : 456, Value : 44.936839, Duration : 0:00:16.095098
                         Trial number : 878, Value : 44.936840, Duration : 0:00:14.927834
                         Trial number : 789, Value : 44.936840, Duration : 0:00:13.655317
                         Trial number : 932, Value : 44.936840, Duration : 0:00:18.813683
                         Trial number : 651, Value : 44.936840, Duration : 0:00:17.677282
                         Trial number : 962, Value : 44.936840, Duration : 0:00:16.924423
                         Trial number : 758, Value : 44.936840, Duration : 0:00:14.576371
                         Trial number : 723, Value : 44.936840, Duration : 0:00:16.917119
                         Trial number : 994, Value : 44.936840, Duration : 0:00:16.859567
                         Trial number : 891, Value : 44.936840, Duration : 0:00:16.592447
                         Trial number : 479, Value : 44.936840, Duration : 0:00:19.812882
                         Trial number : 912, Value : 44.936840, Duration : 0:00:16.778272
                         Trial number : 755, Value : 44.936840, Duration : 0:00:18.942306
                         Trial number : 387, Value : 44.936840, Duration : 0:00:17.040185
                         Trial number : 536, Value : 44.936840, Duration : 0:00:15.923181
                         Trial number : 441, Value : 44.936840, Duration : 0:00:16.432741
                         Trial number : 395, Value : 44.936840, Duration : 0:00:17.760456
                         Trial number : 712, Value : 44.936840, Duration : 0:00:21.542334
                         Trial number : 37, Value : 45.100768, Duration : 0:00:16.512626
