,number,value,datetime_start,datetime_complete,duration,params_highPt.lL1,params_highPt.lL2,params_highPt.lL3,params_highPt.rA2,params_highPt.rL1,params_highPt.rL2,params_highPt.rL3,params_highPt.x2,params_highPt.y2,params_lowPt.lL1,params_lowPt.lL2,params_lowPt.lL3,params_lowPt.rA2,params_lowPt.rL1,params_lowPt.rL2,params_lowPt.rL3,params_lowPt.x2,params_lowPt.y2,user_attrs_prune,system_attrs_auto:sampler,state
15,15,,2026-05-18 17:47:46.449595,2026-05-18 17:47:46.699195,0 days 00:00:00.249600,16.457903108030543,20.743827099135938,137.4748402920017,-48.809864095853044,122.98726709740212,4.2080133355530425,104.36783579227084,-58.4856671718943,34.65858271641236,191.12576508732792,188.02148030342073,136.35142880843523,-31.5091943458919,63.40236566129667,129.57994500756925,50.676627471100154,-12.256870859122841,56.95165769240454,Unfeasible shape,GPSampler,PRUNED
16,16,,2026-05-18 17:47:46.851517,2026-05-18 17:47:47.167501,0 days 00:00:00.315984,41.615681776901866,127.86855502619737,72.33849571134878,-53.9993594068675,198.3026524019338,65.96347607168313,86.90479520747547,-35.361543122513666,25.90796800604293,167.73342051402688,41.34677099792095,199.21116211601608,-83.77948452650568,117.06471230780566,187.95074582418312,151.34086629357714,-26.779045468924686,5.178604766489293,Unfeasible shape,GPSampler,PRUNED
17,17,,2026-05-18 17:47:47.324549,2026-05-18 17:47:47.621578,0 days 00:00:00.297029,25.86899470187686,138.6550853113241,44.84391006222696,-9.668010890587738,112.77210873938562,139.66765126876834,8.964258039013158,27.140880014734336,136.76567686710092,104.36649766074427,130.1958338756026,191.14746548456537,-84.7309785832708,130.57037194067954,104.93810617308304,163.69012593092535,-31.153740175968224,48.162426139544664,Unfeasible shape,GPSampler,PRUNED
18,18,,2026-05-18 17:47:47.802881,2026-05-18 17:47:48.094172,0 days 00:00:00.291291,67.60463810196052,135.4272553894307,92.08547225844094,-64.05188117406101,150.44103080858764,47.158001488976275,192.6917769078976,1.7966769954795652,60.222345090342685,168.94219622993504,58.26148057282736,27.363900893434373,-28.522154475099015,89.33801044246628,196.05623978937334,20.97587087776216,27.80941430254687,12.130857036234634,Unfeasible shape,GPSampler,PRUNED
19,19,,2026-05-18 17:47:48.237164,2026-05-18 17:47:48.534903,0 days 00:00:00.297739,28.24723893787259,31.740684334548032,155.77141888757603,-40.124453096879954,145.90228268420154,143.21581878913568,150.78758265914962,-45.58398361370353,13.550458658832518,68.972328615108,55.26841423873741,133.29081634766658,-41.84383180854906,162.65682420169344,164.1183519491225,83.51861497589987,26.14409595139756,78.14956618509943,Unfeasible shape,GPSampler,PRUNED
20,20,,2026-05-18 17:47:48.701763,2026-05-18 17:47:48.996595,0 days 00:00:00.294832,30.594911352166964,149.05445897256132,84.87492715259964,-57.51988239666893,193.91285537535222,164.83581430831342,187.85212887843429,-10.83655583328455,3.723462637846886,198.43135490614335,126.36897188754762,56.25208622147848,-6.667700724680472,12.713884676657754,175.1463900599707,192.67671786636419,-13.173466143554158,-2.7000186904068935,Unfeasible shape,GPSampler,PRUNED
21,21,9.49766074253633,2026-05-18 17:47:49.140910,2026-05-18 17:48:47.431705,0 days 00:00:58.290795,109.83219797942681,39.02307011383107,173.61595963533614,-76.0269719652734,191.6999002494314,111.41865549254845,36.11808355254804,-19.104404191892215,50.06951944265705,78.36153278095694,11.941492387433176,113.7573174671032,-61.8932196788325,12.911279777542854,92.80250526739982,39.8856217190378,-34.99987193957135,-4.233558265873345,,GPSampler,COMPLETE
22,22,,2026-05-18 17:48:49.036515,2026-05-18 17:48:49.260551,0 days 00:00:00.224036,146.1257550005319,125.81221656929131,99.0695393243968,-20.967473453114934,86.21958057208612,153.7459275448294,50.89008799117696,-53.523470150227844,27.736767087355027,2.3821371351511766,70.16669752512882,147.9075157837226,-70.407519184042,58.95619594741255,159.38515762499614,35.07920990048146,-16.460063260637718,81.23424407928886,Unfeasible shape,GPSampler,PRUNED
23,23,,2026-05-18 17:48:49.410638,2026-05-18 17:48:49.724621,0 days 00:00:00.313983,188.07858266343484,78.67549039514675,66.00649122315802,-89.10163013141829,193.29543144881512,24.589467519185373,126.63073383380157,9.56313895304632,139.40155956972882,146.8417832444865,27.774116295542857,63.76445423831871,-7.3684128455992095,30.438648691245028,30.539657521774064,48.726027601932635,-59.71606267818829,41.4401468025827,Unfeasible shape,GPSampler,PRUNED
24,24,,2026-05-18 17:48:49.870217,2026-05-18 17:48:50.099301,0 days 00:00:00.229084,16.34658434293201,184.15681964876174,13.384870028713186,-83.9406329354057,29.946656630573415,49.581547268775516,153.01726276226378,9.94860778440163,70.2830824355589,177.4772335871455,116.18841985963134,17.134264007708037,-82.2939488812473,171.5565353355208,167.36823862731953,106.28297976007046,14.409820186027275,62.952670727280605,Unfeasible shape,GPSampler,PRUNED
25,25,,2026-05-18 17:48:50.246271,2026-05-18 17:48:50.551306,0 days 00:00:00.305035,50.04760526810902,114.95289529336107,166.37121860974514,-74.76444602989312,38.93266132773483,149.4198217645044,45.89812730471493,15.202031574903614,0.9861625292285048,121.86155196445462,25.766774981545193,182.72592676173633,-88.41597980778822,117.67946475263236,29.414196521954914,41.446748755149166,22.586580623560195,48.78368488905713,Unfeasible shape,GPSampler,PRUNED
26,26,,2026-05-18 17:48:50.682514,2026-05-18 17:48:50.939171,0 days 00:00:00.256657,180.53048631018686,103.31509160389474,187.37772053463362,-25.986312499454385,10.326389079298409,180.94145850775408,116.22302538802829,-43.44413148517978,45.005344761611255,164.3554619917218,22.927661804711843,17.81920350317802,-9.341563457671654,165.947951157104,197.37495708753696,172.75657816067562,-27.25432060248138,43.9481658010533,Unfeasible shape,GPSampler,PRUNED
27,27,,2026-05-18 17:48:51.092061,2026-05-18 17:48:51.360627,0 days 00:00:00.268566,84.03461181332523,28.288160320690935,39.63859705020691,-41.89324409963208,104.45281971770825,65.62385908139751,95.04227387328747,2.174184857931941,128.09796823980727,191.61940910301254,31.53759366828201,51.47135034531956,-52.44770379179213,122.72397681692534,150.32462018015272,109.04996586882314,-12.39430327043246,57.38063516740131,Unfeasible shape,GPSampler,PRUNED
28,28,,2026-05-18 17:48:51.498260,2026-05-18 17:48:51.808606,0 days 00:00:00.310346,166.51982088687845,77.43469879174498,62.793382766412066,-65.87266590766728,157.51604774714525,153.1625689250845,6.502061961565805,-2.1447609337696463,88.300697526614,167.90138218414012,79.89419323239191,107.35838822739086,-81.62659897477133,40.59803888705172,69.4532757902912,25.012746299197318,-42.41700503370863,87.34055616677335,Unfeasible shape,GPSampler,PRUNED
29,29,,2026-05-18 17:48:51.949508,2026-05-18 17:48:52.217375,0 days 00:00:00.267867,120.95600130537562,162.56387885080218,2.4916903319096315,-62.92040565905837,72.3633158834778,197.28661924025886,56.54947769732193,-16.528232779230493,47.529592329188766,122.05502913522191,175.8697867693331,195.57327427753722,-17.320715396979367,71.42910591323319,142.01671944605798,43.28618340814166,10.418936588147673,26.066052265144506,Unfeasible shape,GPSampler,PRUNED
