,number,value,datetime_start,datetime_complete,duration,params_lLegPt.lL0,params_lLegPt.lL1,params_lLegPt.lL2,params_lLegPt.rA1,params_lLegPt.rL0,params_lLegPt.rL1,params_lLegPt.rL2,params_lLegPt.x1,params_lLegPt.y1,params_sLegPt.lL0,params_sLegPt.lL1,params_sLegPt.lL2,params_sLegPt.rA1,params_sLegPt.rL0,params_sLegPt.rL1,params_sLegPt.rL2,params_sLegPt.x1,params_sLegPt.y1,user_attrs_prune,system_attrs_auto:sampler,state
10,10,5.185185196562081,2026-04-13 11:32:29.665635,2026-04-13 11:32:37.385172,0 days 00:00:07.719537,26.35526350038877,31.061237063516632,41.941371378481826,-64.56677267694181,36.474320970945556,66.09620385037175,91.25057639007017,43.31828467185835,21.451708626236403,57.64503010886025,12.863243485811434,98.19425832001731,-22.480927905129576,96.13874262042854,86.41871918399772,77.21617621415095,32.552292640797674,17.97980904591804,Unattained target,GPSampler,PRUNED
11,11,5.777363708783291,2026-04-13 11:32:37.513206,2026-04-13 11:32:42.691178,0 days 00:00:05.177972,27.461181412400222,54.35110626533539,75.22654094950958,-64.30986226364229,21.401131569475535,78.13752523654826,76.36029435733957,41.19578008413221,10.590509687187197,30.02590001336022,50.83444868342924,23.795397170098674,-39.923636375009615,95.70275419724595,93.76842000534928,44.45406223838399,31.309676951124473,28.724205183322038,Unattained target,GPSampler,PRUNED
12,12,7.524666603814222,2026-04-13 11:32:42.820813,2026-04-13 11:32:48.014117,0 days 00:00:05.193304,43.61742064703359,61.6936654181473,86.99212924962094,-55.5203638425224,73.554006833484,43.96385793126107,99.754396450028,38.72388409820425,25.651134416566855,26.1466366369112,25.28309057659239,97.7467655506278,-66.18197963679808,10.113432301834811,49.754280419000104,48.44452392121468,45.25259786683401,22.41001048951574,Unattained target,GPSampler,PRUNED
13,13,20.64564687866263,2026-04-13 11:32:48.165362,2026-04-13 11:32:53.618675,0 days 00:00:05.453313,28.241960067142383,12.740449126364634,68.4902946548221,-45.90708834130403,43.458400723393886,75.76905025622806,17.512030089685545,41.69124347148398,16.514485745838776,88.66267297758492,88.36715438237782,11.064752147651657,-77.71946604097839,37.260868054313136,60.55124755196726,84.7891785690487,33.90808417987887,12.960140852539968,Unattained target,GPSampler,PRUNED
14,14,11.94749915926527,2026-04-13 11:32:53.775902,2026-04-13 11:32:58.747703,0 days 00:00:04.971801,53.883819101335135,32.06761102617978,56.043775422730135,-42.12545388228888,27.074485705272057,85.61773574533213,63.14932064664018,37.295494849716874,20.917842397446186,96.85244576747756,21.532148584317277,21.478418665948375,-78.88875655638533,99.06313961542217,31.231809586678587,61.234823780930775,34.91653573333463,18.345476897615413,Unattained target,GPSampler,PRUNED
15,15,5.868533692046675,2026-04-13 11:32:58.920931,2026-04-13 11:33:06.130653,0 days 00:00:07.209722,76.06558087542385,24.071305357028557,39.02366693306624,-69.44529630013746,17.61857682312759,48.41186301684047,70.97230961171456,32.98784046520497,23.55552451566792,19.458427740781975,99.76911911108282,95.17833356456642,-39.61440279000854,93.97203454868271,39.870692589426085,26.589106145038702,46.49073959782987,20.249128671233187,Unattained target,GPSampler,PRUNED
16,16,12.581626516716724,2026-04-13 11:33:06.246195,2026-04-13 11:33:11.305798,0 days 00:00:05.059603,99.77224653050379,67.41336528957045,75.04822219876574,-43.7522764723813,38.19324035986629,27.917274377604087,56.79769342474095,45.47692278375644,16.83641925134448,92.11613265988407,73.24914196264308,49.90915954455138,-71.67960266921182,59.44948230525937,64.22551313546455,98.75931048399512,43.25421911646062,23.909200467486386,Unattained target,GPSampler,PRUNED
17,17,10.56911582172399,2026-04-13 11:33:11.483003,2026-04-13 11:33:16.397445,0 days 00:00:04.914442,40.42835242963858,31.375206096604845,71.90566822908201,-33.719967637584254,44.44584119791923,86.36391291519472,50.44818430262829,49.363801494187975,11.506355265924524,80.08599759240205,93.97451555702813,33.60018427574772,-53.59321950021338,22.019484966577817,92.47307044369185,40.18665570947914,37.869780274901956,28.986196182320267,Unattained target,GPSampler,PRUNED
18,18,7.369587998982887,2026-04-13 11:33:16.574662,2026-04-13 11:33:21.611168,0 days 00:00:05.036506,68.80117357670788,59.73864181911624,68.74318147148703,-57.94223695021271,69.26512397037155,48.62723671450338,84.0427821054429,44.93374672440652,12.466386326305436,54.236182053741935,92.41355591550446,73.11198428847791,-53.186484517110614,76.86538767457631,91.70276886179609,64.11648539883035,30.233803107421043,11.417471307172617,Unattained target,GPSampler,PRUNED
19,19,5.262327152460934,2026-04-13 11:33:21.744299,2026-04-13 11:33:26.806202,0 days 00:00:05.061903,78.46359736227515,40.39398242469006,63.49906998627351,-72.5594102324369,76.35923465892064,50.88691658083731,15.849521345401829,41.60433022558148,13.422246512305447,84.43422430320537,12.991774398382919,82.52701785766241,-52.32735694202432,26.572938178347265,10.889875610570149,53.31831490251141,36.26223994469604,20.637583148050876,Unattained target,GPSampler,PRUNED
20,20,7.942004966397498,2026-04-13 11:33:26.985982,2026-04-13 11:33:32.275358,0 days 00:00:05.289376,48.56289800289421,18.40585970370731,99.63585513197566,-38.799120067433435,11.670445096240124,48.288312238517335,72.27257607691539,34.089333117586904,14.791625272411048,17.43467661303488,66.69819431765734,53.97531123972761,-65.97552857920601,39.66285042744693,97.58531059165676,14.951849905609171,45.73071272072324,16.02811343766843,Unattained target,GPSampler,PRUNED
21,21,12.236013027425834,2026-04-13 11:33:32.427005,2026-04-13 11:33:37.479518,0 days 00:00:05.052513,27.535145718401182,89.83289908471339,37.18840394307237,-47.90331913714418,18.835485722264004,84.27569009137109,69.51721765921002,32.429478596444554,17.485776677178386,24.136617849512966,19.373052586511896,22.69750399495289,-61.60245135581887,86.52297966421466,87.0870373503728,89.82382425612833,34.544260541240845,27.243662629364735,Unattained target,GPSampler,PRUNED
22,22,11.94042900723457,2026-04-13 11:33:37.625035,2026-04-13 11:33:42.320814,0 days 00:00:04.695779,98.05659260649598,13.614468373945762,72.16088632727633,-74.32212306595771,24.619507473046763,73.81173498093182,90.23330534761124,34.66812022381515,23.53716094476343,86.07014201465086,73.64384086853478,32.7056255954255,-65.98627222191341,10.083545391649297,26.976421742648867,89.10632679689547,44.99478852658367,16.52094254348291,Unattained target,GPSampler,PRUNED
23,23,5.05521611819897,2026-04-13 11:33:42.469569,2026-04-13 11:33:47.529659,0 days 00:00:05.060090,83.94250221635215,59.34748380625026,26.88321552794824,-72.94110346764681,11.995304890852026,61.82561679941408,52.07078389121971,34.54345491047023,25.450428493446495,23.086572981862012,95.68040665621608,77.09122564063459,-22.496226163396614,51.07372657036911,59.09627407899652,43.39754068732312,40.6436435726343,28.63717720658227,Unattained target,GPSampler,PRUNED
24,24,5.273427739065919,2026-04-13 11:33:47.650420,2026-04-13 11:33:52.487285,0 days 00:00:04.836865,13.788558915525886,34.61561364931454,19.013209373183052,-33.282831825673,98.53983320866412,59.85053329445458,87.6084027396631,45.90642362099132,24.75294434211394,32.124396752753924,39.21593509716254,86.52817423832113,-31.166952234668805,79.873341295034,97.85874320938596,24.802524624731817,36.78895917040952,29.567776227978683,Unattained target,GPSampler,PRUNED
25,25,5.5943007743582385,2026-04-13 11:33:52.618162,2026-04-13 11:33:58.190385,0 days 00:00:05.572223,15.263775326710451,65.71866551934214,57.05226575807359,-48.29523883001112,88.83110956385036,36.93764068376839,35.11597078722033,36.65041197156201,26.283254457084723,10.210806933210868,17.678976886857285,86.57263926310182,-25.336794207473815,70.51065205746875,13.432619750967987,59.215478906622096,39.312202674373516,21.73616389393043,Unattained target,GPSampler,PRUNED
26,26,9.491180745107187,2026-04-13 11:33:58.347322,2026-04-13 11:34:02.755579,0 days 00:00:04.408257,15.622412298106646,53.15663961478791,72.86273076978642,-47.947861724651496,65.58386104669391,39.18739563207862,76.9302443989154,31.472559081045567,14.719987307772522,73.05788203881373,83.20899459913211,60.28718504516931,-58.81984437621499,18.823769485986286,66.77347873903858,29.901686734665045,44.57867485581812,29.293871139093305,Unattained target,GPSampler,PRUNED
27,27,8.453730990988475,2026-04-13 11:34:02.895738,2026-04-13 11:34:07.705530,0 days 00:00:04.809792,85.38961744215192,29.847258090778926,77.65786811472034,-53.26495304230149,46.37800863095943,89.85506423780465,18.025361744170944,34.93603218188788,13.903937576395997,92.6630810213761,42.15971650526548,87.54945487300286,-51.35402830151435,23.96525207418332,16.226707683755876,32.1740378547198,36.597198866897585,28.472204242822198,Unattained target,GPSampler,PRUNED
28,28,8.230562030918179,2026-04-13 11:34:07.860854,2026-04-13 11:34:12.817634,0 days 00:00:04.956780,78.55302888689685,16.73971728365906,70.20313254157338,-23.83234850918172,49.38946065465535,76.80996011632683,56.54640926528843,39.80292262441013,28.670005841896252,68.12542636747206,88.11805807783936,22.75475582165729,-51.915025047354106,62.00237346592538,34.16427791542347,99.82345537748972,44.06083194241529,28.66120054954567,Unattained target,GPSampler,PRUNED
