,number,value,datetime_start,datetime_complete,duration,params_lLegPt.lL0,params_lLegPt.lL1,params_lLegPt.lL2,params_lLegPt.rA1,params_lLegPt.rL0,params_lLegPt.rL1,params_lLegPt.rL2,params_lLegPt.x1,params_lLegPt.y1,params_sLegMotor,params_sLegPt.lL0,params_sLegPt.lL1,params_sLegPt.lL2,params_sLegPt.rA1,params_sLegPt.rL0,params_sLegPt.rL1,params_sLegPt.rL2,params_sLegPt.x1,params_sLegPt.y1,params_sLegPulley,user_attrs_prune,system_attrs_auto,sampler,state,,,,,
405,405,0.12114378742083431,2026-04-14 10:39:23.946671,2026-04-14 10:39:33.535004,0 days 00:00:09.588333,98.15398627744065,68.83578895050007,76.75855742204396,-24.698698673583948,79.75384384410773,96.91240042650671,88.48784361262737,37.390054468120944,11.511420788059297,57.07621688524803,19.770942214518723,16.955178051725174,-56.57644610265812,63.72670033155424,26.682722285311836,25.25193738919125,36.666516469005984,22.541091742214057,,GPSampler,,COMPLETE
472,472,0.11011321054116863,2026-04-14 10:44:23.813105,2026-04-14 10:44:32.984740,0 days 00:00:09.171635,78.76747922978737,89.62567697187194,54.69928712818134,-27.87459156685189,83.7863221661415,80.99339157576294,29.92850514549294,36.07437993732148,21.223942619798493,14.452418666842483,69.99209206953358,17.785001116337973,-73.85077470196788,11.194880650771225,19.10570625841266,28.163609164993083,36.241657764660125,18.828775940074678,,GPSampler,,COMPLETE
141,141,0.05505340830660188,2026-04-14 13:52:07.111698,2026-04-14 13:52:15.953591,0 days 00:00:08.841893,46.547394154865415,95.05909483062682,51.51140228623199,-29.07838106080252,65.97424064630832,11.402443699945147,25.142430927006576,39.357784910415894,10.039561491532005,53.40265229888435,56.800840776059594,44.18961180297496,-72.66420116902023,26.979723687739977,22.064446071558386,96.31615472456069,34.759334427186644,18.40416580807351,,RandomSampler,,COMPLETE
595,595,0.10538954454538896,2026-04-14 14:26:38.560004,2026-04-14 14:26:48.961696,0 days 00:00:10.401692,72.32410975991112,94.76523644755207,68.63080083285968,-22.38065818693446,75.80031441631104,43.32317245365053,91.92853836277412,32.2736782310511,13.869596794820112,37.120518445933456,52.0372826881144,32.55398964401535,-73.0764067572643,17.031084515840725,36.1082305849032,60.998102130720966,43.195805967813676,15.727969024895126,,GPSampler,,COMPLETE
662,662,3.13225466742508,2026-04-14 14:31:47.955660,2026-04-14 14:31:58.166953,0 days 00:00:10.211293,96.78766020506556,71.65268943973524,47.823170146713274,-55.66848364067863,91.65783466829645,60.707722891920135,36.82258539830634,49.24159675031928,11.75555883307637,46.41820300548229,17.83688118974401,25.148236506740936,-22.745538847119363,41.442464924962636,14.473443413324924,86.66957680161751,33.40746371712639,17.881017669686514,,GPSampler,,COMPLETE
972,972,1.8497380848237484,2026-04-14 14:55:58.415376,2026-04-14 14:56:08.918993,0 days 00:00:10.503617,80.71377909535975,59.09529175877385,81.04799258622728,-31.73053031937109,40.509951006342305,18.065411653098387,23.042043021441458,44.56600793153843,27.63012040136813,25.12644512630459,44.434434390265814,19.329890498787215,-45.034706529775846,10.196678540561694,14.178298756398974,75.14275261693298,31.45330138037466,29.469490824268878,,GPSampler,,COMPLETE
1081,1081,1.752959885692107,2026-04-14 15:07:41.840125,2026-04-14 15:07:50.526857,0 days 00:00:08.686732,36.42014021888613,91.51727047202516,61.003908294877576,-64.987147608373,44.47107208711264,15.039463602780643,59.22562532473026,37.671389554517965,24.196562849066265,58.82056326595829,11.102377678432124,49.28044085897356,-64.974855478887,37.88308282383102,12.650361983367326,92.62503810347349,30.66982788145004,24.537352730961448,,GPSampler,,COMPLETE
119,119,4.998352044598093,2026-04-14 15:27:21.355923,2026-04-14 15:27:30.364810,0 days 00:00:09.008887,42.06425251331082,77.79478637647932,36.86630209816933,-40.58444768130616,93.37652442793173,86.7052564512953,86.19974932322307,47.7183064301001,24.415828921733542,15.050879309488552,20.838234996062006,45.84434215300355,-28.254559638303455,24.360299075521667,24.096833814924786,84.81822633246323,30.180274784994495,12.337630335148864,,RandomSampler,"{'sLegPt.rL0': 24.360299075521667, 'sLegPt.lL0': 15.050879309488552, 'sLegPt.rL1': 24.096833814924786, 'sLegPt.lL1': 20.838234996062006, 'sLegPt.x1': 30.180274784994495, 'sLegPt.y1': 12.337630335148864, 'sLegPt.rA1': -28.254559638303455, 'sLegPt.rL2': 84.81822633246323, 'sLegPt.lL2': 45.84434215300355, 'lLegPt.rL0': 93.37652442793173, 'lLegPt.lL0': 42.06425251331082, 'lLegPt.rL1': 86.7052564512953, 'lLegPt.lL1': 77.79478637647932, 'lLegPt.x1': 47.7183064301001, 'lLegPt.y1': 24.415828921733542, 'lLegPt.rA1': -40.58444768130616, 'lLegPt.rL2': 86.19974932322307, 'lLegPt.lL2': 36.86630209816933}",COMPLETE
190,190,0.22043485441372113,2026-04-14 15:32:32.089404,2026-04-14 15:32:42.634228,0 days 00:00:10.544824,85.05684023223304,84.99396592175788,15.360775034352518,-33.717981429447285,45.43580745876418,95.28802280461191,50.442281476134646,43.53675441755693,22.612392637461745,71.30965580067004,31.029038128144748,13.11825207086983,-39.13877933315076,42.575834059329836,26.40488815414803,72.32248500047822,44.02438353922969,28.426725102735112,,GPSampler,,COMPLETE
200,200,2.5467743397078593,2026-04-14 15:33:23.473049,2026-04-14 15:33:34.330188,0 days 00:00:10.857139,20.778326864936375,70.94055952966502,57.54254175909426,-42.33423807031789,14.102129678596146,72.83262366015664,58.54777359324161,31.189641731861293,22.89145327705349,89.08505329697763,14.725351816792617,46.93033289861834,-42.39342392522312,41.17023925638185,27.708596478400274,81.04239495906008,38.69615914998644,17.652341036805836,,GPSampler,,COMPLETE
225,225,0.07437219453051824,2026-04-14 15:35:33.268002,2026-04-14 15:35:44.874857,0 days 00:00:11.606855,54.77933713668796,75.42812161778721,70.77416857028147,-23.26172190448633,62.03237724407281,58.747427162567405,41.03176407262647,43.28587661465688,16.64682432900643,90.36811942426291,38.31123457439941,41.867381158087916,-64.12102643001572,28.347216551770288,33.29916474660244,43.27172443822791,45.015761350678176,23.122763548427656,,GPSampler,,COMPLETE
676,676,0.27891055679026877,2026-04-14 16:08:48.554581,2026-04-14 16:08:57.706672,0 days 00:00:09.152091,84.55820704711581,83.30496575987375,68.43497769261882,-72.0942218555208,33.97943619190666,21.563542924902826,67.96768948992658,34.836096974141,15.14978620134649,92.42986192149057,28.75385289412229,13.636325008134115,-42.35344186070111,56.77742621858109,12.329486183382574,54.310808901554516,39.165612461288504,23.407310160474616,,GPSampler,,COMPLETE
81,81,0.08648691063374869,2026-04-14 16:16:38.695760,2026-04-14 16:16:47.892342,0 days 00:00:09.196582,69.7433164769588,84.23470218013412,70.1566492880685,-77.22564716444374,78.31754286385535,96.74929969093775,71.07806072329029,36.84855130582615,26.820563942129695,79.41656622494348,35.180966847154835,36.937350932401216,-39.39568888171075,27.055740774654648,15.902560421556409,58.117574453237864,37.06080453550421,28.268838305203627,,RandomSampler,,COMPLETE
490,490,0.05230233557460551,2026-04-14 16:50:36.262461,2026-04-14 16:50:45.656829,0 days 00:00:09.394368,71.90214053518682,84.89243702566841,16.962396623293472,-30.938292913020504,97.60211133329466,60.95059790192328,39.58730118924351,45.02908367342222,17.56733957650418,32.13364739119221,21.686133084367434,36.644947819993504,-78.15843984861542,31.618256526602686,34.93975796108897,65.1256968863051,34.52122963755904,25.760060353072312,,GPSampler,,COMPLETE
582,582,4.630692127655053,2026-04-14 17:11:29.429341,2026-04-14 17:12:25.553906,0 days 00:00:56.124565,78.92542599337729,64.54944391914334,65.51791666306951,-25.150631896323425,10.107130969417083,79.22964211535518,19.236479206016163,43.12217243663752,19.63562305545165,48.378747753782996,29.128896739091406,83.88525412607176,-51.73814048396066,31.958711210278796,15.309806804315555,87.36332177293414,46.23604860903874,19.59875616222699,,GPSampler,"{'sLegPt.rL0': 31.958711210278796, 'sLegPt.lL0': 48.378747753782996, 'sLegPt.rL1': 15.309806804315555, 'sLegPt.lL1': 29.128896739091406, 'sLegPt.x1': 46.23604860903874, 'sLegPt.y1': 19.59875616222699, 'sLegPt.rA1': -51.73814048396066, 'sLegPt.rL2': 87.36332177293414, 'sLegPt.lL2': 83.88525412607176, 'lLegPt.rL0': 10.107130969417083, 'lLegPt.lL0': 78.92542599337729, 'lLegPt.rL1': 79.22964211535518, 'lLegPt.lL1': 64.54944391914334, 'lLegPt.x1': 43.12217243663752, 'lLegPt.y1': 19.63562305545165, 'lLegPt.rA1': -25.150631896323425, 'lLegPt.rL2': 19.236479206016163, 'lLegPt.lL2': 65.51791666306951}",COMPLETE
1056,1056,1.241199745077953,2026-04-14 19:44:41.577543,2026-04-14 19:45:31.069730,0 days 00:00:49.492187,70.29448846004948,43.26559669021441,58.21582607676846,-54.951209436035455,75.08290110257697,13.428548612248036,83.84137650065225,48.96682620134095,18.80091583240659,87.06311938542294,39.91019075619863,23.079713276425874,-40.64695442672727,39.551179107297514,15.211892966078757,10.977773696373314,49.63629151353805,17.78809645041712,,GPSampler,,COMPLETE
1306,1306,0.1710836041501942,2026-04-14 21:08:51.328088,2026-04-14 21:09:42.747506,0 days 00:00:51.419418,21.301613016880523,46.647556203285376,99.9681021103724,-62.446514886028766,49.41471314628328,14.100042142573052,69.14600039735231,34.58680493725382,16.686695410269024,25.698793038158882,15.122632824948415,23.115227827333804,-69.36518087237181,68.59094274438142,11.731489204645571,28.223607680861498,33.507609978935044,20.348726054576876,,GPSampler,,COMPLETE
