,number,value,datetime_start,datetime_complete,duration,params_lLegPt.lL0,params_lLegPt.lL1,params_lLegPt.lL2,params_lLegPt.rA1,params_lLegPt.rL0,params_lLegPt.rL1,params_lLegPt.rL2,params_lLegPt.x1,params_lLegPt.y1,params_sLegPt.lL0,params_sLegPt.lL1,params_sLegPt.lL2,params_sLegPt.rA1,params_sLegPt.rL0,params_sLegPt.rL1,params_sLegPt.rL2,params_sLegPt.x1,params_sLegPt.y1,user_attrs_prune,system_attrs_auto:sampler,state
47,47,5.278490092963587,2026-04-10 11:24:46.919747,2026-04-10 11:24:51.228384,0 days 00:00:04.308637,42.766500692183016,17.062359226532642,77.33521189841389,-57.735940110630736,48.87968596360054,26.650181919791635,38.10039842202437,49.4941902015995,10.816198772628756,72.57458098356324,61.4269234422273,59.30243894198141,-28.217329596692238,73.3396392552379,80.32692923083192,46.69378797045654,48.70380130815869,23.678882289438214,Unattained target,RandomSampler,PRUNED
48,48,9.852917314440859,2026-04-10 11:24:51.368341,2026-04-10 11:24:56.451070,0 days 00:00:05.082729,42.921946967732545,60.164641936525875,68.33306002418448,-26.277429399285353,97.13877600295602,64.78653761182214,19.705243685621642,30.525951675035977,24.393602373161663,28.878482710213532,30.697662608202027,73.30203116929522,-29.13480370728007,29.711267554415965,46.82553065640527,50.03310357518495,47.25461153245289,24.05278171833732,Unattained target,RandomSampler,PRUNED
49,49,5.499290416976226,2026-04-10 11:24:56.608217,2026-04-10 11:25:03.177198,0 days 00:00:06.568981,25.74295416861452,44.54235732491582,73.21290124878412,-27.309772427679185,29.392375466110924,69.42952007684579,79.88782899304033,30.35108945228026,25.2432018993503,41.480949261971645,71.29633513233804,93.28774083865004,-29.85561789827903,94.72005971070297,73.75737643268073,42.19321347815955,35.33690317570976,14.13254002375498,Unattained target,RandomSampler,PRUNED
50,50,6.655349782848184,2026-04-10 11:25:03.364746,2026-04-10 11:25:07.519953,0 days 00:00:04.155207,10.503068442443011,42.092709863654996,90.6000828425638,-49.16539766987893,79.45538152413486,87.99783980134684,77.18307520718321,42.01820866422605,28.686445091081776,12.750840482486048,38.156826592045434,80.19527286551076,-29.310100930290368,75.00184228700822,98.39531576958491,58.43618019689076,43.98197469438204,17.930975097980347,Unattained target,RandomSampler,PRUNED
51,51,10.829707352316419,2026-04-10 11:25:07.672969,2026-04-10 11:25:11.555045,0 days 00:00:03.882076,85.34100577716036,52.709834818278274,49.3415823036899,-25.11472068796445,93.6958869809641,78.96167432014221,80.158239249201,45.745403794296735,28.149528156437388,78.93587885631695,53.10482819366237,45.95731973489456,-79.79735822635989,87.85133917964455,29.06559450831162,81.2338270531084,35.65232808461454,27.458554908963528,Unattained target,RandomSampler,PRUNED
52,52,5.7731758699843745,2026-04-10 11:25:11.688347,2026-04-10 11:25:15.916788,0 days 00:00:04.228441,92.10038085758053,35.89265120780353,71.06863073461574,-58.279733255053124,53.424799969866704,98.60715841714661,30.443435899520694,34.830891753167215,23.394036768902573,63.20759410675714,55.83362883857956,52.74501112258331,-49.55338896326067,61.942535121454185,82.79397178936689,90.72486670124296,46.236297588658815,18.605461964172243,Unattained target,RandomSampler,PRUNED
53,53,5.529630396116886,2026-04-10 11:25:16.079177,2026-04-10 11:25:21.348164,0 days 00:00:05.268987,39.3334644988916,58.34635891550272,17.495092391627907,-46.72713212264226,18.217794957944896,63.33471804216991,35.07188125853499,30.04998412012441,19.47282751419842,70.90638608043938,65.58855724909253,54.702223242221386,-39.66103107787948,31.001081586477547,91.45518081556894,77.41854696207463,37.7615666932279,15.435084808561667,Unattained target,RandomSampler,PRUNED
54,54,7.262109330662941,2026-04-10 11:25:21.494624,2026-04-10 11:25:25.607755,0 days 00:00:04.113131,38.49207655709474,21.34847084981252,52.41711017621123,-28.18268456043237,66.01823990375112,50.87915898924762,54.887331076259585,31.68509293480952,15.46689573891017,13.616022862267698,81.70846386270901,24.86273066928522,-42.11002257410278,45.52948277056347,26.432144090961827,95.86292455471997,44.56783967477104,27.47649774014088,Unattained target,RandomSampler,PRUNED
55,55,9.350163527249485,2026-04-10 11:25:25.762579,2026-04-10 11:25:29.885359,0 days 00:00:04.122780,83.26510924853774,74.19349218270726,29.65588401720885,-37.37330315026897,17.576872141447694,73.22154236092382,46.00811673254291,41.965088661418044,29.9697896809564,17.06741730613777,70.99143786647306,11.60724776584022,-39.17334229090928,58.51176139403178,93.98229091020714,15.424289568772922,34.27963221430201,24.807884878306552,Unattained target,RandomSampler,PRUNED
56,56,6.248924076273816,2026-04-10 11:25:30.020524,2026-04-10 11:25:34.312849,0 days 00:00:04.292325,74.54904831747969,74.09357360507568,67.1414195589737,-68.24727434908282,10.26041575005161,32.70248806369065,93.23499215449412,39.233488477595074,15.61420867500084,39.68716864946407,26.955783602239112,21.029884538836537,-75.54181913995714,10.008132471644316,48.97459912062662,85.56014172345336,44.984966677075036,15.47424968768006,Unattained target,RandomSampler,PRUNED
57,57,21.799282331312504,2026-04-10 11:25:34.483276,2026-04-10 11:25:38.538735,0 days 00:00:04.055459,87.54929809802756,73.497902878363,83.09855674468781,-20.495823260814966,37.44581344066424,58.728475494943105,57.48205012200276,36.16586165141819,11.620180535325726,55.57417809879606,54.32314420513128,28.398222946441432,-21.08799941233577,96.9458704329153,40.33214338174409,83.29980863898318,39.63122857582954,29.71172677277018,Unattained target,RandomSampler,PRUNED
58,58,6.59061331333562,2026-04-10 11:25:38.682730,2026-04-10 11:25:42.875644,0 days 00:00:04.192914,44.503011786931125,22.3097786265492,54.19776607421423,-33.19134537269199,75.28111825089496,38.118361366837846,94.76658755501015,49.50992491843786,15.31839161338242,21.54888698152462,44.69212736808743,87.91690438163205,-50.36405322258459,79.68794028814918,50.212158571079236,37.42571305526077,31.12511827149039,19.1461209724216,Unattained target,RandomSampler,PRUNED
59,59,6.143611305313954,2026-04-10 11:25:43.038368,2026-04-10 11:25:47.844412,0 days 00:00:04.806044,40.06627518036988,72.21259551603718,41.87537569393519,-61.57400359762552,16.2842759102125,71.17968909152782,23.003373916941804,32.80332373909039,28.86337419467623,63.25752674393172,29.366152596199598,21.627690715440337,-47.872749556769364,24.783554470053083,34.996141473160776,58.70592856804032,43.41833565226249,21.813678590590435,Unattained target,RandomSampler,PRUNED
60,60,12.041823246877911,2026-04-10 11:25:47.992868,2026-04-10 11:25:52.136774,0 days 00:00:04.143906,85.03629488454368,27.7991844704563,57.88218444778656,-66.96791059741491,34.930590704603105,71.7557340825492,52.98324206322384,40.74258782029896,29.088758662875463,60.97643227029384,86.92356860233035,27.549286355485144,-38.55482829124007,64.0715055346935,76.78232731416385,97.10650900161322,30.301206934421714,21.6799924623542,Unattained target,RandomSampler,PRUNED
61,61,6.050315193517243,2026-04-10 11:25:52.288146,2026-04-10 11:25:56.512561,0 days 00:00:04.224415,77.59430529986916,63.740081888171005,38.853679342068205,-33.662730668901176,10.302361796695973,65.4836334918332,11.656810873945387,44.93390110529427,24.715267011819336,24.878792833736597,88.88382097624336,45.443000351150395,-64.04875348801721,66.90977017346844,16.90748196300332,74.08957864662759,41.321067280330794,24.071284657972253,Unattained target,RandomSampler,PRUNED
62,62,8.617128866398254,2026-04-10 11:25:56.658595,2026-04-10 11:26:01.009361,0 days 00:00:04.350766,17.85835366188074,82.49919491410876,70.71007826564556,-55.248081471119875,16.951100637730292,35.82434425900898,43.63630090953589,49.19986915628594,19.392305618176955,74.32585980705312,65.25132241656314,29.272214794317218,-26.212442920277134,43.5598344378859,71.98579367732887,73.31086687557064,35.200130701710044,25.5922756728258,Unattained target,RandomSampler,PRUNED
63,63,8.887847480294823,2026-04-10 11:26:01.172178,2026-04-10 11:26:05.491472,0 days 00:00:04.319294,35.41148479112634,52.051161986119524,75.63711836031716,-69.65960915962177,88.6834349099627,60.70796535168366,80.00091381316689,49.53935966377807,23.873997645702147,35.70135104617378,87.89139816731678,46.27877690366251,-25.746910113707536,69.89191116237336,52.542442002369626,13.003644230741333,39.197003155359454,20.51392076927514,Unattained target,RandomSampler,PRUNED
64,64,28.51819957963268,2026-04-10 11:26:05.655499,2026-04-10 11:26:09.602539,0 days 00:00:03.947040,69.69823905111875,12.03263896847698,64.73925306966021,-50.23988884113034,10.630730060020607,80.07033403584227,72.224530241014,44.895055777547626,16.895933307665153,10.168749953976741,79.945847636885,22.060375263643138,-70.57904331988684,69.11951693286048,60.51442674716424,17.873360459654673,31.292040339084735,29.45713920561287,Unattained target,RandomSampler,PRUNED
