,number,value,datetime_start,datetime_complete,duration,params_lLegPt.lL0,params_lLegPt.lL1,params_lLegPt.lL2,params_lLegPt.rA1,params_lLegPt.rL0,params_lLegPt.rL1,params_lLegPt.rL2,params_lLegPt.x1,params_lLegPt.y1,params_sLegPt.lL0,params_sLegPt.lL1,params_sLegPt.lL2,params_sLegPt.rA1,params_sLegPt.rL0,params_sLegPt.rL1,params_sLegPt.rL2,params_sLegPt.x1,params_sLegPt.y1,user_attrs_prune,system_attrs_auto:sampler,system_attrs_fixed_params,state
0,0,9.04952764490885,2026-04-14 16:10:53.449409,2026-04-14 16:10:58.460351,0 days 00:00:05.010942,58.590239415900385,94.94444423041739,93.25187707943368,-58.769555174029,41.05071083208074,71.18029897175322,61.98068853228067,36.25085544509504,17.728004269616928,78.81108818743006,95.48278651838577,72.71319465186222,-33.9774397718512,15.725472580624789,50.41616723678349,79.46299424506205,41.93065469538803,28.196409486422596,Unattained target,RandomSampler,,PRUNED
1,1,9.049527302673503,2026-04-14 16:10:58.584014,2026-04-14 16:11:02.222117,0 days 00:00:03.638103,58.590239415900385,94.94444423041739,93.25187707943368,-58.769555174029,41.05071083208074,71.18029897175322,61.98068853228067,36.25085544509504,17.728004269616928,78.81108818743006,95.48278651838577,72.71319465186222,-33.9774397718512,15.725472580624789,50.41616723678349,79.46299424506205,41.93065469538803,28.196409486422596,Unattained target,RandomSampler,"{'sLegPt.rL0': 15.725472580624789, 'sLegPt.lL0': 78.81108818743006, 'sLegPt.rL1': 50.41616723678349, 'sLegPt.lL1': 95.48278651838577, 'sLegPt.x1': 41.93065469538803, 'sLegPt.y1': 28.196409486422596, 'sLegPt.rA1': -33.9774397718512, 'sLegPt.rL2': 79.46299424506205, 'sLegPt.lL2': 72.71319465186222, 'lLegPt.rL0': 41.05071083208074, 'lLegPt.lL0': 58.590239415900385, 'lLegPt.rL1': 71.18029897175322, 'lLegPt.lL1': 94.94444423041739, 'lLegPt.x1': 36.25085544509504, 'lLegPt.y1': 17.728004269616928, 'lLegPt.rA1': -58.769555174029, 'lLegPt.rL2': 61.98068853228067, 'lLegPt.lL2': 93.25187707943368}",PRUNED
2,2,9.049526994621608,2026-04-14 16:11:02.368800,2026-04-14 16:11:06.252132,0 days 00:00:03.883332,58.590239415900385,94.94444423041739,93.25187707943368,-58.769555174029,41.05071083208074,71.18029897175322,61.98068853228067,36.25085544509504,17.728004269616928,78.81108818743006,95.48278651838577,72.71319465186222,-33.9774397718512,15.725472580624789,50.41616723678349,79.46299424506205,41.93065469538803,28.196409486422596,Unattained target,RandomSampler,"{'sLegPt.rL0': 15.725472580624789, 'sLegPt.lL0': 78.81108818743006, 'sLegPt.rL1': 50.41616723678349, 'sLegPt.lL1': 95.48278651838577, 'sLegPt.x1': 41.93065469538803, 'sLegPt.y1': 28.196409486422596, 'sLegPt.rA1': -33.9774397718512, 'sLegPt.rL2': 79.46299424506205, 'sLegPt.lL2': 72.71319465186222, 'lLegPt.rL0': 41.05071083208074, 'lLegPt.lL0': 58.590239415900385, 'lLegPt.rL1': 71.18029897175322, 'lLegPt.lL1': 94.94444423041739, 'lLegPt.x1': 36.25085544509504, 'lLegPt.y1': 17.728004269616928, 'lLegPt.rA1': -58.769555174029, 'lLegPt.rL2': 61.98068853228067, 'lLegPt.lL2': 93.25187707943368}",PRUNED
3,3,6.235899961741051,2026-04-14 16:11:06.380945,2026-04-14 16:11:10.207016,0 days 00:00:03.826071,24.783810912658474,51.21057103098554,47.515199017525056,-72.92889577988488,49.359106816548085,84.65981569546213,64.10126515376578,48.873108664010694,16.237364472797804,62.13340557822832,74.81476865686265,63.31162498984394,-38.007941195354945,95.7763477590221,92.03352930888474,67.95774493021061,42.60677928342574,14.274436062116148,Unattained target,RandomSampler,,PRUNED
4,4,6.235900112080973,2026-04-14 16:11:10.353336,2026-04-14 16:11:14.193324,0 days 00:00:03.839988,24.783810912658474,51.21057103098554,47.515199017525056,-72.92889577988488,49.359106816548085,84.65981569546213,64.10126515376578,48.873108664010694,16.237364472797804,62.13340557822832,74.81476865686265,63.31162498984394,-38.007941195354945,95.7763477590221,92.03352930888474,67.95774493021061,42.60677928342574,14.274436062116148,Unattained target,RandomSampler,"{'sLegPt.rL0': 95.7763477590221, 'sLegPt.lL0': 62.13340557822832, 'sLegPt.rL1': 92.03352930888474, 'sLegPt.lL1': 74.81476865686265, 'sLegPt.x1': 42.60677928342574, 'sLegPt.y1': 14.274436062116148, 'sLegPt.rA1': -38.007941195354945, 'sLegPt.rL2': 67.95774493021061, 'sLegPt.lL2': 63.31162498984394, 'lLegPt.rL0': 49.359106816548085, 'lLegPt.lL0': 24.783810912658474, 'lLegPt.rL1': 84.65981569546213, 'lLegPt.lL1': 51.21057103098554, 'lLegPt.x1': 48.873108664010694, 'lLegPt.y1': 16.237364472797804, 'lLegPt.rA1': -72.92889577988488, 'lLegPt.rL2': 64.10126515376578, 'lLegPt.lL2': 47.515199017525056}",PRUNED
5,5,6.235899921130564,2026-04-14 16:11:14.342012,2026-04-14 16:11:18.012309,0 days 00:00:03.670297,24.783810912658474,51.21057103098554,47.515199017525056,-72.92889577988488,49.359106816548085,84.65981569546213,64.10126515376578,48.873108664010694,16.237364472797804,62.13340557822832,74.81476865686265,63.31162498984394,-38.007941195354945,95.7763477590221,92.03352930888474,67.95774493021061,42.60677928342574,14.274436062116148,Unattained target,RandomSampler,"{'sLegPt.rL0': 95.7763477590221, 'sLegPt.lL0': 62.13340557822832, 'sLegPt.rL1': 92.03352930888474, 'sLegPt.lL1': 74.81476865686265, 'sLegPt.x1': 42.60677928342574, 'sLegPt.y1': 14.274436062116148, 'sLegPt.rA1': -38.007941195354945, 'sLegPt.rL2': 67.95774493021061, 'sLegPt.lL2': 63.31162498984394, 'lLegPt.rL0': 49.359106816548085, 'lLegPt.lL0': 24.783810912658474, 'lLegPt.rL1': 84.65981569546213, 'lLegPt.lL1': 51.21057103098554, 'lLegPt.x1': 48.873108664010694, 'lLegPt.y1': 16.237364472797804, 'lLegPt.rA1': -72.92889577988488, 'lLegPt.rL2': 64.10126515376578, 'lLegPt.lL2': 47.515199017525056}",PRUNED
6,6,5.526868218790888,2026-04-14 16:11:18.146656,2026-04-14 16:11:24.833249,0 days 00:00:06.686593,93.07596739265527,36.427045439288875,44.18050677167726,-55.00947133111765,23.790865704170585,29.814427292247593,55.65589861270616,45.572139123214185,27.532442402893544,92.53737834542693,18.39778585749752,77.28779537425193,-49.87230603266549,64.98917710159375,21.03314590455257,61.34525857669149,39.26799671439193,25.627785296661706,Unattained target,RandomSampler,,PRUNED
7,7,5.526701681739937,2026-04-14 16:11:24.985644,2026-04-14 16:11:31.600663,0 days 00:00:06.615019,93.07596739265527,36.427045439288875,44.18050677167726,-55.00947133111765,23.790865704170585,29.814427292247593,55.65589861270616,45.572139123214185,27.532442402893544,92.53737834542693,18.39778585749752,77.28779537425193,-49.87230603266549,64.98917710159375,21.03314590455257,61.34525857669149,39.26799671439193,25.627785296661706,Unattained target,RandomSampler,"{'sLegPt.rL0': 64.98917710159375, 'sLegPt.lL0': 92.53737834542693, 'sLegPt.rL1': 21.03314590455257, 'sLegPt.lL1': 18.39778585749752, 'sLegPt.x1': 39.26799671439193, 'sLegPt.y1': 25.627785296661706, 'sLegPt.rA1': -49.87230603266549, 'sLegPt.rL2': 61.34525857669149, 'sLegPt.lL2': 77.28779537425193, 'lLegPt.rL0': 23.790865704170585, 'lLegPt.lL0': 93.07596739265527, 'lLegPt.rL1': 29.814427292247593, 'lLegPt.lL1': 36.427045439288875, 'lLegPt.x1': 45.572139123214185, 'lLegPt.y1': 27.532442402893544, 'lLegPt.rA1': -55.00947133111765, 'lLegPt.rL2': 55.65589861270616, 'lLegPt.lL2': 44.18050677167726}",PRUNED
8,8,5.534681394030677,2026-04-14 16:11:31.721319,2026-04-14 16:11:38.125264,0 days 00:00:06.403945,93.07596739265527,36.427045439288875,44.18050677167726,-55.00947133111765,23.790865704170585,29.814427292247593,55.65589861270616,45.572139123214185,27.532442402893544,92.53737834542693,18.39778585749752,77.28779537425193,-49.87230603266549,64.98917710159375,21.03314590455257,61.34525857669149,39.26799671439193,25.627785296661706,Unattained target,RandomSampler,"{'sLegPt.rL0': 64.98917710159375, 'sLegPt.lL0': 92.53737834542693, 'sLegPt.rL1': 21.03314590455257, 'sLegPt.lL1': 18.39778585749752, 'sLegPt.x1': 39.26799671439193, 'sLegPt.y1': 25.627785296661706, 'sLegPt.rA1': -49.87230603266549, 'sLegPt.rL2': 61.34525857669149, 'sLegPt.lL2': 77.28779537425193, 'lLegPt.rL0': 23.790865704170585, 'lLegPt.lL0': 93.07596739265527, 'lLegPt.rL1': 29.814427292247593, 'lLegPt.lL1': 36.427045439288875, 'lLegPt.x1': 45.572139123214185, 'lLegPt.y1': 27.532442402893544, 'lLegPt.rA1': -55.00947133111765, 'lLegPt.rL2': 55.65589861270616, 'lLegPt.lL2': 44.18050677167726}",PRUNED
9,9,6.001231955404542,2026-04-14 16:11:38.246460,2026-04-14 16:11:42.130058,0 days 00:00:03.883598,57.869285224717,85.7527168992908,11.427177139065082,-21.406602376694188,41.53503441085317,87.97392306748357,11.830205960913823,33.813903720996656,11.06790946173964,39.16945805937294,94.04514589848908,28.708281902133074,-69.76926473802523,13.061078529681307,93.31501711406014,91.51189842603245,35.76811829754638,22.026198107037168,Unattained target,RandomSampler,,PRUNED
10,10,6.001231648372972,2026-04-14 16:11:42.279942,2026-04-14 16:11:46.222756,0 days 00:00:03.942814,57.869285224717,85.7527168992908,11.427177139065082,-21.406602376694188,41.53503441085317,87.97392306748357,11.830205960913823,33.813903720996656,11.06790946173964,39.16945805937294,94.04514589848908,28.708281902133074,-69.76926473802523,13.061078529681307,93.31501711406014,91.51189842603245,35.76811829754638,22.026198107037168,Unattained target,RandomSampler,"{'sLegPt.rL0': 13.061078529681307, 'sLegPt.lL0': 39.16945805937294, 'sLegPt.rL1': 93.31501711406014, 'sLegPt.lL1': 94.04514589848908, 'sLegPt.x1': 35.76811829754638, 'sLegPt.y1': 22.026198107037168, 'sLegPt.rA1': -69.76926473802523, 'sLegPt.rL2': 91.51189842603245, 'sLegPt.lL2': 28.708281902133074, 'lLegPt.rL0': 41.53503441085317, 'lLegPt.lL0': 57.869285224717, 'lLegPt.rL1': 87.97392306748357, 'lLegPt.lL1': 85.7527168992908, 'lLegPt.x1': 33.813903720996656, 'lLegPt.y1': 11.06790946173964, 'lLegPt.rA1': -21.406602376694188, 'lLegPt.rL2': 11.830205960913823, 'lLegPt.lL2': 11.427177139065082}",PRUNED
11,11,6.001231485279604,2026-04-14 16:11:46.351887,2026-04-14 16:11:50.197058,0 days 00:00:03.845171,57.869285224717,85.7527168992908,11.427177139065082,-21.406602376694188,41.53503441085317,87.97392306748357,11.830205960913823,33.813903720996656,11.06790946173964,39.16945805937294,94.04514589848908,28.708281902133074,-69.76926473802523,13.061078529681307,93.31501711406014,91.51189842603245,35.76811829754638,22.026198107037168,Unattained target,RandomSampler,"{'sLegPt.rL0': 13.061078529681307, 'sLegPt.lL0': 39.16945805937294, 'sLegPt.rL1': 93.31501711406014, 'sLegPt.lL1': 94.04514589848908, 'sLegPt.x1': 35.76811829754638, 'sLegPt.y1': 22.026198107037168, 'sLegPt.rA1': -69.76926473802523, 'sLegPt.rL2': 91.51189842603245, 'sLegPt.lL2': 28.708281902133074, 'lLegPt.rL0': 41.53503441085317, 'lLegPt.lL0': 57.869285224717, 'lLegPt.rL1': 87.97392306748357, 'lLegPt.lL1': 85.7527168992908, 'lLegPt.x1': 33.813903720996656, 'lLegPt.y1': 11.06790946173964, 'lLegPt.rA1': -21.406602376694188, 'lLegPt.rL2': 11.830205960913823, 'lLegPt.lL2': 11.427177139065082}",PRUNED
12,12,5.15506186508512,2026-04-14 16:11:50.322142,2026-04-14 16:11:53.867114,0 days 00:00:03.544972,64.75118434924491,49.279120309681375,92.04042370010794,-52.968097769248004,85.38641851788596,20.702437278713838,65.29335750652243,44.00658055949171,10.081639032369003,58.00632771151427,48.75049398944056,81.61233035338088,-30.458580844943114,12.027066357653412,79.4874091469728,81.11009925168378,39.50922821920584,27.049833421977986,Unattained target,RandomSampler,,PRUNED
13,13,5.155061755706903,2026-04-14 16:11:53.992110,2026-04-14 16:11:57.646295,0 days 00:00:03.654185,64.75118434924491,49.279120309681375,92.04042370010794,-52.968097769248004,85.38641851788596,20.702437278713838,65.29335750652243,44.00658055949171,10.081639032369003,58.00632771151427,48.75049398944056,81.61233035338088,-30.458580844943114,12.027066357653412,79.4874091469728,81.11009925168378,39.50922821920584,27.049833421977986,Unattained target,RandomSampler,"{'sLegPt.rL0': 12.027066357653412, 'sLegPt.lL0': 58.00632771151427, 'sLegPt.rL1': 79.4874091469728, 'sLegPt.lL1': 48.75049398944056, 'sLegPt.x1': 39.50922821920584, 'sLegPt.y1': 27.049833421977986, 'sLegPt.rA1': -30.458580844943114, 'sLegPt.rL2': 81.11009925168378, 'sLegPt.lL2': 81.61233035338088, 'lLegPt.rL0': 85.38641851788596, 'lLegPt.lL0': 64.75118434924491, 'lLegPt.rL1': 20.702437278713838, 'lLegPt.lL1': 49.279120309681375, 'lLegPt.x1': 44.00658055949171, 'lLegPt.y1': 10.081639032369003, 'lLegPt.rA1': -52.968097769248004, 'lLegPt.rL2': 65.29335750652243, 'lLegPt.lL2': 92.04042370010794}",PRUNED
14,14,5.155061790366936,2026-04-14 16:11:57.788659,2026-04-14 16:12:01.523396,0 days 00:00:03.734737,64.75118434924491,49.279120309681375,92.04042370010794,-52.968097769248004,85.38641851788596,20.702437278713838,65.29335750652243,44.00658055949171,10.081639032369003,58.00632771151427,48.75049398944056,81.61233035338088,-30.458580844943114,12.027066357653412,79.4874091469728,81.11009925168378,39.50922821920584,27.049833421977986,Unattained target,RandomSampler,"{'sLegPt.rL0': 12.027066357653412, 'sLegPt.lL0': 58.00632771151427, 'sLegPt.rL1': 79.4874091469728, 'sLegPt.lL1': 48.75049398944056, 'sLegPt.x1': 39.50922821920584, 'sLegPt.y1': 27.049833421977986, 'sLegPt.rA1': -30.458580844943114, 'sLegPt.rL2': 81.11009925168378, 'sLegPt.lL2': 81.61233035338088, 'lLegPt.rL0': 85.38641851788596, 'lLegPt.lL0': 64.75118434924491, 'lLegPt.rL1': 20.702437278713838, 'lLegPt.lL1': 49.279120309681375, 'lLegPt.x1': 44.00658055949171, 'lLegPt.y1': 10.081639032369003, 'lLegPt.rA1': -52.968097769248004, 'lLegPt.rL2': 65.29335750652243, 'lLegPt.lL2': 92.04042370010794}",PRUNED
15,15,5.520048669340191,2026-04-14 16:12:01.660767,2026-04-14 16:12:08.928850,0 days 00:00:07.268083,45.93389020161361,57.53592957096932,39.06144260404829,-62.630562372524594,21.59232111664317,28.10251237456427,82.17938254111745,31.319761456245644,28.12187037251042,67.22434562919932,39.88186251890427,92.4898071376215,-23.218547938897757,81.38161214509019,18.226732387507212,93.41472212984549,47.016679720801775,28.13448879648498,Unattained target,RandomSampler,,PRUNED
16,16,5.293130042140319,2026-04-14 16:12:09.065355,2026-04-14 16:12:16.595976,0 days 00:00:07.530621,45.93389020161361,57.53592957096932,39.06144260404829,-62.630562372524594,21.59232111664317,28.10251237456427,82.17938254111745,31.319761456245644,28.12187037251042,67.22434562919932,39.88186251890427,92.4898071376215,-23.218547938897757,81.38161214509019,18.226732387507212,93.41472212984549,47.016679720801775,28.13448879648498,Unattained target,RandomSampler,"{'sLegPt.rL0': 81.38161214509019, 'sLegPt.lL0': 67.22434562919932, 'sLegPt.rL1': 18.226732387507212, 'sLegPt.lL1': 39.88186251890427, 'sLegPt.x1': 47.016679720801775, 'sLegPt.y1': 28.13448879648498, 'sLegPt.rA1': -23.218547938897757, 'sLegPt.rL2': 93.41472212984549, 'sLegPt.lL2': 92.4898071376215, 'lLegPt.rL0': 21.59232111664317, 'lLegPt.lL0': 45.93389020161361, 'lLegPt.rL1': 28.10251237456427, 'lLegPt.lL1': 57.53592957096932, 'lLegPt.x1': 31.319761456245644, 'lLegPt.y1': 28.12187037251042, 'lLegPt.rA1': -62.630562372524594, 'lLegPt.rL2': 82.17938254111745, 'lLegPt.lL2': 39.06144260404829}",PRUNED
17,17,5.345631626116756,2026-04-14 16:12:16.718487,2026-04-14 16:12:24.652812,0 days 00:00:07.934325,45.93389020161361,57.53592957096932,39.06144260404829,-62.630562372524594,21.59232111664317,28.10251237456427,82.17938254111745,31.319761456245644,28.12187037251042,67.22434562919932,39.88186251890427,92.4898071376215,-23.218547938897757,81.38161214509019,18.226732387507212,93.41472212984549,47.016679720801775,28.13448879648498,Unattained target,RandomSampler,"{'sLegPt.rL0': 81.38161214509019, 'sLegPt.lL0': 67.22434562919932, 'sLegPt.rL1': 18.226732387507212, 'sLegPt.lL1': 39.88186251890427, 'sLegPt.x1': 47.016679720801775, 'sLegPt.y1': 28.13448879648498, 'sLegPt.rA1': -23.218547938897757, 'sLegPt.rL2': 93.41472212984549, 'sLegPt.lL2': 92.4898071376215, 'lLegPt.rL0': 21.59232111664317, 'lLegPt.lL0': 45.93389020161361, 'lLegPt.rL1': 28.10251237456427, 'lLegPt.lL1': 57.53592957096932, 'lLegPt.x1': 31.319761456245644, 'lLegPt.y1': 28.12187037251042, 'lLegPt.rA1': -62.630562372524594, 'lLegPt.rL2': 82.17938254111745, 'lLegPt.lL2': 39.06144260404829}",PRUNED
18,18,7.769282903297473,2026-04-14 16:12:24.773956,2026-04-14 16:12:28.719427,0 days 00:00:03.945471,84.82158679355206,68.08095636974298,77.19875625923224,-37.87230497735084,69.3278108432005,67.56326920779364,90.39962999636298,43.506873346645854,16.11627023541537,76.65100799973945,56.21833994310768,13.428875462814378,-38.79197541234773,42.32546680558229,82.73042924261202,92.77015516634398,41.158175028398745,23.146118407354386,Unattained target,RandomSampler,,PRUNED
19,19,7.769282910310665,2026-04-14 16:12:28.844479,2026-04-14 16:12:32.639910,0 days 00:00:03.795431,84.82158679355206,68.08095636974298,77.19875625923224,-37.87230497735084,69.3278108432005,67.56326920779364,90.39962999636298,43.506873346645854,16.11627023541537,76.65100799973945,56.21833994310768,13.428875462814378,-38.79197541234773,42.32546680558229,82.73042924261202,92.77015516634398,41.158175028398745,23.146118407354386,Unattained target,RandomSampler,"{'sLegPt.rL0': 42.32546680558229, 'sLegPt.lL0': 76.65100799973945, 'sLegPt.rL1': 82.73042924261202, 'sLegPt.lL1': 56.21833994310768, 'sLegPt.x1': 41.158175028398745, 'sLegPt.y1': 23.146118407354386, 'sLegPt.rA1': -38.79197541234773, 'sLegPt.rL2': 92.77015516634398, 'sLegPt.lL2': 13.428875462814378, 'lLegPt.rL0': 69.3278108432005, 'lLegPt.lL0': 84.82158679355206, 'lLegPt.rL1': 67.56326920779364, 'lLegPt.lL1': 68.08095636974298, 'lLegPt.x1': 43.506873346645854, 'lLegPt.y1': 16.11627023541537, 'lLegPt.rA1': -37.87230497735084, 'lLegPt.rL2': 90.39962999636298, 'lLegPt.lL2': 77.19875625923224}",PRUNED
20,20,7.769282797720244,2026-04-14 16:12:32.780853,2026-04-14 16:12:36.616873,0 days 00:00:03.836020,84.82158679355206,68.08095636974298,77.19875625923224,-37.87230497735084,69.3278108432005,67.56326920779364,90.39962999636298,43.506873346645854,16.11627023541537,76.65100799973945,56.21833994310768,13.428875462814378,-38.79197541234773,42.32546680558229,82.73042924261202,92.77015516634398,41.158175028398745,23.146118407354386,Unattained target,RandomSampler,"{'sLegPt.rL0': 42.32546680558229, 'sLegPt.lL0': 76.65100799973945, 'sLegPt.rL1': 82.73042924261202, 'sLegPt.lL1': 56.21833994310768, 'sLegPt.x1': 41.158175028398745, 'sLegPt.y1': 23.146118407354386, 'sLegPt.rA1': -38.79197541234773, 'sLegPt.rL2': 92.77015516634398, 'sLegPt.lL2': 13.428875462814378, 'lLegPt.rL0': 69.3278108432005, 'lLegPt.lL0': 84.82158679355206, 'lLegPt.rL1': 67.56326920779364, 'lLegPt.lL1': 68.08095636974298, 'lLegPt.x1': 43.506873346645854, 'lLegPt.y1': 16.11627023541537, 'lLegPt.rA1': -37.87230497735084, 'lLegPt.rL2': 90.39962999636298, 'lLegPt.lL2': 77.19875625923224}",PRUNED
21,21,6.020869225925651,2026-04-14 16:12:36.761898,2026-04-14 16:12:41.965358,0 days 00:00:05.203460,99.68947853865305,17.792780966238276,13.170639852868014,-56.58345103329641,31.028760902268473,34.68465316378598,89.44410591367534,47.3408660959128,12.98935937396313,87.84277306686496,63.20165727641311,48.695844552379434,-60.3955926435529,79.88502940693539,96.03653328928101,60.38870911482562,43.18540403008827,17.043602712322926,Unattained target,RandomSampler,,PRUNED
22,22,5.000560673206351,2026-04-14 16:12:42.089877,2026-04-14 16:12:47.723642,0 days 00:00:05.633765,99.68947853865305,17.792780966238276,13.170639852868014,-56.58345103329641,31.028760902268473,34.68465316378598,89.44410591367534,47.3408660959128,12.98935937396313,87.84277306686496,63.20165727641311,48.695844552379434,-60.3955926435529,79.88502940693539,96.03653328928101,60.38870911482562,43.18540403008827,17.043602712322926,Unattained target,RandomSampler,"{'sLegPt.rL0': 79.88502940693539, 'sLegPt.lL0': 87.84277306686496, 'sLegPt.rL1': 96.03653328928101, 'sLegPt.lL1': 63.20165727641311, 'sLegPt.x1': 43.18540403008827, 'sLegPt.y1': 17.043602712322926, 'sLegPt.rA1': -60.3955926435529, 'sLegPt.rL2': 60.38870911482562, 'sLegPt.lL2': 48.695844552379434, 'lLegPt.rL0': 31.028760902268473, 'lLegPt.lL0': 99.68947853865305, 'lLegPt.rL1': 34.68465316378598, 'lLegPt.lL1': 17.792780966238276, 'lLegPt.x1': 47.3408660959128, 'lLegPt.y1': 12.98935937396313, 'lLegPt.rA1': -56.58345103329641, 'lLegPt.rL2': 89.44410591367534, 'lLegPt.lL2': 13.170639852868014}",PRUNED
23,23,5.000784495918957,2026-04-14 16:12:47.859466,2026-04-14 16:12:53.155179,0 days 00:00:05.295713,99.68947853865305,17.792780966238276,13.170639852868014,-56.58345103329641,31.028760902268473,34.68465316378598,89.44410591367534,47.3408660959128,12.98935937396313,87.84277306686496,63.20165727641311,48.695844552379434,-60.3955926435529,79.88502940693539,96.03653328928101,60.38870911482562,43.18540403008827,17.043602712322926,Unattained target,RandomSampler,"{'sLegPt.rL0': 79.88502940693539, 'sLegPt.lL0': 87.84277306686496, 'sLegPt.rL1': 96.03653328928101, 'sLegPt.lL1': 63.20165727641311, 'sLegPt.x1': 43.18540403008827, 'sLegPt.y1': 17.043602712322926, 'sLegPt.rA1': -60.3955926435529, 'sLegPt.rL2': 60.38870911482562, 'sLegPt.lL2': 48.695844552379434, 'lLegPt.rL0': 31.028760902268473, 'lLegPt.lL0': 99.68947853865305, 'lLegPt.rL1': 34.68465316378598, 'lLegPt.lL1': 17.792780966238276, 'lLegPt.x1': 47.3408660959128, 'lLegPt.y1': 12.98935937396313, 'lLegPt.rA1': -56.58345103329641, 'lLegPt.rL2': 89.44410591367534, 'lLegPt.lL2': 13.170639852868014}",PRUNED
24,24,5.601502737455636,2026-04-14 16:12:53.279283,2026-04-14 16:12:56.825861,0 days 00:00:03.546578,82.56308159166231,17.022230748088585,29.196017164782383,-62.0579402117599,39.557228963431996,40.62752939972579,27.561407040976203,34.84722018274607,23.357452908079548,25.190419497891366,54.258066553934256,49.187723462531366,-55.89568682015229,86.46357296171507,96.88809802357615,25.152500654295185,39.515970164489694,23.780211078227847,Unattained target,RandomSampler,,PRUNED
25,25,5.601502698378681,2026-04-14 16:12:56.928768,2026-04-14 16:13:00.546927,0 days 00:00:03.618159,82.56308159166231,17.022230748088585,29.196017164782383,-62.0579402117599,39.557228963431996,40.62752939972579,27.561407040976203,34.84722018274607,23.357452908079548,25.190419497891366,54.258066553934256,49.187723462531366,-55.89568682015229,86.46357296171507,96.88809802357615,25.152500654295185,39.515970164489694,23.780211078227847,Unattained target,RandomSampler,"{'sLegPt.rL0': 86.46357296171507, 'sLegPt.lL0': 25.190419497891366, 'sLegPt.rL1': 96.88809802357615, 'sLegPt.lL1': 54.258066553934256, 'sLegPt.x1': 39.515970164489694, 'sLegPt.y1': 23.780211078227847, 'sLegPt.rA1': -55.89568682015229, 'sLegPt.rL2': 25.152500654295185, 'sLegPt.lL2': 49.187723462531366, 'lLegPt.rL0': 39.557228963431996, 'lLegPt.lL0': 82.56308159166231, 'lLegPt.rL1': 40.62752939972579, 'lLegPt.lL1': 17.022230748088585, 'lLegPt.x1': 34.84722018274607, 'lLegPt.y1': 23.357452908079548, 'lLegPt.rA1': -62.0579402117599, 'lLegPt.rL2': 27.561407040976203, 'lLegPt.lL2': 29.196017164782383}",PRUNED
26,26,5.601502549924284,2026-04-14 16:13:00.689060,2026-04-14 16:13:04.310626,0 days 00:00:03.621566,82.56308159166231,17.022230748088585,29.196017164782383,-62.0579402117599,39.557228963431996,40.62752939972579,27.561407040976203,34.84722018274607,23.357452908079548,25.190419497891366,54.258066553934256,49.187723462531366,-55.89568682015229,86.46357296171507,96.88809802357615,25.152500654295185,39.515970164489694,23.780211078227847,Unattained target,RandomSampler,"{'sLegPt.rL0': 86.46357296171507, 'sLegPt.lL0': 25.190419497891366, 'sLegPt.rL1': 96.88809802357615, 'sLegPt.lL1': 54.258066553934256, 'sLegPt.x1': 39.515970164489694, 'sLegPt.y1': 23.780211078227847, 'sLegPt.rA1': -55.89568682015229, 'sLegPt.rL2': 25.152500654295185, 'sLegPt.lL2': 49.187723462531366, 'lLegPt.rL0': 39.557228963431996, 'lLegPt.lL0': 82.56308159166231, 'lLegPt.rL1': 40.62752939972579, 'lLegPt.lL1': 17.022230748088585, 'lLegPt.x1': 34.84722018274607, 'lLegPt.y1': 23.357452908079548, 'lLegPt.rA1': -62.0579402117599, 'lLegPt.rL2': 27.561407040976203, 'lLegPt.lL2': 29.196017164782383}",PRUNED
27,27,5.6886284035789885,2026-04-14 16:13:04.438688,2026-04-14 16:13:08.138689,0 days 00:00:03.700001,21.585807777701024,52.385890058745694,78.13063532569988,-37.651812921894546,50.854418668196075,26.60867506133636,62.72851921175006,41.04186518090202,22.793637652662447,63.21590333920972,67.60468706212583,91.88510314092052,-60.15127432928861,21.411902021756763,94.68427867586482,33.952047862960555,46.71137177900329,25.468226149276063,Unattained target,RandomSampler,,PRUNED
28,28,5.6886282584525745,2026-04-14 16:13:08.266661,2026-04-14 16:13:11.732766,0 days 00:00:03.466105,21.585807777701024,52.385890058745694,78.13063532569988,-37.651812921894546,50.854418668196075,26.60867506133636,62.72851921175006,41.04186518090202,22.793637652662447,63.21590333920972,67.60468706212583,91.88510314092052,-60.15127432928861,21.411902021756763,94.68427867586482,33.952047862960555,46.71137177900329,25.468226149276063,Unattained target,RandomSampler,"{'sLegPt.rL0': 21.411902021756763, 'sLegPt.lL0': 63.21590333920972, 'sLegPt.rL1': 94.68427867586482, 'sLegPt.lL1': 67.60468706212583, 'sLegPt.x1': 46.71137177900329, 'sLegPt.y1': 25.468226149276063, 'sLegPt.rA1': -60.15127432928861, 'sLegPt.rL2': 33.952047862960555, 'sLegPt.lL2': 91.88510314092052, 'lLegPt.rL0': 50.854418668196075, 'lLegPt.lL0': 21.585807777701024, 'lLegPt.rL1': 26.60867506133636, 'lLegPt.lL1': 52.385890058745694, 'lLegPt.x1': 41.04186518090202, 'lLegPt.y1': 22.793637652662447, 'lLegPt.rA1': -37.651812921894546, 'lLegPt.rL2': 62.72851921175006, 'lLegPt.lL2': 78.13063532569988}",PRUNED
