,number,value,datetime_start,datetime_complete,duration,params_highPt.lL1,params_highPt.lL2,params_highPt.lL3,params_highPt.rA2,params_highPt.rL1,params_highPt.rL2,params_highPt.rL3,params_highPt.x2,params_highPt.y2,params_lowPt.lL1,params_lowPt.lL2,params_lowPt.lL3,params_lowPt.rA2,params_lowPt.rL1,params_lowPt.rL2,params_lowPt.rL3,params_lowPt.x2,params_lowPt.y2,user_attrs_prune,system_attrs_cma:generation,system_attrs_cma:optimizer:0,system_attrs_cma:optimizer:1,system_attrs_cma:optimizer:2,system_attrs_cma:optimizer:3,system_attrs_cma:optimizer:4,system_attrs_cma:optimizer:5,system_attrs_cma:optimizer:6,state
59,59,,2026-05-18 14:48:30.197807,2026-05-18 14:48:30.422649,0 days 00:00:00.224842,75.96086729128571,29.755576852034288,53.94408049656106,-37.90235422234176,40.94034471401892,53.82578199534491,71.19226469846105,-7.573151290877874,58.970584547495136,54.664214736167416,55.72242986200565,46.11255487843715,-30.7515472498374,60.45409019588824,55.584752180829106,62.947296884274444,16.04790883043032,-6.8410230532482785,Unfeasible shape,0.0,,,,,,,,PRUNED
60,60,,2026-05-18 14:48:30.532074,2026-05-18 14:48:30.733896,0 days 00:00:00.201822,48.39757998154654,25.84118649829857,81.87467466222296,-31.823964324450124,44.80465564696005,61.149783742569106,29.983979929644292,11.174843706905541,101.54506676998331,69.84980543430041,59.32588261895805,68.14318333221077,-53.412299988827,37.982411146067854,33.84338494289755,11.020214646921868,44.10106216364518,10.957163034757748,Unfeasible shape,0.0,,,,,,,,PRUNED
61,61,,2026-05-18 14:48:30.823464,2026-05-18 14:48:31.065927,0 days 00:00:00.242463,75.90924427478964,18.47201504671183,49.00507440192908,-44.66465571313341,2.1598367644766623,29.701402472335886,16.667485471921832,-26.784383467214063,48.434055595208804,48.97557454868121,45.32937313685492,44.65643510220269,-45.176116058204165,59.72827729845579,41.48054538519473,66.88879552796783,27.7597889215984,-9.626216585148349,Unfeasible shape,0.0,,,,,,,,PRUNED
62,62,,2026-05-18 14:48:31.176160,2026-05-18 14:48:31.400905,0 days 00:00:00.224745,58.46721949119454,57.21798569928367,55.49511219321695,-59.11074576425376,40.325567619743495,70.56573135921944,48.906000645328724,-16.285294677663565,75.89881102314169,63.087106334818685,56.9397987754945,75.92820189226748,-49.82346057317906,30.40301975894565,43.09759089708626,35.487637039517516,33.778070839777165,-10.057958795516491,Unfeasible shape,0.0,,,,,,,,PRUNED
63,63,,2026-05-18 14:48:31.506578,2026-05-18 14:48:31.725329,0 days 00:00:00.218751,50.43532482952043,31.759865101351348,52.93266961402904,-56.1689889319791,51.215650878297325,26.11213356925476,60.311202971502155,15.527258820085066,84.45496223487348,47.25758415867742,9.016921957679108,48.713996957334786,-63.9184072660353,18.793062514112993,54.695672995688994,34.54951459726233,26.274237414246926,6.970684700449972,Unfeasible shape,0.0,,,,,,,,PRUNED
64,64,,2026-05-18 14:48:31.824314,2026-05-18 14:48:32.043031,0 days 00:00:00.218717,41.19451958175398,23.036424371077313,67.11202594064545,-56.33602448534343,47.605609975127486,84.38684559128357,44.02292169011384,1.4107665212148817,54.23647025337064,77.24134493374761,30.70093033374893,48.143089091769816,-48.75022954527863,58.05633132090335,78.00941065517489,38.34000144869502,44.43544114532963,14.297462525761475,Unfeasible shape,0.0,,,,,,,,PRUNED
65,65,,2026-05-18 14:48:32.149257,2026-05-18 14:48:32.379050,0 days 00:00:00.229793,56.405868248917734,48.617519469813665,56.48786537657067,-62.24076916924278,41.33614217674586,55.64703908007287,43.00618309087325,16.548807448749777,99.37091772753718,27.57128780042786,51.34022686122387,67.16046226936439,-29.811323776707702,66.1456234135927,72.59715061199333,39.77884632661025,42.69392275570455,4.4939085514707315,Unfeasible shape,0.0,,,,,,,,PRUNED
66,66,20.093014329327943,2026-05-18 14:48:32.459663,2026-05-18 14:48:47.934970,0 days 00:00:15.475307,43.76008477376319,48.20878086634134,69.67282789148709,-41.14040907374438,77.14927512050484,32.83819522231005,53.21512018875429,3.639715425666317,81.6528204838208,64.09477617221867,55.02766335772147,47.676620602205105,-39.462979807525215,27.168934888246447,32.73559401404148,71.27392977826112,11.65604847014049,-11.807041879555207,,0.0,,,,,,,,COMPLETE
67,67,,2026-05-18 14:48:49.003554,2026-05-18 14:48:49.257423,0 days 00:00:00.253869,55.79616278402573,53.1555155456691,64.01487079483873,-59.530086673376445,77.816131519841,74.98349161748163,68.7175323979302,-19.96941546153259,70.7329781580218,72.87217028795084,72.63803701993861,52.94106725551407,-63.41616493915765,32.75648606623629,35.2558331875862,47.374811019450654,63.112696913094496,9.270629390811465,Unfeasible shape,0.0,,,,,,,,PRUNED
68,68,,2026-05-18 14:48:49.357455,2026-05-18 14:48:49.596375,0 days 00:00:00.238920,51.94882979564571,65.52396957811929,65.44269016193333,-35.0590476010953,39.31615484221246,53.66393828241306,75.65679748981252,25.49026491151922,86.51161039320554,39.646245947115474,64.45254077825152,54.32013922485362,-40.527354392685695,58.777086694407004,40.27089116152435,45.16407712123374,9.449365449197401,5.125694577877695,Unfeasible shape,0.0,,,,,,,,PRUNED
69,69,,2026-05-18 14:48:49.706139,2026-05-18 14:48:49.950280,0 days 00:00:00.244141,58.07485443672492,25.186346495932423,44.77034180343793,-23.47213362569336,28.239553204880796,73.51521558210862,40.198269630581215,-10.447193393065849,10.923925945231652,36.73191839587703,54.55581850521826,49.39076116953248,-28.372587500548427,34.42540677596313,60.68794047186152,73.81182796749827,60.10085430703006,8.997764433306301,Unfeasible shape,0.0,,,,,,,,PRUNED
70,70,,2026-05-18 14:48:50.059097,2026-05-18 14:48:50.283662,0 days 00:00:00.224565,54.54766088918451,56.83175461061966,34.121122215257074,-57.31132211230714,62.860707903612834,61.06204335807975,30.733816930321613,3.3120765022358682,10.262246135847015,42.575179781744204,54.96729116535634,72.02503296487708,-24.95505604828501,52.629158926199324,44.70757718974834,33.217690574383255,21.22068306398056,7.266696631225791,Unfeasible shape,0.0,,,,,,,,PRUNED
71,71,,2026-05-18 14:48:50.373647,2026-05-18 14:48:50.601696,0 days 00:00:00.228049,65.22039257154921,37.475145789398944,64.03557838570958,-52.942696495477726,49.381779257518254,29.343897854140163,31.199942297718213,8.566211038963694,59.39397172752844,60.421152396613444,58.45293816843762,77.17119006522336,-49.434602206381086,27.056213062582742,36.985796798259116,44.112694313061326,39.49644039239418,0.7810856857814272,Unfeasible shape,0.0,,,,,,,,PRUNED
72,72,,2026-05-18 14:48:50.691089,2026-05-18 14:48:50.918929,0 days 00:00:00.227840,14.70646842270544,67.63755621813186,63.171546531031574,-69.53899779591129,41.76528197059223,55.32375759417684,43.55621734917196,17.334710785793412,102.79606517540252,33.477289750257306,51.13698364389304,39.046364709974206,-57.35899461868445,32.87753339268089,47.4303954500689,20.633849375794487,56.09144794136911,-0.43913928029748206,Unfeasible shape,0.0,,,,,,,,PRUNED
73,73,16.436771286853954,2026-05-18 14:48:51.023837,2026-05-18 14:49:04.819962,0 days 00:00:13.796125,39.29046866320666,44.02242047952802,47.22254842146678,-52.8655239416602,55.98266185838678,52.659808884599045,64.74269235523217,-2.4579324926147876,46.131552328045004,48.002228900018885,43.025514586296985,66.14230214449432,-62.639232092121816,62.943007602664075,54.729765939507,60.418587534853145,22.330765781274387,6.34452737476542,,0.0,,,,,,,,COMPLETE
74,74,,2026-05-18 14:49:06.218632,2026-05-18 14:49:06.447296,0 days 00:00:00.228664,43.84106567819745,41.83448293905107,55.84441063711856,-39.42857778536105,38.511422102513585,34.182484807947,48.88387949715103,9.908783421950893,37.68720852755797,41.264031542681295,62.67533771956858,43.757991924257894,-49.036765427244966,22.35934515371707,24.752851548114347,22.797485207832548,51.268461275135195,1.6778418584894794,Unfeasible shape,1.0,800495f81a0000000000008c0a636d6165732e5f636d61948c03434d419493942981947d94288c065f6e5f64696d944b128c085f706f7073697a65944b0c8c035f6d75944b068c075f6d755f656666948c166e756d70792e5f636f72652e6d756c74696172726179948c067363616c61729493948c056e756d7079948c0564747970659493948c02663894898887945294284b038c013c944e4e4e4affffffff4affffffff4b00749462430880dad490eed50d4094869452948c035f636394680b68114308d7dffc4b9206c83f94869452948c035f633194680b681143087285984447c6753f94869452948c045f636d7594680b6811430875ff3a653344843f94869452948c085f635f7369676d6194680b68114308d7ceaff0d16fcb3f94869452948c085f645f7369676d6194680b68114308dbf9153efa6df33f94869452948c035f636d944b018c065f6368695f6e94474010bcc346ef3e1c8c085f776569676874739468098c0c5f7265636f6e737472756374949394680c8c076e6461727261799493944b0085944301629487945294284b014b0c85946811894360251dce45f8c0d93fcd6a45d98637d03fe5e6d38bbf46c53fd5e1f2b255b8ba3f3b5824a7eae0ac3fb1111496e59e913fa522ae8d56caaabf26f884e001c4c2bfc263a6451269cdbfcbaf7ab35c77d3bf6b131cbbecc5d7bf1fa3234c7cb4dbbf947494628c085f705f7369676d6194682f68314b008594683387945294284b014b1285946811894390fd7a94c32abddc3f48fc3efd27a5dcbf25451510d4c0c53f3dba72cfc57bdbbfa71c33b31730e73fcc8ca9ba7287d0bf23b8e550abc5cf3f654f94de0a2fc63fc28ea6a11deed0bf239e34d726a5ddbf334c6d23e7fad93f20c94e9f043cc2bf3598a522c3b0e5bf3b587787abf1ac3f802c2c4c162bedbf2e4c50e4e76fbabfe000fc55e1fee7bf3a2ddd956a0cef3f947494628c035f706394682f68314b008594683387945294284b014b12859468118943905a2e349bd417db3f80b7acd93101dbbff95d1d6ee881c43f47144e8fd7e8d9bf0f158aab23dce53f6e65f1643c2acfbf384f79fedcf3cd3fc1f63168cfe9c43f0878b8d0cfebcfbff0ca799887f2dbbf55edd565037ed83fbcd8449daf30c1bfec6a990bc372e4bfd04e59a25349ab3fd32af29e747febbf9a4e91ca50ecb8bf5f53c5a0159fe6bfb96b3d393845ed3f947494628c055f6d65616e94682f68314b008594683387945294284b014b128594681189439096b40c132701e23f93a0574f0b01dc3fd517ab8d35c2e03f52678b44872adc3f2dc40cb4113ce33f392e4266b9b1dd3fd3e93904a81be13f37dbaa860dc6e03fdcce1d0167a3dd3f4613465f55dddb3f1846f542e4cfe13f3a87bf7469bade3fc57acb0ecff2d93fd91c99119,a40e03f7b7a02ecb8dcd73f6f866d49f913df3fe0f228462b4ed93ffc2e2971c854e43f947494628c055f635f316494682f68314b008594683387945294284b014bab859468118942580500001eb6935f6c6cef3f30518f5d410c1f3f4b9287ebf03084bfb8dfa2db7fd17e3fe446836577448a3f483efe9d404b7b3f8bb9be18e0a44c3f85d0927961226ebfc9ca533f9fcd6a3f8085ba1c79e372bf8cfc7d10e824833ffcf3ae6fc30e93bf72896d9ce87a903fdd81e8d1f473763ff3a2071be3317bbf58ea088db5bb383f79ca5f6bb1f4913f944dd4c467cb78bf6deb8d673615f03fd4af48ea337f583fdffdc459a0a1803f60f8194806ae36bfbad7254545c566bf580b0ed3c9856bbf80de272efb00f1bedc9931452fac4d3f16119bf3fbc3823fb00469ab5c6c513f5bf3d4b559c162bfc888e97bcc9e383f04a32eeb9ecd7dbff5d52703e6f5763ffb79553137e2403fff7e3bfd72eb843f0aa3f7d6b65881bfca554bc787b6ef3f906504b5a0a7573fbea4d100cc82773f0417e7d965a9813f042c50457e5e713f04b75a7a186a80bfd8af96fe55fe653fa2e71c4f80897fbf21f9934cf31f763f12852a6370d66cbf22e919ba8752853facaee356428c553f0504efbe730c67bf5cfe6afffd1b3d3f06369af1f3ed383fe8adbdd9ca68193fb814ea171f12ef3f5a7d8c05062793bfacbb6dc8a066683f8048e2bcdbb487bfb3d131d9efd98d3fd17c7833bb67803f70fde97489cd67bfb62e9f46674c8cbf28f9e22a13b567bf22c1af345ff971bf7e4ce7e3d0d7803ffa7e36287462713fc76dfd2c2bde723f5f3e6752018e6cbf3b339c4b20e0603f5ee523a16e86ef3fcdcc2664e07176bf5025e3c15c146bbf7c772efbb6bc913f4e264e5867be473f84a10662e8b23d3f7e6f381cea2f6fbf982bf127a03d72bf2d4e503c0de68bbf7cd83d5550de673f291b707779fc70bf94ad252d5e2587bf28c9de519edf8ebf695f47533e38743f87b1aa9494adef3f20a54a89c59478bf9e10f021a5d47d3f0e6c0ab0997b66bf675378f948ce893f30308937cec177bf62f0c2854cce663f2fd23073c7e77dbf1c730f54f55145bf7aa999d943eb713f2ca165ea61fa39bfda9ce7d555836e3f47bd873dbd9872bfff46a08b52c5ef3f53a1f98d24a77c3f8d2f8fe1769053bf60cad14919fc783f171d67ef6f3584bf8ed08fdfa57953bfd8ac6cb04d1f82bfdd3bc7bdb968803fb96fd704414c543fad4b965032677a3f4bee1acae2954a3fdc64ff854543443f647d3f4e788aef3f4e5eea6ae7666a3f83a8b922a8ee6cbf6558eabc4e5f903fa957af7cbb6b63bf9a2bd83c79a0883fd205aad251ef80bff650f4382cf773bfa29ea028c05542bfc2985621cdd962bf6e22f3674b2c6e3f41edb573ac0ff03f226c3655ee807f3fdd37,de525c92763f6cb24b927ad17bbfb235072a1966493fcc33945cfb7666bfc6b57ef29186693f26a80543082455bfcb54d430952e6e3f968e1280b4ca6ebf879fcf971392ef3f6e5da24f105f7d3f25de958517fb51bf00b5475ae02f773fcbe9cbf4400c6e3f4b5c025ff62b643f857efca0d1e1803f611a64bb37316d3f66cf535fdddf623fbc3b16fec4f3ef3f767660e460e08ebf39520230753180bf4cb0097c2c546b3f03ede055b11764bf4cf1ee74abd44ebf90e23b98de8221bf45051816b90f603f2054108e0c0ff03f6552a9aef1e3793fc816e5a7172c843f438aebc0584e6d3f475e81db2451593f796318831f758a3fdef2380018688cbf2ba6de3036f1ef3ff3e516edd4e86ebf791a0de51654593fdd324a6d915176bf1c7c6fa0733d6bbfc0c03fdb079123bf36cad4165ce1ef3fc183e45ffe41663f6fbafd6828fc73bfa601e49333a592bf8178befa2d6a733ff7d98a168732f03f386f70f83290833fb5e28a7c7092813fba7becd0a7577dbf3c61fd50f594ef3f4586856c4a1789bff71724911f8e82bfb5485e6eb255ef3fecf19db920a0413f6be94eb6b3f9ef3f947494628c065f7369676d6194680b681143081c220f62eb91c33f94869452948c025f44944e8c025f42944e8c075f626f756e647394682f68314b008594683387945294284b014b124b02869468118942200100000000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f0000000000000000000000000000f03f947494628c115f6e5f6d61785f726573616d706c696e67944bb48c025f67944b018c095f6c725f616461707494898c065f616c70686194473ff66666666666668c0a5f626574615f6d65616e94473fb999999999999a8c0b5f626574615f5369676d6194473f9eb851eb851eb88c065f67616d6d6194473fb999999999999a8c065f456d65616e94682f68314b008594683387945294284b014b124b01869468118943900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000947494628c075f455369676d6194682f68314b008594683387945294284b014d44014b01869468118942200a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000947494628c065f566d65616e944700000000000000008c075f565369676d61944700000000000000008c095f6574615f6d65616e94473ff00000000000008c0a5f6574615f5369676d6194473ff00000000000008c055f746f6c7894680b6811430816383daccc74473d94869452948c075f746f6c787570944740c38800000000008c075f746f6c66756e94473d719799812dea118c105f746f6c636f6e646974696f6e636f76944742d6bcc41e9000008c0d5f66756e686973745f7465726d944b378c0f5f66756e686973745f76616c75657394682f68314b008594683387945294284b014b6e85946811894270030000a10100020003ff0001000000000000007e2db252a86d30409ad84be1ac934040010000000000000000000000000000004c6f67206f6620746865206d756c74697661726961746520742d646973747269627574696f6e2070726f626162696c6974792064656e736980c155,c2fd7f000080c155c2fd7f000080c155c2fd7f0000606356a604020000306ea5a004020000606356a60402000000000000000000000000000000000000000000000000000000000000000000000000000000000000b02224a704020000303924a704020000b02224a7040200001a001a001900206c01000000000000000000000000000000010000000000000000000000000000002020202020202020202066756e637469000000000000000000000000000000000000000000000000606356a604020000306ea5a004020000606356a6040200002020202020206c6f67706466203a204c6f67206f66207468652070726f626162696c6974792064656e7369747920667500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000276c6f63272c2027606356a604020000306ea5a004020000606356a60402000072272066726f6d209474946275622e,PRUNED
