Study                  : no-name-b33cf3c0-5860-44cd-8f60-cf545cc2eb69
- Start                : 2026-05-12 22:08:41.725436
- End                  : 2026-05-13 04:48:47.042927
- Duration             : 6:40:05.317491
- Sampler              : CmaEsSampler
- Pruner               : HyperbandPruner
- Trials               : 2000
-- Completed trials    : 1411, 70.55 %
-- Pruned trials       : 589, 29.45 %
--- Unfeasible shapes  : 589, 100.00 %
--- Unattained targets : 0, 0.00 %
-- Failed trials       : 0, 0.00 %
-- Parameters          :
                         lowPt.rL1	: [10,100]
                         lowPt.rL2	: [10,100]
                         lowPt.x2	: [0,75]
                         lowPt.y2	: [0,75]
                         lowPt.rA2	: [-80,-20]
                         lowPt.rL3	: [10,100]
                         highPt.rL1	: [10,100]
                         highPt.rL2	: [10,100]
                         highPt.x2	: [0,75]
                         highPt.y2	: [0,75]
                         highPt.rA2	: [-80,-20]
                         highPt.rL3	: [10,100]
-- Results             : 
                         Trial number : 1711, Value : 41.023770, Duration : 0:00:13.148322
                         Trial number : 935, Value : 41.023944, Duration : 0:00:17.002537
                         Trial number : 1021, Value : 41.024033, Duration : 0:00:17.424159
                         Trial number : 1418, Value : 41.024042, Duration : 0:00:14.847150
                         Trial number : 1738, Value : 41.024382, Duration : 0:00:14.343206
                         Trial number : 1850, Value : 41.024466, Duration : 0:00:13.351829
                         Trial number : 1721, Value : 41.025015, Duration : 0:00:15.521341
                         Trial number : 1745, Value : 41.025026, Duration : 0:00:14.605440
                         Trial number : 880, Value : 41.025155, Duration : 0:00:16.017712
                         Trial number : 1114, Value : 41.025260, Duration : 0:00:20.070729
                         Trial number : 1681, Value : 41.025362, Duration : 0:00:15.123062
                         Trial number : 842, Value : 41.025564, Duration : 0:00:16.144613
                         Trial number : 1247, Value : 41.025715, Duration : 0:00:14.624215
                         Trial number : 540, Value : 41.025807, Duration : 0:00:18.448795
                         Trial number : 1496, Value : 41.026021, Duration : 0:00:13.574842
                         Trial number : 1562, Value : 41.026101, Duration : 0:00:14.694547
                         Trial number : 1191, Value : 41.026531, Duration : 0:00:15.022871
                         Trial number : 1719, Value : 41.026785, Duration : 0:00:13.107305
                         Trial number : 1181, Value : 41.026981, Duration : 0:00:15.457023
                         Trial number : 1056, Value : 41.027154, Duration : 0:00:17.112147
                         Trial number : 1534, Value : 41.027309, Duration : 0:00:12.899988
                         Trial number : 1015, Value : 41.027554, Duration : 0:00:17.552996
                         Trial number : 1587, Value : 41.027562, Duration : 0:00:12.901777
                         Trial number : 1500, Value : 41.027631, Duration : 0:00:15.237032
                         Trial number : 677, Value : 41.027884, Duration : 0:00:15.660824
                         Trial number : 1774, Value : 41.028086, Duration : 0:00:14.879397
                         Trial number : 1593, Value : 41.028089, Duration : 0:00:17.954534
                         Trial number : 987, Value : 41.028438, Duration : 0:00:15.661648
                         Trial number : 1604, Value : 41.028575, Duration : 0:00:14.160486
                         Trial number : 1549, Value : 41.028696, Duration : 0:00:13.237466
                         Trial number : 1428, Value : 41.029198, Duration : 0:00:16.528408
                         Trial number : 1002, Value : 41.029589, Duration : 0:00:24.533343
                         Trial number : 1297, Value : 41.029886, Duration : 0:00:15.640611
                         Trial number : 1676, Value : 41.029909, Duration : 0:00:13.939597
                         Trial number : 1124, Value : 41.030089, Duration : 0:00:18.164204
                         Trial number : 1510, Value : 41.030224, Duration : 0:00:12.448702
                         Trial number : 906, Value : 41.030238, Duration : 0:00:18.204879
                         Trial number : 1483, Value : 41.030334, Duration : 0:00:14.014354
                         Trial number : 1594, Value : 41.030509, Duration : 0:00:14.763921
                         Trial number : 1041, Value : 41.030614, Duration : 0:00:16.335789
                         Trial number : 1622, Value : 41.030812, Duration : 0:00:14.638986
                         Trial number : 1868, Value : 41.031050, Duration : 0:00:13.031125
                         Trial number : 1504, Value : 41.031236, Duration : 0:00:16.765274
                         Trial number : 1442, Value : 41.031604, Duration : 0:00:14.406782
                         Trial number : 788, Value : 41.031738, Duration : 0:00:15.625804
                         Trial number : 1101, Value : 41.032119, Duration : 0:00:15.330611
                         Trial number : 1671, Value : 41.032172, Duration : 0:00:16.780010
                         Trial number : 853, Value : 41.032506, Duration : 0:00:15.545443
                         Trial number : 846, Value : 41.033051, Duration : 0:00:15.652082
                         Trial number : 845, Value : 41.033121, Duration : 0:00:15.950110
                         Trial number : 1726, Value : 41.033291, Duration : 0:00:14.898481
                         Trial number : 1082, Value : 41.033562, Duration : 0:00:18.127171
                         Trial number : 1369, Value : 41.033949, Duration : 0:00:17.088257
                         Trial number : 1908, Value : 41.034155, Duration : 0:00:13.008633
                         Trial number : 1079, Value : 41.034566, Duration : 0:00:14.238695
                         Trial number : 1439, Value : 41.035516, Duration : 0:00:16.396074
                         Trial number : 1059, Value : 41.035732, Duration : 0:00:16.971915
                         Trial number : 1461, Value : 41.035814, Duration : 0:00:15.627342
                         Trial number : 1519, Value : 41.036033, Duration : 0:00:15.191862
                         Trial number : 1574, Value : 41.036249, Duration : 0:00:16.672842
                         Trial number : 1145, Value : 41.036350, Duration : 0:00:14.540079
                         Trial number : 1740, Value : 41.036353, Duration : 0:00:12.832221
                         Trial number : 1266, Value : 41.036424, Duration : 0:00:16.991376
                         Trial number : 1423, Value : 41.036632, Duration : 0:00:12.907246
                         Trial number : 810, Value : 41.037257, Duration : 0:00:15.668819
                         Trial number : 1714, Value : 41.037619, Duration : 0:00:13.339169
                         Trial number : 1518, Value : 41.038029, Duration : 0:00:16.875815
                         Trial number : 742, Value : 41.038129, Duration : 0:00:14.020912
                         Trial number : 1304, Value : 41.038137, Duration : 0:00:15.407007
                         Trial number : 1027, Value : 41.038211, Duration : 0:00:13.752684
                         Trial number : 981, Value : 41.038450, Duration : 0:00:16.004654
                         Trial number : 1048, Value : 41.038666, Duration : 0:00:15.439133
                         Trial number : 1718, Value : 41.038941, Duration : 0:00:14.917616
                         Trial number : 1303, Value : 41.039295, Duration : 0:00:13.683942
                         Trial number : 1243, Value : 41.039317, Duration : 0:00:13.478740
                         Trial number : 1441, Value : 41.039333, Duration : 0:00:15.323317
                         Trial number : 1433, Value : 41.040039, Duration : 0:00:15.409498
                         Trial number : 1685, Value : 41.040162, Duration : 0:00:13.201206
                         Trial number : 1107, Value : 41.040233, Duration : 0:00:19.520356
                         Trial number : 948, Value : 41.040355, Duration : 0:00:17.110384
                         Trial number : 843, Value : 41.040707, Duration : 0:00:16.131867
                         Trial number : 992, Value : 41.041158, Duration : 0:00:13.913201
                         Trial number : 879, Value : 41.041182, Duration : 0:00:17.293510
                         Trial number : 942, Value : 41.041546, Duration : 0:00:15.854944
                         Trial number : 1678, Value : 41.041928, Duration : 0:00:13.349880
                         Trial number : 988, Value : 41.042567, Duration : 0:00:15.565833
                         Trial number : 1590, Value : 41.042586, Duration : 0:00:14.652259
                         Trial number : 784, Value : 41.042610, Duration : 0:00:16.534533
                         Trial number : 878, Value : 41.042673, Duration : 0:00:17.401369
                         Trial number : 1557, Value : 41.042698, Duration : 0:00:15.087683
                         Trial number : 1565, Value : 41.042785, Duration : 0:00:13.077247
                         Trial number : 1529, Value : 41.042993, Duration : 0:00:12.880128
                         Trial number : 1152, Value : 41.043253, Duration : 0:00:15.795766
                         Trial number : 824, Value : 41.043706, Duration : 0:00:16.413627
                         Trial number : 1277, Value : 41.043753, Duration : 0:00:14.109806
                         Trial number : 858, Value : 41.043964, Duration : 0:00:17.604311
                         Trial number : 1538, Value : 41.044629, Duration : 0:00:12.947128
                         Trial number : 1576, Value : 41.045047, Duration : 0:00:14.726659
                         Trial number : 1046, Value : 41.045132, Duration : 0:00:13.468114
                         Trial number : 628, Value : 41.046127, Duration : 0:00:14.652307
                         Trial number : 1595, Value : 41.046636, Duration : 0:00:15.320425
                         Trial number : 1157, Value : 41.047353, Duration : 0:00:17.172964
                         Trial number : 1185, Value : 41.047494, Duration : 0:00:14.507260
                         Trial number : 1658, Value : 41.047605, Duration : 0:00:15.192984
                         Trial number : 1450, Value : 41.047770, Duration : 0:00:15.411521
                         Trial number : 1355, Value : 41.047933, Duration : 0:00:16.107745
                         Trial number : 1445, Value : 41.048228, Duration : 0:00:12.881666
                         Trial number : 1502, Value : 41.049269, Duration : 0:00:15.681266
                         Trial number : 1083, Value : 41.049330, Duration : 0:00:17.016866
                         Trial number : 909, Value : 41.049827, Duration : 0:00:15.984427
                         Trial number : 1040, Value : 41.049928, Duration : 0:00:14.250379
                         Trial number : 896, Value : 41.050732, Duration : 0:00:15.581018
                         Trial number : 1214, Value : 41.050961, Duration : 0:00:15.212771
                         Trial number : 1465, Value : 41.050978, Duration : 0:00:12.974520
                         Trial number : 1236, Value : 41.051458, Duration : 0:00:14.405589
                         Trial number : 665, Value : 41.051726, Duration : 0:00:15.741532
                         Trial number : 901, Value : 41.052557, Duration : 0:00:17.246699
                         Trial number : 518, Value : 41.052780, Duration : 0:00:16.889018
                         Trial number : 1556, Value : 41.052891, Duration : 0:00:13.098234
                         Trial number : 350, Value : 41.053015, Duration : 0:00:17.176137
                         Trial number : 1093, Value : 41.053402, Duration : 0:00:16.227597
                         Trial number : 1708, Value : 41.054169, Duration : 0:00:17.169095
                         Trial number : 1432, Value : 41.054301, Duration : 0:00:14.646356
                         Trial number : 833, Value : 41.054655, Duration : 0:00:15.910735
                         Trial number : 1211, Value : 41.054866, Duration : 0:00:17.242371
                         Trial number : 894, Value : 41.055573, Duration : 0:00:13.957571
                         Trial number : 1444, Value : 41.055605, Duration : 0:00:14.327596
                         Trial number : 1044, Value : 41.055820, Duration : 0:00:14.722859
                         Trial number : 839, Value : 41.056185, Duration : 0:00:16.590702
                         Trial number : 972, Value : 41.056989, Duration : 0:00:14.045039
                         Trial number : 497, Value : 41.057141, Duration : 0:00:18.216278
                         Trial number : 908, Value : 41.057213, Duration : 0:00:13.724648
                         Trial number : 961, Value : 41.057861, Duration : 0:00:16.368446
                         Trial number : 567, Value : 41.060793, Duration : 0:00:18.263337
                         Trial number : 1193, Value : 41.061691, Duration : 0:00:17.856483
                         Trial number : 868, Value : 41.061776, Duration : 0:00:14.450526
                         Trial number : 1212, Value : 41.062002, Duration : 0:00:15.090007
                         Trial number : 1204, Value : 41.062335, Duration : 0:00:17.414551
                         Trial number : 1702, Value : 41.062546, Duration : 0:00:17.532737
                         Trial number : 1382, Value : 41.062752, Duration : 0:00:15.208617
                         Trial number : 1125, Value : 41.063007, Duration : 0:00:16.491912
                         Trial number : 557, Value : 41.063306, Duration : 0:00:17.861164
                         Trial number : 1516, Value : 41.063683, Duration : 0:00:13.742203
                         Trial number : 1381, Value : 41.064180, Duration : 0:00:15.338076
                         Trial number : 1339, Value : 41.064788, Duration : 0:00:15.959488
                         Trial number : 1054, Value : 41.066672, Duration : 0:00:15.893573
                         Trial number : 1545, Value : 41.066892, Duration : 0:00:16.883795
                         Trial number : 616, Value : 41.068199, Duration : 0:00:16.255332
                         Trial number : 1555, Value : 41.068542, Duration : 0:00:13.380004
                         Trial number : 1105, Value : 41.068671, Duration : 0:00:19.622067
                         Trial number : 1241, Value : 41.069169, Duration : 0:00:13.149433
                         Trial number : 841, Value : 41.069584, Duration : 0:00:17.215850
                         Trial number : 520, Value : 41.069816, Duration : 0:00:15.138067
                         Trial number : 917, Value : 41.069818, Duration : 0:00:15.596446
                         Trial number : 1457, Value : 41.069828, Duration : 0:00:12.950458
                         Trial number : 1156, Value : 41.069832, Duration : 0:00:17.011532
                         Trial number : 658, Value : 41.069916, Duration : 0:00:15.651209
                         Trial number : 1010, Value : 41.069918, Duration : 0:00:17.437699
                         Trial number : 1326, Value : 41.069946, Duration : 0:00:15.012058
                         Trial number : 781, Value : 41.070103, Duration : 0:00:16.290848
                         Trial number : 526, Value : 41.070427, Duration : 0:00:14.749793
                         Trial number : 1242, Value : 41.070497, Duration : 0:00:13.576116
                         Trial number : 1260, Value : 41.070816, Duration : 0:00:14.764902
                         Trial number : 991, Value : 41.071175, Duration : 0:00:16.265050
                         Trial number : 1055, Value : 41.071281, Duration : 0:00:15.388014
                         Trial number : 982, Value : 41.071514, Duration : 0:00:16.947512
                         Trial number : 1372, Value : 41.071726, Duration : 0:00:16.684249
                         Trial number : 1205, Value : 41.072874, Duration : 0:00:17.226486
                         Trial number : 1289, Value : 41.074171, Duration : 0:00:12.879652
                         Trial number : 1104, Value : 41.074323, Duration : 0:00:16.650875
                         Trial number : 603, Value : 41.074890, Duration : 0:00:17.079889
                         Trial number : 1328, Value : 41.074918, Duration : 0:00:15.051984
                         Trial number : 1287, Value : 41.075577, Duration : 0:00:13.104686
                         Trial number : 1389, Value : 41.076147, Duration : 0:00:15.139967
                         Trial number : 1546, Value : 41.076777, Duration : 0:00:16.739321
                         Trial number : 1198, Value : 41.076975, Duration : 0:00:13.698585
                         Trial number : 856, Value : 41.077261, Duration : 0:00:15.722620
                         Trial number : 1434, Value : 41.077417, Duration : 0:00:13.008193
                         Trial number : 688, Value : 41.077754, Duration : 0:00:14.918179
                         Trial number : 1452, Value : 41.078246, Duration : 0:00:13.221757
                         Trial number : 1121, Value : 41.080773, Duration : 0:00:17.442561
                         Trial number : 1188, Value : 41.081769, Duration : 0:00:15.567473
                         Trial number : 1087, Value : 41.081839, Duration : 0:00:15.277424
                         Trial number : 907, Value : 41.082418, Duration : 0:00:15.474534
                         Trial number : 836, Value : 41.082867, Duration : 0:00:17.345547
                         Trial number : 1283, Value : 41.083256, Duration : 0:00:15.447723
                         Trial number : 1361, Value : 41.083491, Duration : 0:00:13.297745
                         Trial number : 772, Value : 41.083514, Duration : 0:00:16.332530
                         Trial number : 1034, Value : 41.083737, Duration : 0:00:17.178225
                         Trial number : 911, Value : 41.083853, Duration : 0:00:17.878125
                         Trial number : 1535, Value : 41.084411, Duration : 0:00:13.167079
                         Trial number : 914, Value : 41.084704, Duration : 0:00:13.921101
                         Trial number : 1624, Value : 41.086093, Duration : 0:00:15.261935
                         Trial number : 1480, Value : 41.086170, Duration : 0:00:13.072311
                         Trial number : 398, Value : 41.086468, Duration : 0:00:17.893557
                         Trial number : 1089, Value : 41.086553, Duration : 0:00:16.335996
                         Trial number : 1298, Value : 41.086584, Duration : 0:00:14.410303
                         Trial number : 1475, Value : 41.087251, Duration : 0:00:14.968853
                         Trial number : 544, Value : 41.087792, Duration : 0:00:14.133347
                         Trial number : 1552, Value : 41.088780, Duration : 0:00:14.962041
                         Trial number : 1166, Value : 41.089064, Duration : 0:00:13.950254
                         Trial number : 528, Value : 41.089123, Duration : 0:00:16.898070
                         Trial number : 634, Value : 41.089680, Duration : 0:00:18.726589
                         Trial number : 1308, Value : 41.089746, Duration : 0:00:13.061260
                         Trial number : 1365, Value : 41.090558, Duration : 0:00:14.704456
                         Trial number : 1132, Value : 41.091477, Duration : 0:00:18.674018
                         Trial number : 1077, Value : 41.091590, Duration : 0:00:16.419152
                         Trial number : 614, Value : 41.092327, Duration : 0:00:17.327097
                         Trial number : 1137, Value : 41.092551, Duration : 0:00:15.103784
                         Trial number : 769, Value : 41.092690, Duration : 0:00:16.260571
                         Trial number : 1208, Value : 41.093064, Duration : 0:00:13.667262
                         Trial number : 626, Value : 41.093950, Duration : 0:00:16.908324
                         Trial number : 1115, Value : 41.094197, Duration : 0:00:22.837064
                         Trial number : 1151, Value : 41.095118, Duration : 0:00:17.120969
                         Trial number : 718, Value : 41.095419, Duration : 0:00:16.849499
                         Trial number : 956, Value : 41.096565, Duration : 0:00:13.980579
                         Trial number : 941, Value : 41.099278, Duration : 0:00:15.054243
                         Trial number : 588, Value : 41.099917, Duration : 0:00:16.196790
                         Trial number : 1362, Value : 41.100221, Duration : 0:00:15.751373
                         Trial number : 844, Value : 41.100699, Duration : 0:00:17.221476
                         Trial number : 822, Value : 41.100776, Duration : 0:00:14.184607
                         Trial number : 875, Value : 41.100787, Duration : 0:00:17.541550
                         Trial number : 767, Value : 41.100929, Duration : 0:00:15.520092
                         Trial number : 755, Value : 41.101070, Duration : 0:00:17.152267
                         Trial number : 940, Value : 41.101276, Duration : 0:00:17.062314
                         Trial number : 1119, Value : 41.101601, Duration : 0:00:14.649511
                         Trial number : 450, Value : 41.101982, Duration : 0:00:16.720162
                         Trial number : 1240, Value : 41.102839, Duration : 0:00:14.778972
                         Trial number : 576, Value : 41.102904, Duration : 0:00:17.095660
                         Trial number : 548, Value : 41.103462, Duration : 0:00:15.487170
                         Trial number : 637, Value : 41.103970, Duration : 0:00:16.112973
                         Trial number : 1370, Value : 41.104467, Duration : 0:00:13.754306
                         Trial number : 652, Value : 41.104854, Duration : 0:00:15.134626
                         Trial number : 952, Value : 41.104923, Duration : 0:00:16.099102
                         Trial number : 965, Value : 41.105362, Duration : 0:00:13.872787
                         Trial number : 1158, Value : 41.105556, Duration : 0:00:17.121170
                         Trial number : 1384, Value : 41.105861, Duration : 0:00:13.018932
                         Trial number : 1172, Value : 41.106155, Duration : 0:00:16.414096
                         Trial number : 1175, Value : 41.107454, Duration : 0:00:15.983276
                         Trial number : 754, Value : 41.108353, Duration : 0:00:17.577533
                         Trial number : 1009, Value : 41.109869, Duration : 0:00:14.401753
                         Trial number : 1358, Value : 41.110857, Duration : 0:00:14.910854
                         Trial number : 1321, Value : 41.111528, Duration : 0:00:15.105513
                         Trial number : 727, Value : 41.112106, Duration : 0:00:16.268518
                         Trial number : 997, Value : 41.112787, Duration : 0:00:18.090185
                         Trial number : 1058, Value : 41.113036, Duration : 0:00:15.430898
                         Trial number : 1285, Value : 41.113133, Duration : 0:00:14.432665
                         Trial number : 946, Value : 41.113273, Duration : 0:00:17.516109
                         Trial number : 913, Value : 41.113314, Duration : 0:00:17.643947
                         Trial number : 429, Value : 41.113730, Duration : 0:00:15.651906
                         Trial number : 641, Value : 41.113875, Duration : 0:00:16.555054
                         Trial number : 963, Value : 41.114115, Duration : 0:00:14.190220
                         Trial number : 1159, Value : 41.114427, Duration : 0:00:17.280993
                         Trial number : 862, Value : 41.114851, Duration : 0:00:15.231894
                         Trial number : 1279, Value : 41.115485, Duration : 0:00:17.781651
                         Trial number : 1371, Value : 41.115976, Duration : 0:00:15.073877
                         Trial number : 1292, Value : 41.116026, Duration : 0:00:14.534438
                         Trial number : 1262, Value : 41.116165, Duration : 0:00:16.351895
                         Trial number : 1020, Value : 41.116215, Duration : 0:00:14.140028
                         Trial number : 936, Value : 41.116541, Duration : 0:00:15.451001
                         Trial number : 926, Value : 41.116557, Duration : 0:00:15.964477
                         Trial number : 877, Value : 41.116651, Duration : 0:00:13.671618
                         Trial number : 1170, Value : 41.116854, Duration : 0:00:17.770448
                         Trial number : 1410, Value : 41.117003, Duration : 0:00:15.077227
                         Trial number : 1336, Value : 41.117207, Duration : 0:00:14.521333
                         Trial number : 1259, Value : 41.117521, Duration : 0:00:17.099510
                         Trial number : 820, Value : 41.119788, Duration : 0:00:13.999778
                         Trial number : 1068, Value : 41.120054, Duration : 0:00:16.434965
                         Trial number : 531, Value : 41.120463, Duration : 0:00:18.352037
                         Trial number : 1225, Value : 41.120469, Duration : 0:00:15.221603
                         Trial number : 968, Value : 41.120502, Duration : 0:00:15.127625
                         Trial number : 804, Value : 41.121297, Duration : 0:00:16.385419
                         Trial number : 1271, Value : 41.121361, Duration : 0:00:16.038058
                         Trial number : 541, Value : 41.122219, Duration : 0:00:17.134072
                         Trial number : 334, Value : 41.123007, Duration : 0:00:16.273710
                         Trial number : 714, Value : 41.123015, Duration : 0:00:14.373502
                         Trial number : 1324, Value : 41.123091, Duration : 0:00:14.056845
                         Trial number : 857, Value : 41.124861, Duration : 0:00:13.540380
                         Trial number : 1284, Value : 41.124903, Duration : 0:00:15.089456
                         Trial number : 1446, Value : 41.125193, Duration : 0:00:15.612778
                         Trial number : 275, Value : 41.125762, Duration : 0:00:17.469849
                         Trial number : 897, Value : 41.125786, Duration : 0:00:15.767848
                         Trial number : 795, Value : 41.127178, Duration : 0:00:15.326039
                         Trial number : 977, Value : 41.127284, Duration : 0:00:15.505637
                         Trial number : 869, Value : 41.127386, Duration : 0:00:13.928765
                         Trial number : 1505, Value : 41.127523, Duration : 0:00:13.485812
                         Trial number : 1269, Value : 41.127724, Duration : 0:00:16.286363
                         Trial number : 1250, Value : 41.128222, Duration : 0:00:15.125181
                         Trial number : 883, Value : 41.129118, Duration : 0:00:15.999932
                         Trial number : 199, Value : 41.132126, Duration : 0:00:21.107942
                         Trial number : 1213, Value : 41.132674, Duration : 0:00:13.252773
                         Trial number : 488, Value : 41.133914, Duration : 0:00:16.100431
                         Trial number : 954, Value : 41.134100, Duration : 0:00:13.728068
                         Trial number : 1322, Value : 41.134154, Duration : 0:00:17.279864
                         Trial number : 1331, Value : 41.134354, Duration : 0:00:17.201082
                         Trial number : 1080, Value : 41.135172, Duration : 0:00:15.850175
                         Trial number : 1253, Value : 41.135687, Duration : 0:00:14.369566
                         Trial number : 1216, Value : 41.136967, Duration : 0:00:17.164754
                         Trial number : 789, Value : 41.138075, Duration : 0:00:13.692334
                         Trial number : 927, Value : 41.138818, Duration : 0:00:15.627927
                         Trial number : 1174, Value : 41.139170, Duration : 0:00:13.998843
                         Trial number : 958, Value : 41.140010, Duration : 0:00:15.486432
                         Trial number : 1408, Value : 41.140165, Duration : 0:00:14.248417
                         Trial number : 944, Value : 41.140693, Duration : 0:00:16.143696
                         Trial number : 720, Value : 41.140821, Duration : 0:00:13.574012
                         Trial number : 778, Value : 41.140910, Duration : 0:00:14.364933
                         Trial number : 1356, Value : 41.141551, Duration : 0:00:16.701532
                         Trial number : 985, Value : 41.141569, Duration : 0:00:15.790466
                         Trial number : 923, Value : 41.143023, Duration : 0:00:14.447850
                         Trial number : 1295, Value : 41.143315, Duration : 0:00:17.104770
                         Trial number : 1263, Value : 41.143475, Duration : 0:00:13.105006
                         Trial number : 837, Value : 41.144419, Duration : 0:00:15.828681
                         Trial number : 1026, Value : 41.145125, Duration : 0:00:15.920768
                         Trial number : 893, Value : 41.145240, Duration : 0:00:16.673771
                         Trial number : 1084, Value : 41.145369, Duration : 0:00:16.295600
                         Trial number : 1050, Value : 41.146322, Duration : 0:00:16.696507
                         Trial number : 1402, Value : 41.146674, Duration : 0:00:13.140600
                         Trial number : 419, Value : 41.147147, Duration : 0:00:15.029885
                         Trial number : 1272, Value : 41.147540, Duration : 0:00:16.972304
                         Trial number : 873, Value : 41.148833, Duration : 0:00:13.371182
                         Trial number : 975, Value : 41.149588, Duration : 0:00:13.732491
                         Trial number : 967, Value : 41.149840, Duration : 0:00:17.154040
                         Trial number : 522, Value : 41.151374, Duration : 0:00:17.562685
                         Trial number : 922, Value : 41.153547, Duration : 0:00:13.994807
                         Trial number : 827, Value : 41.156012, Duration : 0:00:17.266072
                         Trial number : 587, Value : 41.157069, Duration : 0:00:16.466414
                         Trial number : 599, Value : 41.157134, Duration : 0:00:14.831126
                         Trial number : 586, Value : 41.158477, Duration : 0:00:14.870127
                         Trial number : 382, Value : 41.158600, Duration : 0:00:15.025502
                         Trial number : 1167, Value : 41.158881, Duration : 0:00:16.668842
                         Trial number : 369, Value : 41.158921, Duration : 0:00:16.094861
                         Trial number : 955, Value : 41.159533, Duration : 0:00:17.460529
                         Trial number : 489, Value : 41.161067, Duration : 0:00:16.282864
                         Trial number : 739, Value : 41.161188, Duration : 0:00:13.740396
                         Trial number : 1275, Value : 41.161398, Duration : 0:00:16.353195
                         Trial number : 558, Value : 41.163507, Duration : 0:00:16.764438
                         Trial number : 1141, Value : 41.165468, Duration : 0:00:14.912259
                         Trial number : 377, Value : 41.166393, Duration : 0:00:18.248407
                         Trial number : 976, Value : 41.167086, Duration : 0:00:15.735056
                         Trial number : 340, Value : 41.167237, Duration : 0:00:14.719924
                         Trial number : 947, Value : 41.168639, Duration : 0:00:14.326290
                         Trial number : 299, Value : 41.169525, Duration : 0:00:14.446907
                         Trial number : 604, Value : 41.169966, Duration : 0:00:17.103760
                         Trial number : 792, Value : 41.170237, Duration : 0:00:15.823689
                         Trial number : 964, Value : 41.170984, Duration : 0:00:15.771333
                         Trial number : 796, Value : 41.176046, Duration : 0:00:16.067301
                         Trial number : 805, Value : 41.176308, Duration : 0:00:17.244863
                         Trial number : 966, Value : 41.176383, Duration : 0:00:15.191476
                         Trial number : 1264, Value : 41.177673, Duration : 0:00:13.205588
                         Trial number : 1061, Value : 41.180360, Duration : 0:00:17.661643
                         Trial number : 990, Value : 41.180707, Duration : 0:00:13.871021
                         Trial number : 1282, Value : 41.180771, Duration : 0:00:15.111474
                         Trial number : 1072, Value : 41.181243, Duration : 0:01:22.452634
                         Trial number : 811, Value : 41.181396, Duration : 0:00:17.537871
                         Trial number : 1412, Value : 41.182095, Duration : 0:00:14.886898
                         Trial number : 607, Value : 41.182531, Duration : 0:00:16.518375
                         Trial number : 1429, Value : 41.182808, Duration : 0:00:12.568831
                         Trial number : 830, Value : 41.184940, Duration : 0:00:15.234108
                         Trial number : 670, Value : 41.185053, Duration : 0:00:16.427455
                         Trial number : 1001, Value : 41.186168, Duration : 0:00:19.233116
                         Trial number : 499, Value : 41.186307, Duration : 0:00:15.851065
                         Trial number : 753, Value : 41.186674, Duration : 0:00:15.004662
                         Trial number : 1261, Value : 41.186708, Duration : 0:00:16.082051
                         Trial number : 492, Value : 41.187994, Duration : 0:00:16.172790
                         Trial number : 415, Value : 41.189253, Duration : 0:00:17.612504
                         Trial number : 687, Value : 41.190716, Duration : 0:00:13.766428
                         Trial number : 521, Value : 41.190831, Duration : 0:00:16.298217
                         Trial number : 536, Value : 41.191581, Duration : 0:00:15.802071
                         Trial number : 535, Value : 41.192114, Duration : 0:00:16.634411
                         Trial number : 505, Value : 41.192139, Duration : 0:00:14.310266
                         Trial number : 1286, Value : 41.192409, Duration : 0:00:13.672030
                         Trial number : 1103, Value : 41.193206, Duration : 0:00:16.780416
                         Trial number : 513, Value : 41.194069, Duration : 0:00:15.303347
                         Trial number : 738, Value : 41.195747, Duration : 0:00:17.522853
                         Trial number : 1102, Value : 41.197164, Duration : 0:00:21.308420
                         Trial number : 549, Value : 41.199180, Duration : 0:00:14.413733
                         Trial number : 609, Value : 41.199472, Duration : 0:00:17.113901
                         Trial number : 1319, Value : 41.199990, Duration : 0:00:16.771906
                         Trial number : 979, Value : 41.200165, Duration : 0:00:13.784763
                         Trial number : 886, Value : 41.200275, Duration : 0:00:17.449154
                         Trial number : 663, Value : 41.200570, Duration : 0:00:16.251817
                         Trial number : 860, Value : 41.201625, Duration : 0:00:15.635334
                         Trial number : 713, Value : 41.201737, Duration : 0:00:16.503305
                         Trial number : 746, Value : 41.203555, Duration : 0:00:16.105223
                         Trial number : 1129, Value : 41.204296, Duration : 0:00:18.456781
                         Trial number : 1186, Value : 41.204430, Duration : 0:00:15.023500
                         Trial number : 606, Value : 41.204980, Duration : 0:00:16.758650
                         Trial number : 1330, Value : 41.205724, Duration : 0:00:13.466620
                         Trial number : 1309, Value : 41.206373, Duration : 0:00:14.602386
                         Trial number : 849, Value : 41.206501, Duration : 0:00:15.957489
                         Trial number : 329, Value : 41.207632, Duration : 0:00:15.937222
                         Trial number : 724, Value : 41.208168, Duration : 0:00:13.585155
                         Trial number : 646, Value : 41.208379, Duration : 0:00:16.201092
                         Trial number : 605, Value : 41.208588, Duration : 0:00:16.889729
                         Trial number : 685, Value : 41.209222, Duration : 0:00:16.046391
                         Trial number : 1106, Value : 41.209454, Duration : 0:00:16.987169
                         Trial number : 422, Value : 41.209560, Duration : 0:00:17.009405
                         Trial number : 984, Value : 41.209908, Duration : 0:00:14.428164
                         Trial number : 900, Value : 41.212868, Duration : 0:00:16.785207
                         Trial number : 1425, Value : 41.213479, Duration : 0:00:14.675072
                         Trial number : 330, Value : 41.214360, Duration : 0:00:15.459896
                         Trial number : 672, Value : 41.214716, Duration : 0:00:17.155413
                         Trial number : 654, Value : 41.214725, Duration : 0:00:14.959686
