,number,value,datetime_start,datetime_complete,duration,params_lLegPt.rA1,params_lLegPt.rL0,params_lLegPt.rL1,params_lLegPt.rL2,params_lLegPt.x1,params_lLegPt.y1,params_sLegPt.rA1,params_sLegPt.rL0,params_sLegPt.rL1,params_sLegPt.rL2,params_sLegPt.x1,params_sLegPt.y1,user_attrs_prune,system_attrs_auto:sampler,state
39,39,6.0,2026-04-21 16:36:04.583527,2026-04-21 16:36:04.697821,0 days 00:00:00.114294,-78.72879167627019,23.778391558594883,46.13553846113041,56.24445730374482,61.65343005917134,41.37644122044503,-28.32193736280604,52.90046601060292,73.89520770850771,92.40431583971927,28.58345650610199,82.63900320259515,Unfeasible shape,RandomSampler,PRUNED
40,40,6.0,2026-04-21 16:36:04.830494,2026-04-21 16:36:04.883318,0 days 00:00:00.052824,-79.70670971635369,37.64072045096036,40.69798116270533,78.06530355749216,48.74686428577721,-12.69132770963812,-74.75648787447909,75.87167565460324,51.76199155571352,31.16373758839873,-2.7983396087309806,8.637224614851615,Unfeasible shape,RandomSampler,PRUNED
41,41,6.0,2026-04-21 16:36:05.032668,2026-04-21 16:36:05.114635,0 days 00:00:00.081967,-31.41945737919808,51.1555543610218,24.873536739502896,48.84376386983934,-3.994228280373382,19.685974533058072,-48.63403286311028,94.45504201315204,33.14669789757147,84.33142342973588,-27.745254302735535,52.300667221659374,Unfeasible shape,RandomSampler,PRUNED
42,42,6.0,2026-04-21 16:36:05.253151,2026-04-21 16:36:05.316583,0 days 00:00:00.063432,-32.6185291734961,90.05280167458915,86.89407714085709,60.68904237852226,27.6121717866963,-22.10527691338422,-79.29918418431573,50.022548903504834,17.058601885147787,17.043752736491896,22.46848963451847,105.25873857774873,Unfeasible shape,RandomSampler,PRUNED
43,43,6.0,2026-04-21 16:36:05.445987,2026-04-21 16:36:05.500173,0 days 00:00:00.054186,-58.25544965329598,46.62308457906241,46.2870285322686,75.32390681486746,-4.68562496523015,-6.947436792992395,-51.94694373091204,57.01656555346921,13.454343082496699,56.41311424541183,26.41978497835899,100.74381112440311,Unfeasible shape,RandomSampler,PRUNED
44,44,6.0,2026-04-21 16:36:05.631479,2026-04-21 16:36:05.691575,0 days 00:00:00.060096,-30.166610457454055,89.20979135076799,32.43523695727522,42.649514282515874,64.17217092223495,3.0684463479508466,-52.90100471597762,63.86737917326757,32.3822771694548,35.30145468353106,-27.323813780769015,41.04477358629937,Unfeasible shape,RandomSampler,PRUNED
45,45,6.0,2026-04-21 16:36:05.831459,2026-04-21 16:36:05.892317,0 days 00:00:00.060858,-42.39255830340082,75.13739749174015,23.50231790821335,27.767862464765173,54.05207845673695,25.01883748972748,-71.00656607193909,48.35262180428966,17.101303512132084,41.425754299989336,28.339952704036257,103.05284661317815,Unfeasible shape,RandomSampler,PRUNED
46,46,6.0,2026-04-21 16:36:06.017503,2026-04-21 16:36:06.083522,0 days 00:00:00.066019,-65.93544977299506,72.61999942299883,78.12729976498238,52.2500341891154,102.43082612767324,-4.446571390828474,-49.63917953523167,61.96868031042341,88.84058414167175,58.78064248043249,-16.27488736525997,17.515116179622062,Unfeasible shape,RandomSampler,PRUNED
47,47,6.0,2026-04-21 16:36:06.221750,2026-04-21 16:36:06.283714,0 days 00:00:00.061964,-67.58890896708989,18.678206464596926,11.784628855766318,33.36540350288499,70.53042949510811,7.6861274368424475,-27.467662777181168,93.0102451557095,44.923983964487796,12.39036194158928,27.925145771595304,1.447319152661839,Unfeasible shape,RandomSampler,PRUNED
48,48,6.0,2026-04-21 16:36:06.415444,2026-04-21 16:36:06.582792,0 days 00:00:00.167348,-71.44560563431145,35.03899844731701,74.07122379437283,52.93382593553588,91.03963726921702,73.93613905750473,-52.1329210953938,70.18202700763183,50.431493828402544,35.92103657989412,19.967754677096174,73.35709399196081,Unfeasible shape,RandomSampler,PRUNED
49,49,6.0,2026-04-21 16:36:06.732541,2026-04-21 16:36:06.832807,0 days 00:00:00.100266,-77.62441211450461,24.474664382473662,78.3396607103574,56.50335514007205,97.70720204761604,76.17462902355545,-20.80837567486452,47.78342998146029,97.53997965664895,48.177390426884514,22.239358120301326,13.971244442339628,Unfeasible shape,RandomSampler,PRUNED
50,50,6.0,2026-04-21 16:36:06.993163,2026-04-21 16:36:07.062238,0 days 00:00:00.069075,-66.92238272182081,52.79363143222156,77.13199371874894,60.71760849012421,74.58681801971161,44.935786636805034,-43.645645686134266,24.96499609323108,43.97398820228258,82.50865100463916,-17.341158864568335,111.15884677901373,Unfeasible shape,RandomSampler,PRUNED
51,51,0.001197949451903213,2026-04-21 16:36:07.183456,2026-04-21 16:36:17.496671,0 days 00:00:10.313215,-27.54630474929163,77.93623871237821,25.824182076502552,28.874429625128528,95.5023858252521,-14.488939428193016,-31.238705107604176,24.835718414271447,32.05211586348122,89.00292618626436,19.318494191702598,108.86905107672807,,RandomSampler,COMPLETE
52,52,6.0,2026-04-21 16:36:18.941153,2026-04-21 16:36:19.013325,0 days 00:00:00.072172,-56.326919971734554,73.35558676793313,24.379161734278785,29.871927201036204,31.03646910660825,54.44857273550416,-68.27975876200672,38.796810103692465,48.054378296166135,56.50466273009078,-23.764490609448046,30.14764897937529,Unfeasible shape,GPSampler,PRUNED
53,53,6.0,2026-04-21 16:36:19.168150,2026-04-21 16:36:19.233356,0 days 00:00:00.065206,-37.43216119572729,83.88648452686542,56.34946104711618,26.984728276744356,108.50180552247186,2.129518990048851,-47.99352802609016,71.48535837722974,93.90692028909119,66.77791788990811,-29.861448861310116,96.03380763255494,Unfeasible shape,GPSampler,PRUNED
54,54,6.0,2026-04-21 16:36:19.408024,2026-04-21 16:36:19.515951,0 days 00:00:00.107927,-56.92192874100939,57.9025133326119,56.155028943867386,33.54190934940604,10.079159417187618,15.302101912567792,-59.034264877952914,87.60163736211805,97.41443915578371,42.73429613702479,38.25522927573505,35.29082607317456,Unfeasible shape,GPSampler,PRUNED
55,55,6.0,2026-04-21 16:36:19.652233,2026-04-21 16:36:19.757989,0 days 00:00:00.105756,-22.529945098421493,56.90220031212981,21.917429905709916,29.107480914088686,16.250949619591438,54.3794968024191,-61.110987179234996,48.737981740409396,91.62819405686206,87.99594310104791,0.46447860970559773,66.17673329046316,Unfeasible shape,GPSampler,PRUNED
56,56,92.63814174295919,2026-04-21 16:36:19.904063,2026-04-21 16:36:26.121819,0 days 00:00:06.217756,-30.20699680286343,63.054973306860816,74.30136939498736,73.30000504399054,106.95740717104812,-14.871849708465968,-43.71824757101051,39.358559127243396,79.36794453726486,65.44135242439268,27.963281020424716,71.61848033358099,Unattained target,GPSampler,PRUNED
57,57,8.146159854277165,2026-04-21 16:36:26.269527,2026-04-21 16:36:31.694805,0 days 00:00:05.425278,-72.4139549017763,84.59916682915774,86.23109928069626,25.86209921235571,62.85570835481715,79.44229190226577,-54.218163845261984,29.195818862408363,82.46562067013504,36.49244410815612,10.617700301874955,26.946427202994116,Unattained target,GPSampler,PRUNED
58,58,5.931665007723318,2026-04-21 16:36:31.850703,2026-04-21 16:36:37.712236,0 days 00:00:05.861533,-51.80050113538827,75.15673580217003,64.38127540389286,88.6115200325247,58.47484845831167,-29.54400493732504,-65.68425741090789,48.286062452508304,52.09677329028897,13.09053331725102,39.95881957954583,15.601379780132959,Unattained target,GPSampler,PRUNED
59,59,6.0,2026-04-21 16:36:37.871036,2026-04-21 16:36:37.957424,0 days 00:00:00.086388,-55.656232947493905,34.43018732726317,35.670013727092275,94.4111384806998,-4.106852123321553,-14.581146319705546,-64.36020485455414,87.9024754478744,89.92674950407469,84.74960760043184,-7.5313731048384405,36.848198533859005,Unfeasible shape,GPSampler,PRUNED
60,60,0.025875266816541398,2026-04-21 16:36:38.142369,2026-04-21 16:36:46.939490,0 days 00:00:08.797121,-24.317607464707613,29.233279185905655,31.945471089985883,35.76235559665374,15.918671774948532,3.027477158025782,-36.81304091940676,52.67402453774533,36.31262466151156,80.89359156802973,21.305829703287316,29.236136429986402,,GPSampler,COMPLETE
61,61,6.0,2026-04-21 16:36:47.995370,2026-04-21 16:36:48.075010,0 days 00:00:00.079640,-23.655049301365707,63.65964344663162,40.76075765004653,56.43577391644858,76.61304852942854,71.75785876900142,-63.0201398355192,90.9680701730517,31.91878131091841,62.17490253062983,10.506744900971725,70.093196034441,Unfeasible shape,GPSampler,PRUNED
62,62,0.00043470787310440073,2026-04-21 16:36:48.212776,2026-04-21 16:36:57.662776,0 days 00:00:09.450000,-44.31398873260577,43.59547194067601,57.00449417352831,88.44666811746146,66.62353664701841,-13.791466818861004,-44.42234404409413,46.252414100499216,82.76729562865097,49.22109452040387,26.995003135415317,103.84860324757487,,GPSampler,COMPLETE
63,63,6.0,2026-04-21 16:36:58.867484,2026-04-21 16:36:58.923670,0 days 00:00:00.056186,-43.86755684625576,20.798246192007117,78.07074720391722,43.28411237677655,49.43977392185865,-27.055877890223748,-78.54574530848738,51.29566495554986,40.34181805567218,39.77726565239925,31.67570392760838,98.4149771684049,Unfeasible shape,GPSampler,PRUNED
64,64,7.719458695796405,2026-04-21 16:36:59.084780,2026-04-21 16:37:04.915563,0 days 00:00:05.830783,-75.71432245071726,77.58495023384476,64.80757000191909,12.705518040512153,81.894007485469,43.17447810938182,-61.0181365284095,88.85440451275647,38.44875142784359,39.04751010130151,25.299531375098468,65.20302508391445,Unattained target,GPSampler,PRUNED
65,65,6.0,2026-04-21 16:37:05.077120,2026-04-21 16:37:05.182589,0 days 00:00:00.105469,-52.326782793266396,86.76224148984952,65.03708747305639,25.415318547019737,17.556564507195798,61.791686506191695,-38.431043914904244,91.53366893585769,97.47449321333428,79.4467627602342,-26.005167283724425,38.93483758184322,Unfeasible shape,GPSampler,PRUNED
66,66,7.728697556022517,2026-04-21 16:37:05.375450,2026-04-21 16:37:11.320016,0 days 00:00:05.944566,-62.18191507867007,13.168242031055748,91.1484593409312,47.026041569819746,58.58172668475885,2.4451618844879235,-44.87157012850388,60.98018984456411,37.430746724618416,53.89376294648164,13.860757446167455,63.15994311386679,Unattained target,GPSampler,PRUNED
67,67,6.0,2026-04-21 16:37:11.458228,2026-04-21 16:37:11.511171,0 days 00:00:00.052943,-26.306381885585694,40.32222171219122,54.61668165793347,96.94318911603834,5.465953590133752,11.569924695333299,-53.426232189091564,96.49945680265401,17.36922067781329,95.11768319361936,7.430890043832434,4.112875995004787,Unfeasible shape,GPSampler,PRUNED
68,68,6.0,2026-04-21 16:37:11.668071,2026-04-21 16:37:11.723297,0 days 00:00:00.055226,-41.02215884172172,15.367772820010805,96.15833960109656,21.41214923391197,17.00445889990535,56.051552436865464,-37.68626916498413,55.291909320285356,57.36719332956707,39.15729971586719,13.112656062542555,-0.29899738322394676,Unfeasible shape,GPSampler,PRUNED
69,69,6.0,2026-04-21 16:37:11.865673,2026-04-21 16:37:11.945266,0 days 00:00:00.079593,-70.58492838787679,74.98132106810995,85.720418235508,41.18581260589366,108.20871306500032,76.91485484781711,-77.05957727211567,22.98561589186924,54.768309409103544,93.99589587348113,7.031953270289669,26.703801094222307,Unfeasible shape,GPSampler,PRUNED
70,70,6.0,2026-04-21 16:37:12.090771,2026-04-21 16:37:12.163712,0 days 00:00:00.072941,-31.473480615922895,53.78766186650263,16.76331466774636,53.35108321270659,102.12886206340247,16.78649173140206,-62.5610377096103,92.57328989575865,99.37215794079421,21.112157813182648,-5.045591211678033,59.034018900248284,Unfeasible shape,GPSampler,PRUNED
71,71,6.0,2026-04-21 16:37:12.290951,2026-04-21 16:37:12.355097,0 days 00:00:00.064146,-53.74730587931378,47.34148272999853,65.81630449572617,17.236883689825756,-3.976104396421701,57.05588364142116,-52.95384094269866,40.48176548019085,24.816389115034973,31.39607158574957,-8.099492377511446,8.469603718966528,Unfeasible shape,GPSampler,PRUNED
