,number,value,datetime_start,datetime_complete,duration,params_highPt.lL1,params_highPt.lL2,params_highPt.lL3,params_highPt.rA2,params_highPt.rL1,params_highPt.rL2,params_highPt.rL3,params_highPt.x2,params_highPt.y2,params_lowPt.lL1,params_lowPt.lL2,params_lowPt.lL3,params_lowPt.rA2,params_lowPt.rL1,params_lowPt.rL2,params_lowPt.rL3,params_lowPt.x2,params_lowPt.y2,user_attrs_prune,system_attrs_auto:sampler,state
16,16,,2026-05-18 18:11:00.435220,2026-05-18 18:11:00.739421,0 days 00:00:00.304201,141.03629174142827,64.27314400833542,167.18432193083035,-29.347404971165005,168.89535178271313,69.68858622375843,87.42844999037685,11.065013356541485,10.89579447271937,62.84096785157604,138.65911883245528,55.55340589095676,-39.39344639080292,19.834416701943727,125.5716114769553,46.86529448573412,-1.7026259653931604,83.82008675332503,Unfeasible shape,GPSampler,PRUNED
17,17,,2026-05-18 18:11:00.874065,2026-05-18 18:11:01.107012,0 days 00:00:00.232947,2.855528070496952,85.51551153494425,76.24865441512608,-59.38529009393153,186.42133983750153,77.84075195048719,9.707123166688364,21.666856545656884,90.05444529659704,100.49299551650276,23.428222463533483,107.8084861270566,-34.40380113961802,91.36593435521061,41.411603543647914,106.88587280225741,22.260098501928894,63.715956143793406,Unfeasible shape,GPSampler,PRUNED
18,18,,2026-05-18 18:11:01.241072,2026-05-18 18:11:01.476299,0 days 00:00:00.235227,198.47523876192642,77.76139117508905,148.8636813353565,-17.723977490706744,91.29106872782744,31.511373923034395,75.3382275981682,-11.296547641329319,84.43273846432056,70.21275316006869,6.947749187482989,29.35879184065727,-9.880926409821086,59.9416745883657,137.47703835136667,61.15985816106198,3.3444432571243254,104.01458881623803,Unfeasible shape,GPSampler,PRUNED
19,19,,2026-05-18 18:11:01.617434,2026-05-18 18:11:01.863544,0 days 00:00:00.246110,86.1570586870742,182.7818813117578,19.774427683122934,-78.37605725529527,34.390643267666775,133.7209489333726,100.21523439275944,-8.402330608282838,-7.415935546544126,77.26023219925146,52.533311676873055,99.0046253473456,-38.26518252871928,131.96327420928554,113.89128911632102,31.335540578407908,-23.520270226579953,29.653447774132864,Unfeasible shape,GPSampler,PRUNED
20,20,,2026-05-18 18:11:01.997644,2026-05-18 18:11:02.240363,0 days 00:00:00.242719,95.77910487887974,177.82590184110273,58.154375735719135,-5.012061722352215,110.25312930344226,100.04010004812302,109.33770103309149,-45.166965020585984,130.66819205632592,106.60135497609359,35.04577152832277,2.7652626468953283,-62.39058499962017,127.5298222937201,128.53375992854006,95.57872699064463,-21.928487848699433,7.761939532282355,Unfeasible shape,GPSampler,PRUNED
21,21,,2026-05-18 18:11:02.374595,2026-05-18 18:11:02.627137,0 days 00:00:00.252542,42.73420518552972,50.75028277717356,20.566744660873965,-35.83081526491493,110.00804595462134,46.49918621331347,68.9271219082788,13.819794034671148,167.6526040539543,113.51848408826594,56.0201282050493,86.66974078418899,-26.688098509467764,147.80678605212307,119.14088665774155,137.65549566442982,-59.15429220221499,73.60137942607977,Unfeasible shape,GPSampler,PRUNED
22,22,,2026-05-18 18:11:02.773853,2026-05-18 18:11:03.046281,0 days 00:00:00.272428,179.18511804192298,85.99217744381711,54.78817734713095,-65.88652563461906,5.7226797775922735,38.27636703628668,192.81921150100473,14.699904312642914,-4.067506074100706,58.31663244967783,119.95828087103429,105.72297755564458,-40.88417598629617,60.95714169286069,8.321863681101327,105.56294200704082,18.730420620891934,39.41391478165768,Unfeasible shape,GPSampler,PRUNED
23,23,,2026-05-18 18:11:03.173583,2026-05-18 18:11:03.400202,0 days 00:00:00.226619,73.23102058001449,152.51258111362608,125.99143878744484,-14.89501205372612,197.25185575755222,134.0230650564957,157.12750321426068,-47.281225198151695,99.6960153546108,116.91158628295463,30.70085789536092,37.845424215385975,-70.41974790907074,76.51515925945964,33.39993624150924,138.74186730289273,26.24726988474771,33.486043013594056,Unfeasible shape,GPSampler,PRUNED
24,24,,2026-05-18 18:11:03.532027,2026-05-18 18:11:03.770346,0 days 00:00:00.238319,165.99340078216164,13.451750385233385,107.24837173669579,-41.17455302859342,147.72120763043205,147.46617829790966,134.47651594442559,21.875804670215473,150.79422742239913,12.35383887762816,111.78293729802627,100.04830335648523,-6.384445074923079,58.37974788102915,81.00166020140566,92.45842745879929,-9.048290308317249,58.909184270206666,Unfeasible shape,GPSampler,PRUNED
25,25,,2026-05-18 18:11:03.904862,2026-05-18 18:11:04.128103,0 days 00:00:00.223241,148.65740973542825,76.5816605620032,32.12338521539526,-12.615322331890212,106.24464623250938,136.10604197823034,166.59403327534662,17.823234097520057,163.7386009274093,39.016041657333524,55.64740584011214,94.48074948291497,-31.973300629221598,10.094513336039808,109.87985277918142,23.384653997876466,-21.655075389926438,25.188384925997468,Unfeasible shape,GPSampler,PRUNED
26,26,21.312239042123846,2026-05-18 18:11:04.263962,2026-05-18 18:12:01.088635,0 days 00:00:56.824673,131.38417182225902,41.34328945775408,191.9453340968174,-64.41235495640778,27.584590950240887,62.03396975467805,122.26010752288825,-43.36830863485358,99.34773625717837,75.38800227162253,112.13593920685105,149.19487221697463,-68.55776678897227,65.86676431846051,9.790912457537694,143.83294836147417,0.7109381519857649,98.68229605862055,,GPSampler,COMPLETE
27,27,,2026-05-18 18:12:03.036236,2026-05-18 18:12:03.262317,0 days 00:00:00.226081,31.399349973141973,12.746507959583695,56.251434583904654,-57.18482054879176,9.26092842832956,74.50386551242185,10.284206093720542,14.395459429221546,-1.3594748199563185,24.769806099804185,50.489836747752626,136.16084424575013,-50.323498177920044,92.37428249478647,147.16989151484634,69.86752193078313,22.777764281523915,85.05039380441362,Unfeasible shape,GPSampler,PRUNED
28,28,,2026-05-18 18:12:03.408979,2026-05-18 18:12:03.630335,0 days 00:00:00.221356,63.86410186147246,54.73697778519232,132.28867927877295,-26.701713401887027,75.18219925912204,88.95084092773337,82.5231607969455,-38.5715789891681,107.33659386988376,22.786184330353485,38.47502787204009,45.48009286667761,-61.69798299537583,31.962027322127327,49.01363949320447,136.31811284424435,-48.38775769593465,-5.211286732037661,Unfeasible shape,GPSampler,PRUNED
29,29,,2026-05-18 18:12:03.768378,2026-05-18 18:12:04.028516,0 days 00:00:00.260138,85.11410706156884,81.07214658646662,180.64260362636355,-29.678044301010367,111.56732526859882,18.12384308674345,24.34569982687808,-59.840656582358854,67.64679110079648,11.194825192921442,62.474169510510905,42.61070251854245,-68.73623474605012,79.00997463213346,15.510939087718334,4.56051109216129,9.704313946335986,107.03296993360586,Unfeasible shape,GPSampler,PRUNED
30,30,,2026-05-18 18:12:04.168455,2026-05-18 18:12:04.448480,0 days 00:00:00.280025,93.39991597463286,163.24709282791596,193.63944383695065,-74.75903652978087,92.85122213738721,9.989498823883828,64.78097415389266,14.725544160451335,36.869871440785985,66.32573543332371,134.58472623133468,103.982782998411,-66.51135107955866,132.67325103564562,1.4542624251657652,79.11993230431517,-47.863007198306725,30.193522524536547,Unfeasible shape,GPSampler,PRUNED
31,31,,2026-05-18 18:12:04.606278,2026-05-18 18:12:04.845331,0 days 00:00:00.239053,65.98289275212656,29.696379398683987,119.9877019630793,-74.89292398417132,114.56808892082624,29.49270137652297,167.81399591939376,-12.297739647257487,3.091847365967144,74.25633281993584,9.944999060795814,148.60345073317765,-73.523516021056,76.47626589435343,36.27470891384604,91.35880615210732,29.34038385826426,29.489620891234615,Unfeasible shape,GPSampler,PRUNED
32,32,,2026-05-18 18:12:05.023383,2026-05-18 18:12:05.273308,0 days 00:00:00.249925,180.05825882613618,79.09879110106347,25.262530077194306,-38.429227795112354,35.33475286577096,138.81570328847098,87.4037349314021,-33.97086428730989,-7.00146330256409,39.48202753796273,113.2915349694639,143.58339908578014,-61.07713206814652,125.38570502331112,96.68284992913516,84.01884149212037,-43.49752810917931,43.704884482078164,Unfeasible shape,GPSampler,PRUNED
33,33,,2026-05-18 18:12:05.403642,2026-05-18 18:12:05.698496,0 days 00:00:00.294854,158.13496594690764,172.49655623162155,112.68825059657154,-75.47378874642872,112.50089186549299,173.28360857739753,164.50648613192737,-12.570773502114008,79.7113537778365,107.26797314150997,6.193843628565743,135.70294462299074,-80.10074448374446,12.353877507682038,9.059592018533152,46.027484828135684,-49.46325972902201,57.68387758799051,Unfeasible shape,GPSampler,PRUNED
34,34,,2026-05-18 18:12:05.838684,2026-05-18 18:12:06.173559,0 days 00:00:00.334875,189.24050368640374,98.9694501160617,169.31479262172226,-24.021678889701192,111.32012149584767,126.42324035638963,51.11206444796425,-38.88144940139787,117.50198170836396,80.17830488349578,99.92693549189124,148.52958110874553,-18.011944200224065,43.58218062982533,25.447333749695428,76.2368101941355,-7.089835159073502,49.08268403531946,Unfeasible shape,GPSampler,PRUNED
35,35,,2026-05-18 18:12:06.303663,2026-05-18 18:12:06.558536,0 days 00:00:00.254873,177.58521137196686,80.7480439984314,182.86473025452884,-76.5960268021265,172.76140359449212,84.32187256222193,166.90518113548404,-57.50219223449136,10.694603624615372,53.12489673482784,128.14662926467594,142.53778571911658,-70.90523808926916,108.82721953635033,119.53527946414566,30.055021424086913,-56.067290349739274,-8.521676270082917,Unfeasible shape,GPSampler,PRUNED
36,36,,2026-05-18 18:12:06.700949,2026-05-18 18:12:06.923461,0 days 00:00:00.222512,148.29251587188674,126.36762914994907,37.429420845441136,-31.643633592332435,134.668662522295,160.33138184841718,37.16311009324797,-18.4078936089155,139.90581627449376,19.960141060205505,135.46620569080486,117.52219038049262,-35.643950603585715,7.723538415618018,45.71895495193391,29.187210926087797,-45.942410629577,19.39644797918291,Unfeasible shape,GPSampler,PRUNED
37,37,,2026-05-18 18:12:07.053424,2026-05-18 18:12:07.322361,0 days 00:00:00.268937,128.47922493419944,77.68175418028397,131.01131467792806,-21.74219894849493,60.909184043123034,44.9070666481452,168.9149767197889,-13.333196153849187,139.45786299875672,133.0062593003728,12.761138221206332,145.83407995247563,-56.27310465670851,7.404343311455979,39.65391772901759,41.74610885381945,1.3795505306914606,58.69611522859438,Unfeasible shape,GPSampler,PRUNED
38,38,,2026-05-18 18:12:07.453366,2026-05-18 18:12:07.758731,0 days 00:00:00.305365,178.70580354142,77.70104694627125,39.9831693437352,-68.94121455834906,157.7247451652825,109.34671456386914,198.59142102928482,12.859018700468525,169.33228083745928,46.554648199533574,140.89255110045875,56.99812611806617,-47.12153090646052,72.2586294977198,37.79449661867724,16.748921148578766,-46.2363869494031,108.71634278948733,Unfeasible shape,GPSampler,PRUNED
39,39,,2026-05-18 18:12:07.904512,2026-05-18 18:12:08.134115,0 days 00:00:00.229603,113.22375084968694,136.14469042092298,146.14471208950368,-35.57357160941646,100.90073058961093,18.064965865870075,104.01236137402745,22.850867609940636,68.34522339237736,4.5581660715789045,93.75021220458571,126.38140591058243,-47.57833585081299,45.65799398578149,37.97383702756933,55.92326017873246,10.7953765930813,-3.6996901947351724,Unfeasible shape,GPSampler,PRUNED
